机构ID	机构名称	报表时间	捐赠收入_限定	会费收入_限定	提供服务收入_限定	政府购买服务收入_限定	商品销售收入_限定	政府补助收入_限定	投资收益_限定	其他收入_限定	收入合计_限定	业务活动成本_限定	管理费用_限定	筹资费用_限定	其他费用_限定	费用合计_限定	限定性净资产转为非限定性净资产_限定	调整净资产_限定	净资产变动额（若为净资产减少额，以“-”号填列）_限定	捐赠收入_非限定	会费收入_非限定	提供服务收入_非限定	政府购买服务收入_非限定	商品销售收入_非限定	政府补助收入_非限定	投资收益_非限定	其他收入_非限定	收入合计_非限定	业务活动成本_非限定	管理费用_非限定	筹资费用_非限定	其他费用_非限定	费用合计_非限定	限定性净资产转为非限定性净资产_非限定	调整净资产_非限定	净资产变动额（若为净资产减少额，以“-”号填列）_非限定
ricf_oid	ba_cn	fp_dt	fa_dine	fa_asine	fa_sine	fa_gse	fa_pine	fa_gine	fa_inine	fa_otine	fa_intoe	fa_accoe	fa_adexe	fa_fuexe	fa_otexe	fa_cotoe	fa_etoue	fa_chase	fa_neche	fa_dinu	fa_asinu	fa_sinu	fa_gsu	fa_pinu	fa_ginu	fa_ininu	fa_otinu	fa_intou	fa_accou	fa_adexu	fa_fuexu	fa_otexu	fa_cotou	fa_etouu	fa_chasu	fa_nechu
426	内蒙古林来嵘慈善事业发展基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	600000	0	0		0	0	0	1613.87	601613.87	0	546626.2	40969	0	587595.2	0		14018.67
427	内蒙古民族大学教育基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	511901.7	0	0		0	0	0	2102.96	514004.66	150000	4108	0	0	154108	0		359896.66
428	内蒙古民族教育发展基金会	2013	1040000	0	0		0	0	0	0	1040000	1040000	0	0	0	1040000	0		0	0	0	0		0	0	70000	50809.39	120809.39	130000	60973.6	0	0	190973.6	0		-70164.21
430	内蒙古民族民间文化遗产保护基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		0	0	0	24.96	24.96	0	0	0	0	0	0		24.96
431	内蒙古民族青年文化艺术基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		0	0	0	34519.1	34519.1	220000	3650.5	0	0	223650.5	0		-189131.4
432	内蒙古民萌北方生态研究基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	10220.32	0	0		0	0	210244.78	3470.62	223935.72	334492.33	3825.4	401	0	338718.73	0		-114783.01
433	内蒙古永业公益基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		0	0	0	656.75	656.75	337380	2434.5	0	0	339814.5	0		-339157.75
434	内蒙古汇能慈善基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		0	0	0	19813.67	19813.67	450000	110	0	0	450110	0		-430296.33
435	内蒙古河套文化发展基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	307000	0	0		154309	0	19479.41	14702.1	495490.51	1200000	16540.5	0	148939.56	1365480.06	0		-869989.55
438	内蒙古爱心养老基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	21000	0	0		0	0	0	0	21000	200000	15789.5	-160.77	0	215628.73	0		-194628.73
439	内蒙古电力公司扶贫济困基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	2063682.1	0	0		0	0	0	20162.35	2083844.45	1204490	3000	0	0	1207490	0		876354.45
440	内蒙古社会治安见义勇为基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		0	500000	0	140506.59	640506.59	372000	22482.5	0	0	394482.5	0		246024.09
441	内蒙古科学文化发展基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		0	0	0	9889.32	9889.32	0	83156.06	0	41884	125040.06	0		-115150.74
442	内蒙古维多利慈善基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		0	0	0	5700.08	5700.08	1000000	138	0	0	1000138	0		-994437.92
443	内蒙古自治区人民教育基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	3726521	0	0		0	0	182646.33	378.86	3909546.19	3830690.7	195901.2	0	0	4026591.9	0		-117045.71
444	内蒙古自治区儿童基金会	2013	68000	0	0		0	0	0	0	68000	66849.6	0	0	0	66849.6	0		1150.4	373877.4	0	0		0	700000	0	0	1073877.4	934747	274935.79	0	0	1209682.79	0		-135805.39
445	内蒙古自治区公安民警优抚基金会	2013	0	0	0		0	2107400	0	0	2107400	3620330	0	0	0	3620330	0		-1512930	105000	0	0		0	0	0	498122.53	603122.53	21107	16958.36	943.36	0	39008.72	0		564113.81
446	内蒙古自治区扶贫基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	11554000	0	0		0	300000	0	1534143	13388143	11948000	791020.74	8127.59	208022.7	12955171.03	0		432971.97
447	内蒙古自治区文艺创作基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	82834	0	0		0	0	0	5008.67	87842.67	396268.5	42629.08	3.8	40000	478901.38	0		-391058.71
448	内蒙古自治区残疾人福利基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	1720450	0	0		0	0	0	25024.61	1745474.61	3510720.5	221993.9	0	0	3732714.4	0		-1987239.79
449	内蒙古自治区青少年发展基金会	2013	10733010.55	0	0		0	0	0	0	10733010.55	13476018.4	0	0	0	13476018.4	0		-2743007.85	122940	0	0		0	0	0	1014451.5	1137391.5	0	207997.07	4991	0	212988.07	0		924403.43
450	内蒙古自治区马业发展基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	1430000	0	0		0	0	0	29003.31	1459003.31	2963656.25	232122.84	0	0	3195779.09	0		-1736775.78
451	内蒙古草原文化保护发展基金会	2013	-100000	0	0		0	13000000	0	1036752.59	13936752.59	17116796.79	0	0	0	17116796.79	0		-3180044.2	8001200	0	0		0	0	0	5687.32	8006887.32	0	864229.9	0	0	864229.9	0		7142657.42
454	内蒙古蒙古学百科全书基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		497762	0	0	0	497762	2563676.52	268818.87	-259068.63	433.56	2573860.32	0		-2076098.32
455	内蒙古蒙古族文化遗产保护与发展基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	3915	1860		0	0	0	22	5797	81905	11017.63	0	0	92922.63	0		-87125.63
456	内蒙古西蒙公益基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		0	0	3000000	4352.32	3004352.32	20000	1638	0	0	21638	0		2982714.32
458	内蒙古鄂尔多斯市扶贫基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	290000	0	0		0	1237500	49159.48	8430.27	1585089.75	1443100	65298.67	0	0	1508398.67	0		76691.08
460	内蒙古防沙治沙基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		0	0	89572.6	5455.67	95028.27	100000	303272.4	0	0	403272.4	0		-308244.13
462	内蒙古霍林郭勒市吾义救助基金会	2013	50000	0	0		0	0	0	45.83	50045.83	84400	9167	0	0	93567	0		-43521.17	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0
463	内蒙古青年创业就业基金会	2013	2020000	0	0		0	0	0	0	2020000	2020000	0	0	0	2020000	0		0	0	0	0		0	0	0	14928.31	14928.31	167741.82	47573.1	0	2484	217798.92	0		-200386.61
464	冷水江市教育基金会	2013	250000	0	0		0	0	0	0	250000	0	0	0	0	0	0		250000	194701.1	0	0		0	385600	0	0	580301.1	360597.5	40955.5	27907	0	429460	0		150841.1
465	准格尔旗教育发展基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		0	0	1574580	7196.4	1581776.4	1528160	113563	0	0	1641723	0		-59946.6
466	凉山州关心下一代基金会	2013	1356000	0	0		0	0	0	0	1356000	0	0	0	0	0	0		0	0	0	0		0	0	0	3572.13	3572.13	0	0	0	0	0	0		0
467	凉山州教育基金会	2013	567000	0	0		0	0	0	0	567000	1309542	0	192255	0	1501797	0		-934797	8468000	0	0		0	0	0	179954.71	8647954.71	840189	82843.39	28748	0	951780.39	0		7696174.32
468	凯风公益基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	35500000	0	0		0	0	-781868.79	6942.97	34725074.18	4321162.69	408871.96	1481.9	0	4731516.55	0		29993557.63
469	刘天华阿炳中国民族音乐基金会	2013	1185000	0	0		0	0	0	0	1185000	1437023	0	0	0	1437023	-87535		-164488	0	0	0		0	0	0	14945.08	14945.08	421927.77	171620.74	3.33	0	593551.84	87535		-666141.76
471	剑阁县教育基金会	2013	355000	0	0		0	0	0	0	355000	0	0	0	0	0	321540		33460	660000	0	0		0	0	334001.07	123315.58	1117316.65	1012865.61	67713.04	23400	0	1103978.65	-321540		334878
472	包商银行公益基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	8243066.63	0	0		0	0	0	225011.14	8468077.77	8008000	460077.77	0	0	8468077.77	0		0
473	包头宝隆爱心公益基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		0	0	0	16745.3	16745.3	71000	2322	0	0	73322	0		-56576.7
475	包头市扶贫基金会	2013	934802	0	0		0	0	0	4151.38	938953.38	2013761	50742.6	0	0	2064503.6	0		-1125550.22	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0
478	北京SMC教育基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	6000000	0	0		0	0	0	788443.97	6788443.97	3839080	30190	0	0	3869270	0		2919173.97
479	北京万通公益基金会	2013	515648.1	0	0		0	0	0	0	515648.1	13225	0	0	0	13225	0		502423.1	2124769.48	0	0		0	0	0	10321.14	2135090.62	2370471.11	120196.07	3087.6	0	2493754.78	0		-358664.16
481	北京世华公益基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	2000000	0	0		0	0	0	0	2000000	0	0	0	0	0	0		2000000
482	北京世媒发展公益基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	2000000	0	0		0	0	0	0	2000000	0	0	0	0	0	0		2000000
483	北京世纪慈善基金会	2013	5117384.57	0	0		0	0	0	0	5117384.57	0	0	0	0	0	7039754.79		-1922370.22	2010160	0	0		0	0	380111.11	77502.69	2467773.8	6932943.99	410174.08	74506.5	2145.34	7419769.91	-7039754.79		2087758.68
485	北京中国国家博物馆事业发展基金会	2013	10000000	0	0		0	0	0	0	10000000	1050310	0	0	0	1050310	0		8949690	0	0	0		0	0	0	30728.91	30728.91	288565.92	148645.23	15490	2315800	2768501.15	0		-2737772.24
486	北京中国地质大学教育基金会	2013	3342101	0	0		0	0	0	0	3342101	0	0	0	0	0	1548007		1794094	8000	0	0		0	0	0	31442.11	39442.11	2378007	18497	0	0	2396504	-1548007		-809054.89
487	北京中国抗日战争史研究暨和平教育基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		0	0	0	780236.06	780236.06	385171.17	30776.82	0	35742.34	451690.33	0		328545.87
488	北京中国政法大学教育基金会	2013	31839457.8	0	0		0	0	0	0	31839457.8	13156884.64	0	6338.89	0	13163223.53	2602809.48		16073424.79	9000000	0	0		0	0	0	568953.23	9568953.23	6063515.72	1350.5	0	0	6064866.22	-2602809.48		6106896.49
489	北京中国石油大学教育基金会	2013	6769425.08	0	0		0	0	0	18240	6787665.08	1617502.27	0	0	0	1617502.27	0		5170162.81	912990	0	0		0	0	0	75486.14	988476.14	4800	43057.4	0	0	47857.4	0		940618.74
490	北京中国矿业大学教育基金会	2013	400000	0	0		0	0	0	0	400000	264114.59	0	0	0	264114.59	0		135885.41	1750000	0	0		0	0	0	20020.06	1770020.06	1000000	22645.1	0	0	1022645.1	0		747374.96
491	北京中国美术馆事业发展基金会	2013	2000000	0	0		0	0	0	0	2000000	158060.5	0	0	0	158060.5	0		1841939.5	0	0	0		0	0	0	11159.2	11159.2	54770.14	5103.85	0	0	59873.99	0		-48714.79
492	北京中国青年政治学院教育基金会	2013	3228800	0	0		0	0	0	0	3228800	165436	0	0	0	165436	0		3063364	34545	0	0		0	0	0	5520.1	40065.1	0	5803.8	0	0	5803.8	0		34261.3
493	北京中国音乐学院教育基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	2000000	0	0		0	0	0	2395.75	2002395.75	0	2415	0	0	2415	0		1999980.75
494	北京中央戏剧学院教育发展基金会	2013	850000	0	0		0	0	0	0	850000	0	0	0	0	0	0		-113625.91	174400	0	0		0	0	0	8706.57	183106.57	963625.91	3121.11	0	0	966747.02	0		179985.46
495	北京中央民族大学教育基金会	2013	4092731	0	0		0	0	0	35367	4128098	0	0	0	0	0	12060490.86		-7932392.86	0	0	0		0	0	386159.45	620056.99	1006216.44	12060490.86	295531.4	0	21624.94	12377647.2	-12060490.86		689060.1
496	北京中央美术学院教育发展基金会	2013	3765000	0	0		0	0	0	0	3765000	955000	0	0	0	955000	0		2810000	1005429.1	0	0		0	0	0	72716.81	1078145.91	815925	2189	0	0	818114	0		260031.91
497	北京中央音乐学院教育基金会	2013	11680000	0	0		0	0	0	0	11680000	0	0	0	0	0	873767.99		10806232.01	0	0	0		0	0	0	23288.38	23288.38	975362.99	65154.69	0	0	1040517.68	-873767.99		-143461.31
498	北京中联盟中医药发展基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	2000000	0	0		0	0	0	0	2000000	0	66045	0	0	66045	0		1933955
499	北京中艺艺术基金会	2013	3000000	0	0		0	0	0	0	3000000	4990183.64	0	0	0	4990183.64	0		-1990183.64	0	0	2940052.44		0	0	97101.36	46963.19	3084116.99	2079513.56	686833.5	0	712.77	2767059.83	0		317057.16
500	北京中金公益基金会	2013	2645785	0	0		0	0	0	0	2645785	2462600	0	0	0	2462600	0		183185	1314082.78	0	0		0	0	42750.68	5536.45	1362369.91	226988.75	45500.34	305709.88	2394.04	580593.01	0		781776.9
501	北京乐平公益基金会	2013	4966265.27	0	0		0	0	0	0	4966265.27	0	0	0	0	0	320111.42		4646153.85	8135291.96	0	0		0	0	0	566788.41	8702080.37	8018297.87	275335.5	165867.74	0	8459501.11	-320111.42		562690.68
505	北京交通大学教育基金会	2013	26809503.15	0	0		0	0	0	580820.36	27390323.51	0	0	0	0	0	3202019.68		24188303.83	19016099.1	0	0		0	0	2794923.94	2009249.59	23820272.63	10881994.05	486226.72	0	0	11368220.77	-3202019.68		15654071.54
506	北京京华公益事业基金会	2013	48391576.82	0	0		0	0	0	0	48391576.82	0	0	0	0	0	43041702		5349874.82	111000	0	0		0	0	0	17262.34	128262.34	43041702	1952727.24	0	0	44994429.24	-43041702		-1824464.9
507	北京京安公益基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	3000000	0	0		0	0	0	127283.85	3127283.85	1500400	32867	0	227.5	1533494.5	0		1539789.35
508	北京人大附中教育基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	6000000	0	0		0	0	0	275344.06	6275344.06	962528.56	50029.38	0	0	1012557.94	0		5262786.12
511	北京亿方公益基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	10000000	0	0		0	0	0	9625	10009625	0	0	0	2406.25	2406.25	0		10007218.75
512	北京仁泽公益基金会	2013	43119732	0	50000		0	0	0	0	43169732	0	0	0	0	0	25953386.38		17216345.62	23403	0	0		0	0	0	67442.21	90845.21	25996817.76	196219.68	451	0	26193488.44	-25953386.38		-149256.85
513	北京修远经济与社会研究基金会	2013	1750000	0	0		0	0	0	0	1750000	0	0	0	0	0	1750000		0	0	0	0		0	0	0	19624.75	19624.75	3720767.59	372929.14	0	0	4093696.73	-1750000		-2324071.98
514	北京健康长城公益基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	2271000	0	0		0	0	0	3862.31	2274862.31	167212.69	9975.4	0	0	177188.09	0		2097674.22
515	北京光华慈善基金会	2013	4018490.83	0	151610		0	0	0	11.83	4170112.66	3639881.26	212338.03	6512	0	3858731.29	0		310515.28	12345	0	5100		0	0	0	47271.13	64716.13	18905.36	0	1471.23	0	20376.59	0		44339.54
516	北京光华设计发展基金会	2013	3417500	0	0		0	0	0	0	3417500	0	0	0	0	0	3728981.24		-311481.24	10000	0	1031665		0	70000	-106586.63	45720.5	1050798.87	4986668.12	296935.08	0	0	5283603.2	-3728981.24		-503823.09
517	北京光彩公益基金会	2013	1849560	0	0		0	0	0	0	1849560	0	0	0	0	0	5751286.06		-3901726.06	0	0	0		0	0	0	388978.09	388978.09	5828686.56	382891.45	2127.5	0	6213705.51	-5751286.06		-73441.36
518	北京共美民族教育发展基金会	2013	12190000	0	0		0	0	0	0	12190000	0	0	0	0	0	300000		11890000	28530000	0	0		0	0	0	151551.77	28681551.77	1051188.64	47544.76	0	0	1098733.4	-300000		27882818.37
519	北京兴大助学基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	6699.99	0	0		0	0	0	1490279.37	1496979.36	7561609	828376.44	0	0	8389985.44	0		-6893006.08
520	北京其普乐少年创意教育基金会	2013	100545	0	0		0	0	0	0	100545	43527.2	0	0	0	43527.2	0		57017.8	2064319.3	0	0		0	0	0	3814.4	2068133.7	330539.8	45813.87	11896	597.98	388847.65	0		1679286.05
521	北京凌盛爱心公益基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	2000000	0	0		0	0	0	3423.69	2003423.69	0	0	0	0	0	0		2003423.69
522	北京凯恩克劳斯经济研究基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	1000000	0	0		0	0	0	209621.86	1209621.86	2724210.35	239804.09	0	4432.53	2968446.97	0		-1758825.11
523	北京利星行慈善基金会	2013	1200662	0	0		0	0	0	0	1200662	1068582	0	0	0	1068582	0		132080	0	0	0		0	0	0	353396.94	353396.94	76710	7700	0	866.88	85276.88	0		268120.06
524	北京力生心血管健康基金会	2013	18875325.43	0	0		0	0	0	0	18875325.43	0	0	0	0	0	16355804.83		2519520.6	0	0	11913284.24		0	70000	0	41476.36	12024760.6	25514871.1	587681.49	115804.16	0	26218356.75	-16355804.83		2162208.68
525	北京化工大学教育基金会	2013	9170000	0	0		0	0	0	0	9170000	3540000	0	0	0	3540000	0		5630000	44700000	0	0		0	0	0	1447379.34	46147379.34	784600	62369.38	0	0	846969.38	0		45300409.96
526	北京北方阳光文化慈善基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	857378.35	0	0		0	0	0	21752.78	879131.13	357378.35	9858.88	1980	2898.48	372115.71	0		507015.42
527	北京医学奖励基金会	2013	49757344	0	0		0	0	0	0	49757344	34175041.53	0	0	0	34175041.53	0		15582302.47	0	0	2436110		0	0	0	0	2436110	0	701488.47	-44439.27	357418.17	1014467.37	0		1421642.63
528	北京华严慈善基金会	2013	312633.8	0	0		0	0	0	0	312633.8	0	0	0	0	0	0		312633.8	252000	0	0		0	0	0	7975.84	259975.84	753413.19	54143.6	0	325.5	807882.29	0		-547906.45
529	北京华亚艺术基金会	2013	1400000	0	0		0	0	0	0	1400000	1302911.8	0	0	0	1302911.8	0		97088.2	350000	0	0		0	0	0	585.21	350585.21	334208.65	62696.64	0	0	396905.29	0		-46320.08
530	北京华北电力大学教育基金会	2013	16507275	0	0		0	0	0	0	16507275	0	0	0	0	0	11514887.5		4992387.5	5000	0	0		0	0	0	153881.15	158881.15	11513637.5	162292.34	33419	0	11709348.84	-11514887.5		-35580.19
531	北京华彩扶贫助学慈善基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	5400000	0	0		0	0	0	22519.39	5422519.39	5356434.2	34412.1	0	0	5390846.3	0		31673.09
532	北京华彬文化基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	29000000	0	0		0	0	4011180.66	57992.93	33069173.59	11776545.23	997420.48	5316.15	0	12779281.86	0		20289891.73
533	北京华益公益基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	2000000	0	0		0	0	0	0	2000000	0	0	0	0	0	0		2000000
534	北京华育助学基金会	2013	581180.3	0	0		0	0	0	0	581180.3	1268439	0	0	0	1268439	0		-687258.7	3350	0	0		0	0	0	201944.43	205294.43	2691429.25	417956.77	0	0	3109386.02	0		-2904091.59
535	北京协和医学基金会	2013	104000	0	0		0	0	0	0	104000	632127.56	0	0	0	632127.56	0		-528127.56	0	0	0		0	0	0	185160.2	185160.2	0	52311.14	346.34	0	52657.48	0		132502.72
536	北京协和医学院教育基金会	2013	335000	0	0		0	0	0	0	335000	1060696.78	0	0	0	1060696.78	0		-725696.78	1533000	0	0		0	0	0	15827.18	1548827.18	273600	21389	0	0	294989	0		1253838.18
537	北京卓越企业家成长研究基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	1742500	0	0		0	0	0	2892.54	1745392.54	1728973.97	54783.53	0	0	1783757.5	0		-38364.96
538	北京厚德善行慈善基金会	2013	2000000	0	0		0	0	0	0	2000000	0	0	0	0	0	0		2000000	1803000	0	0		0	0	0	11166.16	1814166.16	197625	9642.05	4462.6	0	211729.65	0		1602436.51
539	北京原点文化经济创新基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	1500000	0	0		0	0	0	10775.21	1510775.21	1227896.22	47866.33	0	0	1275762.55	0		235012.66
540	北京友好传承文化基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	2463229	0	0		0	0	0	557.48	2463786.48	1137734.49	377188.81	0	0	1514923.3	0		948863.18
541	北京同仁张晓楼眼科公益基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	2000000	0	0		0	0	0	0	2000000	0	0	0	0	0	0		2000000
542	北京君和创新公益基金会	2013	10000000	0	0		0	0	0	0	10000000	0	0	0	0	0	0		0	10000000	0	0		0	0	0	0	10000000	0	0	0	0	0	0		0
543	北京启明星辰慈善公益基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	1142442.63	0	0		0	0	0	27671.42	1170114.05	1618268	6900.2	0	0	1625168.2	0		-455054.15
544	北京启行青年发展基金会	2013	3000	0	0		0	0	0	0	3000	0	0	0	0	0	0		3000	4828800	0	2000000		0	0	0	3143.99	6831943.99	4520488.59	275994.02	36908.6	210.96	4833602.17	0		1998341.82
545	北京吴祖泽科技发展基金会	2013	4635000	0	0		0	0	0	0	4635000	0	0	0	0	0	4500000		135000	977455.03	0	0		0	0	0	98886.72	1076341.75	6000000	40483.5	0	0	6040483.5	-4500000		-464141.75
546	北京吴英恺医学发展基金会	2013	768800	0	0		0	0	0	0	768800	0	0	0	0	0	408378.5		360421.5	3882618.15	0	0		0	0	0	11177.23	3893795.38	1672032.05	66791.5	0	0	1738823.55	-408378.5		2563350.33
547	北京和平发展基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	500000	0	0		0	0	0	301.01	500301.01	488060	11666	0	242.92	499968.92	0		332.09
548	北京善德关心下一代公益基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	2000000	0	0		0	0	0	0	2000000	0	0	0	0	0	0		2000000
549	北京四中校友促进教育基金会	2013	869902.23	0	0		0	0	0	0	869902.23	833754.42	0	0	0	833754.42	0		36147.81	7616795.89	0	0		0	0	2639932.84	200462.04	10457190.77	3278385.73	229830.02	2466.8	0	3510682.55	0		6946508.22
550	北京四存教育基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	2041000	0	0		0	0	0	15758.45	2056758.45	915026.25	100647	0	185.5	1015858.75	0		1040899.7
551	北京围棋基金会	2013	110000	0	0		0	0	0	0	110000	92427	0	0	0	92427	0		17573	1038660.5	0	0		0	0	9949.61	171374.97	1219985.08	907626.86	109149.26	0	0	1016776.12	0		203208.96
552	北京国珍爱心基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	3179699.64	0	0		0	0	0	20826.22	3200525.86	3658782.64	40875	334	0	3699991.64	0		-499465.78
554	北京国际和平文化基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	6753750	0	800000		0	0	0	11409.84	7565159.84	1155217.26	1368270.46	0	0	2523487.72	0		5041672.12
555	北京国际城市论坛基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	1250000	0	0		0	0	0	72082.41	1322082.41	2007083.38	66171.94	1631	0	2074886.32	0		-752803.91
556	北京国际艺苑美术基金会	2013	160000	0	0		0	0	0	0	160000	0	0	0	0	0	160000		0	0	0	640776.7		0	0	104541.83	10774.98	756093.51	742369.8	67237.01	0	26486.22	836093.03	-160000		80000.48
557	北京国际音乐节艺术基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	16153880		1161669	27647707.9	0	78439.58	45041696.48	42502513.82	3084913.49	0	207194.45	45794621.76	0		-752925.28
558	北京圆明园遗址保护基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	2000000	0	0		0	0	0	0	2000000	0	0	0	0	0	0		0
559	北京培黎教育基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	333500	0	0		0	0	0	872.85	334372.85	334350.98	0	0	0	334350.98	0		21.87
560	北京复兴大国学文化基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	206900	0	0		0	0	0	55063.18	261963.18	206900	5472.12	0	0	212372.12	0		49591.06
561	北京夕阳秀中老年文化事业发展基金会	2013	1733420	0	0		0	0	0	0	1733420	1568597.85	0	0	0	1568597.85	164822.15		0	10000	0	0		0	0	0	5158.15	15158.15	122812	55603.94	0	0	178415.94	-164822.15		1564.36
562	北京外国语大学教育基金会	2013	2922964	0	0		0	0	0	0	2922964	3639275	0	0	0	3639275	0		-716311	0	0	0		0	0	0	627656.05	627656.05	0	28354.96	0	0	28354.96	0		599301.09
563	北京大学教育基金会	2013	1389780261.73	0	0		0	0	0	0	1389780261.73	208484685.62	0	0	0	208484685.62	-63585413.07		1244880989.18	6061543.99	0	0		0	0	91980598.44	1834365.3	99876507.73	881337.66	-34260149.77	1146123.98	211678.6	-32021009.53	63585413.07		68312104.19
564	北京天使妈妈慈善基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0
565	北京太阳谷慈善基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	450900	0	0		0	0	0	82279.67	533179.67	413840.93	45369.97	0	0	459210.9	0		73968.77
566	北京奥运城市发展基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	8900000	0	0		0	0	1378458.9	54500.19	10332959.09	8263648.56	365814.34	0	0	8629462.9	0		1703496.19
567	北京妇女儿童发展基金会	2013	13946958.38	0	0		0	0	0	0	13946958.38	0	0	0	0	0	17764293.88		-3817335.5	3196828.91	0	0		0	0	0	102020.37	3298849.28	15502550.2	961399.56	14000	0	16477949.76	-17764293.88		4585193.4
569	北京宏昆慈善基金会	2013	2849519.2	0	0		0	0	0	0	2849519.2	3607441.72	0	0	0	3607441.72	0		-757922.52	220150	0	0		0	0	0	273694.49	493844.49	0	22791	1674.39	0	24465.39	0		469379.1
570	北京对外经济贸易大学教育基金会	2013	11470319.7	0	0		0	0	0	105870.37	11576190.07	8662118.19	0	0	0	8662118.19	0		2914071.88	17100000	0	0		0	0	609068.49	733838.38	18442906.87	4076945	768331.69	82309.39	0	4927586.08	0		13515320.79
571	北京尚善公益基金会	2013	200000	0	0		0	0	0	0	200000	0	0	0	0	0	0		200000	1400000	0	0		0	0	0	8402.33	1408402.33	816558.7	64782.43	50	0	881391.13	0		527011.2
