机构ID	机构名称	捐赠收入_限定	会费收入_限定	提供服务收入_限定	商品销售收入_限定	政府补助收入_限定	投资收益_限定	其他收入_限定	收入合计_限定	业务活动成本_限定	管理费用_限定	筹资费用_限定	其他费用_限定	费用合计_限定	限定性净资产转为非限定性净资产_限定	净资产变动额（若为净资产减少额，以“-”号填列）_限定	捐赠收入_非限定	会费收入_非限定	提供服务收入_非限定	商品销售收入_非限定	政府补助收入_非限定	投资收益_非限定	其他收入_非限定	收入合计_非限定	业务活动成本_非限定	管理费用_非限定	筹资费用_非限定	其他费用_非限定	费用合计_非限定	限定性净资产转为非限定性净资产_非限定	净资产变动额（若为净资产减少额，以“-”号填列）_非限定
ricf_oid	ba_cn	fa_dine	fa_asine	fa_sine	fa_pine	fa_gine	fa_inine	fa_otine	fa_intoe	fa_accoe	fa_adexe	fa_fuexe	fa_otexe	fa_cotoe	fa_etoue	fa_neche	fa_dinu	fa_asinu	fa_sinu	fa_pinu	fa_ginu	fa_ininu	fa_otinu	fa_intou	fa_accou	fa_adexu	fa_fuexu	fa_otexu	fa_cotou	fa_etouu	fa_nechu
3966	浙江商业职业技术学院教育基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	443000	0	0	0	0	0	5845.75	448845.75	0	351154.8	0	0	351154.8	0	97690.95
3967	浙江天景生公益基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7900000	0	0	0	0	2966020.48	0	10866020.48	3459005.5	113009.78	-12550.76	0	3559464.52	0	7306555.96
3969	兰溪市科华公益基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234416.02	0	0	0	0	0	78.35	234494.37	0	1500	0	0	1500	0	232994.37
3970	上海益善公益基金会	1313380.31	0	0	0	0	0	0	1313380.31	0	0	0	0	0	-1314380.31	-1000	2038041.32	0	0	0	0	34886.58	2163.52	2075091.42	2223022.12	13200	1500.5	0	2237722.62	1314380.31	1151749.11
3971	湖北省当代公益基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000000	0	0	0	0	0	1691.23	4001691.23	3543306	161384.25	0	0	3704690.25	0	297000.98
3972	湖北省春辉助学基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53005.53	0	0	0	0	0	15719.44	68724.97	92000	4056	0	435.78	96491.78	0	-27766.81
3973	北京绿色阳光环保公益基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273151.14	0	0	0	0	0	89398.08	362549.22	70000	2918.8	0	0	72918.8	0	0
3974	北京后生公益基金会	1150000	0	0	0	0	0	0	1150000	1300268.05	0	0	0	1300268.05	-1033581.71	0	0	0	0	0	0	0	0	0	919136.47	104664.77	594.06	0	1024395.3	1033581.71	0
3975	北京无国界爱心公益基金会	481200	0	0	0	0	0	0	481200	125311	0	0	0	125311	0	355889	20000.47	0	0	0	0	2255.49	3711.26	25967.22	50217.5	1268	0	0	51485.5	0	-25518.28
3977	河北省慈惠癌症防治基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5274.89	5274.89	218936.2	5968	0	0	224904.2	0	-219629.31
3978	河北同商公益基金会	180000	0	0	0	0	0	0	180000	120000	0	0	0	120000	0	60000	0	0	0	0	0	0	23142.35	23142.35	41124	12303.6	0	0	53427.6	0	-30285.25
3979	黑龙江省阳光健康服务基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1093000	0	0	0	0	0	0	1093000	1626376.6	161099.87	0	0	1787476.47	0	-711754.62
3980	黑龙江省家缘扶贫救助基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10400	0	0	0	0	40000	762.08	51162.08	93441.03	20479	0	0	113920.03	0	-62757.95
3982	泰兴市教育发展基金会	450000	0	0	0	0	0	0	450000	300000	0	0	0	300000	0	150000	34568000	0	0	0	0	0	0	34568000	29179000	7950	0	0	29186950	0	5381050
3990	台州市志勇解困助学基金会	0	0	0	0	0	0	108662.9	108662.9	50000	0	0	15402.23	65402.23	0	43260.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3993	昆明理工大学教育发展基金会	320000	0	0	0	0	0	127.17	320127.17	24000	0	0	0	24000	3872.83	300000	5000	0	0	0	0	0	10817.22	15817.22	0	701.6	0	0	701.6	-3872.83	11242.79
3994	甘肃紫金教育发展基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2216.19	2216.19	450622.51	2650	0	531	453803.51	0	-451587.32
3995	首都经济贸易大学教育基金会	1362131	0	0	0	0	0	0	1362131	0	0	0	0	0	-249594	1112537	506303.5	0	0	0	0	0	2803	509106.5	255094	9700.36	0	0	264794.36	249594	493906.14
3997	台州市授智文化助学基金会	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			122,880.00	0.00	0.00	0.00	0.00	0	1,470.38	124,350.38	161,000.00	3,050.00	0.00	0.00	164,050.00		
3998	山西省华夏炎帝文化基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160000	196328	743.31	0	357071.31	0	-357071.31
3999	山西省吕梁东江扶贫助学基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2250000	0	0	0	0	0	898.78	2250898.78	2197148	39890.5	0	10000	2247038.5	0	3860.28
4000	福建省福万通慈善基金会	5813000	0	0	0	0	0	0	5813000	5828500	0	0	0	5828500	0	-15500	900	0	0	0	0	0	149298.65	150198.65	597500	8990	0	1278.5	607768.5	0	-457569.85
4001	漳州市东盛慈善基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96500	0	0	0	0	23934.25	0	120434.25	274000	29453.67	-3640.36	0	299813.31	0	-179379.06
4002	沧州市任丘爱心救助基金会	2050000	0	0	0	0	0	0	2050000	318000	27500	23990.4	0	369490.4	0	1680509.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003	广东省越秀集团公益基金会	230000	0	0	0	0	0	0	230000	803525.6	0	0	0	803525.6	0	-573525.6	552000	0	0	0	0	0	20540	572540	5861200	54500	0	115	5915815	0	-5343275
4007	河北省道路交通事故救助基金会	0	0	0	0	0	0	18245.52	18245.52	182825.41	60379.2	0	0	243204.61	0	-224959.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4008	湖南践行国学公益基金会	928700	0	0	0	0	0	0	928700	146500	0	0	0	146500	0	0	1450187.6	0	0	0	0	0	75745.34	1525932.94	1692256.9	0	176020.51	1.03	1868278.44	0	-342345.5
4009	重庆市阳光公益事业基金会	15521950	0	0	0	0	0	0	15521950	14459923	0	0	0	14459923	0	1062027	0	0	0	0	0	0	446.85	446.85	0	1083290.39	0	0	1083290.39	0	-1082843.54
4010	德阳市关心下一代基金会	1799051.7	0	0	0	0	0	0	1799051.7	358270	0	0	0	358270	0	1440781.7	261556	0	0	0	0	0	10645.83	272201.83	36288.4	20037	0	0	56325.4	0	215876.43
4013	北京首善儿童肿瘤基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214000	0	0	0	0	0	5678.47	219678.47	173034.28	44401.6	0	0	217435.88	0	2242.59
4014	北京海东绿荫公益基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57382.88	8671.34	66054.22	32161.75	82648.67	0	258	115068.42	0	-49014.2
4015	天津市胸科医院医学事业发展基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4083914.67	0	0	0	75000	0	5419.04	4164333.71	202798.2	10296.54	0	0	213094.74	0	3951238.97
4016	四川省索玛慈善基金会	9056041.3	0	0	0	0	0	0	9056041.3	5678491.1	0	0	0	5678491.1	0	3377550.2	1489056.84	0	0	0	0	27150.69	0	1516207.53	36743.06	380694.4	0	0	417437.46	0	1107928.53
4019	福州开元志业文教慈善基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180331	0	0	0	0	0	6791.46	187122.46	161000	2180	925	0	164105	0	23017.46
4020	漳州市吴惠天慈善基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32637.78	0	0	0	0	0	261.92	32899.7	1610558	6914.4	0	0	1617472.4	0	-1584572.7
4022	上海市罕见病防治基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1179500	0	0	0	0	0	0	1179500	259868	167896.92	-29020.05	0	398744.87	0	780755.13
4023	无锡仁济佛教慈善基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230343.5	0	0	0	0	0	6603.05	236946.55	160500	15600	0	392.5	176492.5	0	60454.05
4025	湖北省望长珍慈善基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107332.28	305.45	107637.73	2138273.35	1094.4	0	0	2139367.75	0	-2031730.02
4027	广东省心智家园慈善基金会	300000	0	0	0	0	0	0	300000	300000	0	0	0	300000	0	0	3852724.36	0	0	0	0	0	58416.46	3911140.82	1064590.2	213709.64	0	0	1278299.84	0	2632840.98
4028	广东省池尾教育发展基金会	3036760	0	0	0	0	0	0	3036760	3107574	0	0	0	3107574	0	-70814	41126	0	0	0	0	0	437882.19	479008.19	0	35558	0	0	35558	0	443450.19
4029	广东省信和慈善基金会	219510.29	0	0	0	0	0	0	219510.29	293894.93	0	0	0	293894.93	0	-74384.64	197111.17	0	0	0	0	0	0	197111.17	86065.9	39276.39	-6681.53	1284.46	119945.22	0	77165.95
4033	厦门市华德教育慈善基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100000	20383	-16527.88	0	103855.12	0	103855.12
4034	湖南省律协公益基金会	2512938	0	0	0	0	0	20116.49	2533054.49	10000	12383	0	0	22383	0	2510671.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4035	泰顺县西旸爱心基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300000	0	0	0	0	0	211517.67	511517.67	262500	35013	0	0	297513	0	214004.67
4036	吉林省光华教育基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160000	4000	-1260.86	0	162739.14	0	-162739.14
4037	辽源市龙山区龙祥法律援助基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3687600.9	0	59643.82	3747244.72	563850	40809	0	0	604659	0	3142588.78
4038	泉州市黄福阳教育基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	700000	0	0	0	0	0	28907.05	728907.05	763600	5421	0	0	769021	0	-40113.95
4039	福建省安发高益槐科技教育发展基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280000	0	0	0	0	0	6883.96	286883.96	160000	1684	0	0	161684	0	125199.96
4042	宁夏民生文化艺术教育基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100000	0	0	0	0	0	4819.51	104819.51	100000	6105	740	0	106845	0	-2025.49
4045	北京妈祖仁爱慈善基金会	37094500	0	0	0	0	0	0	37094500	36806245	0	0	0	36806245	0	288255	0	0	0	0	0	0	287249.01	287249.01	1054170	538986.63	0	0	1593156.63	0	-1305907.62
4048	北京市金鼎轩公益基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	953377.2	0	0	0	0	0	8962.36	962339.56	572348	48203	0	0	620551	0	341788.56
4050	黑龙江省白渔泡贫困精神病人救助基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196111.7	31437	0	-8412.97	219135.73	0	-219135.73
4051	上海广慈转化医学研究发展基金会	8270525.33	0	0	0	0	0	0	8270525.33	1683000	0	0	0	1683000	0	6587525.33	1113900	33600	0	0	0	0	259956.07	1407456.07	1898.4	93944.63	0	921.85	96764.88	0	1310691.19
4052	上海北纬三十一度文化艺术基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160000	0	0	0	0	2538.13	7385.69	169923.82	160000	3705	685	0	164390	0	5533.82
4053	上海华爱公益基金会	483268	0	0	0	0	0	0	483268	290691.4	0	0	0	290691.4	0	192576.6	525679.89	0	0	0	0	0	62339.65	588019.54	690010.84	85106.53	0	517.51	775634.88	0	-187615.34
4054	上海科博达公益基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250000	0	0	0	0	48263.56	1797.19	300060.75	250000	0	1371	0	251371	0	48689.75
4056	青海省青海大学教育基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16100	0	0	0	0	0	7932.05	24032.05	0	0	0	91260	91260	0	0
4059	上海慈光皮肤健康基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24179	0	0	0	0	0	0	24179	211026.6	43876.51	-67461.61	0	187441.5	0	-163262.5
4060	杭州市拱墅区社会组织发展基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5119.05	5119.05	0	3105	0	0	3105	0	2014.05
4061	宁波外国语学校教育发展基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	470120	0	0	0	0	0	5111.27	475231.27	450882	0	0	0	450882	0	24349.27
4062	东丰县恒信法律援助基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1280	0	830	2110	0	0
4064	广东省孝美德公益基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255000	0	0	0	0	2271	5997.19	263268.19	184000	7191	330	741.4	192262.4	0	71005.79
4067	中国民族文化艺术基金会	19,105,472.50	0.00	0.00	0.00	0.00	0	0.00	19,105,472.50	0.00	0.00	0.00	0.00	0.00			1,359,577.50	0.00	0.00	0.00	0.00	-45272.39	275,181.79	1,589,486.90	18,180,250.17	752,298.54	0.00	17,575.13	18,950,123.84		
4071	上海市东方红公益基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	610518.54	0	0	0	0	0	0	610518.54	209469.76	0	-112.12	0	209357.64	0	401160.9
4072	上海东方知青文化发展基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266200	42126.18	1207.5	0	309533.68	0	-309533.68
4073	上海战略新兴产业发展基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500000	0	0	0	0	0	12912.56	512912.56	776490.28	112119.44	0	0	888609.72	0	-375697.16
4074	上海乒乓球发展事业基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19137.12	19137.12	62376	55481	0	3256.59	121113.59	0	-101976.47
4075	上海广播电视台艺术人文发展基金会	1660000	0	0	0	0	0	0	1660000	0	0	0	0	0	0	1660000	11520000	0	0	0	4060000	579041.11	0	16159041.11	4050000	42282.4	0	0	4092282.4	0	12066758.71
4076	上海易顺公益基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000000	0	0	0	0	1447096.86	10536.07	2457632.93	1748750	173113	1676.5	0	1923539.5	0	534093.43
4077	上海电机学院教育发展基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221800	0	0	0	0	0	34615.11	256415.11	65000	950	2165.5	0	68115.5	0	188299.61
4078	宁波市关心下一代基金会	750000	0	0	0	0	0	0	750000	68200	0	0	0	68200	0	681800	100000	0	0	0	0	0	9377.02	109377.02	0	7000	790	0	7790	0	101587.02
4081	兰州公安民警抚恤救助基金会	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			1,500.00	0.00	0.00	0.00	0.00	0	604,872.99	606,372.99	407,000.00	740.00	0.00	0.00	407,740.00		
4082	西藏善缘基金会	329158.52	0	0	0	0	0	0	329158.52	341723.5	0	0	339723.5	681447	0	-12564.98	4423.5	0	0	0	0	0	0	4423.5	0	0	0	2000	2000	0	4197.14
4085	浙江省关心桥教育公益基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	903400	0	0	0	0	0	0	903400	883779.7	70375.5	-11466.28	0	942688.92	0	-39288.92
4086	浙江桐乡市木心艺术基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197412.6	0	0	0	197412.6	0	86711.93	0	746.07	87458	0	-13694.7
4087	浙江旅游职业学院教育基金会	0	0	0	0	0	0	0	0	44000	0	0	0	44000	0	-44000	488036.44	0	0	0	0	0	0	488036.44	402000	3015	-4637.48	0	400377.52	0	87658.92
4088	广东省弘扬法治公益基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9467400	0	0	0	0	0	23605.91	9491005.91	458840	22680	0	0	481520	0	9009485.91
4089	河北省摩诃佛缘慈善基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	410005	0	0	0	0	0	173.65	410178.65	173370	4737.48	0	1335.75	179443.23	0	230735.42
4091	厦门绿链慈善基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2253.32	2253.32	0	2751.04	-2253.32	0	497.72	0	-497.72
4092	泰安市泰山慈善基金会	119738.97	0	0	0	30000	0	0	149738.97	220597.27	0	0	0	220597.27	0	-387660	48889	6700	0	0	0	0	0	55589	154376	173533.9	183.8	44297	372390.7	0	0
4093	云南晟成扶贫助老基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186000	0	0	0	0	0	0	186000	186000	100731.47	0	0	286731.47	0	-100731.47
4094	辽源市西安区维安法律援助基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7175.81	7175.81	0	125	0	0	125	0	0
4095	广东省天众慈善基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60294.59	2219.18	62513.77	120000	0	0	0	120000	0	-57486.23
4096	广东省同心圆慈善基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1036000	0	0	0	0	0	60369.93	1096369.93	656780	69386.93	175692.93	7801.64	909661.5	0	186708.43
4099	上海仁心公益基金会	1123334	0	0	0	0	0	0	1123334	0	0	0	0	0	-1123334	0	0	0	0	0	0	70252.15	908.73	71160.88	1616290.41	148299.49	0	0	1764589.9	1123334	-570095.02
4100	山西省晋绥文化教育发展基金会	1470068.5	0	0	0	0	1805555.56	0	3275624.06	1470068.5	0	0	0	1470068.5	0	1805555.56	0	0	0	0	0	0	14728.45	14728.45	0	0	0	21499.4	21499.4	0	-6770.95
4102	北京天安公益基金会	29000	0	0	0	0	0	0	29000	14027.4	0	0	0	14027.4	0	14972.6	1100000	0	0	0	0	0	5232.14	1105232.14	895136.69	89152	0	0	984288.69	0	120943.45
4103	北京阳光未来艺术教育基金会	33847.62	0	0	0	0	0	0	33847.62	54569.67	0	0	0	54569.67	0	-20722.05	8597758.2	0	0	0	0	0	25153.92	8622912.12	1982826.18	184976.59	788912.85	0	2956715.62	0	5666196.5
4104	北京市光明慈善基金会	571380	0	0	0	0	0	0	571380	0	0	0	0	0	0	0	53920	0	0	0	0	15563.01	2.29	69485.3	572265.55	83790.7	-960.1	0	655096.15	0	-14230.85
4105	中关村华夏经济学研究发展基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	701000	0	0	0	0	121383.06	5008.5	827391.56	487582	52018.09	0	0	539600.09	0	287791.47
4106	安徽现代公益基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290.32	290.32	235	0	0	0	235	0	55.32
4111	甘肃陇盛科技发展基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111521.97	0	0	111521.97	0	-111571.97
4112	宁夏伊光回族大学生创业基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4115	浙江中国美术学院教育基金会	600000	0	0	0	0	0	0	600000	274000	0	0	0	274000	0	326000	5307637.64	0	0	0	0	0	34744.34	5342381.98	541228	5371	0	0	546599	0	4795782.98
4116	湖南省华侨公益基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4569167.68	0	0	0	0	0	45213.92	4614381.6	3090000	0	375	0	3090375	0	1524006.6
4119	上海市自然而然中医药发展基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200000	0	0	0	0	0	0	200000	239588.18	23558.1	-899.8	2775.35	265021.83	0	-65021.83
4120	上海至美公益基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28516.4	28516.4	1045124.14	41491.36	0	0	1086615.5	0	-1058099.1
4121	上海市水分子公益基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93930.8	0	0	0	0	0	7656.68	101587.48	297120	10686.29	1757.24	0	309563.53	0	-207976.05
4123	浙江省百世慈善公益基金会	25186.83	0	0	0	0	0	0	25186.83	0	0	-1379.52	0	-1379.52	0	24566.35	5000	0	0	0	0	0	0	5000	172453.11	0	1234.86	0	173687.97	0	-168696.97
4124	慈溪市逍林镇中心小学岑同教育基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182000	25.97	182025.97	167978	0	0	135	168113	0	13912.97
4125	嵊州市龚玲玲爱心基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360000	0	0	0	0	0	2201.84	362201.84	0	4360	0	223000	227360	0	134841.84
4129	天津市桃源居社区公益组织发展基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	900000	0	0	0	0	3324.93	5781.7	909106.63	811981.8	22599.73	0	0	834581.53	0	74525.1
4130	长春工业大学教育发展基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150000	0	0	0	0	0	2536.76	152536.76	171147.34	11848	0	3238	186233.34	0	-33696.58
4131	山西医科大学教育发展基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219600	0	0	0	0	0	64231.75	283831.75	47000	21111.5	140	0	68251.5	0	215580.25
4135	湖北省法律援助基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110000	0	0	0	500000	0	0	610000	151790	66096.1	-13793.06	0	204093.04	0	405906.96
4136	上海驭能赛车运动发展基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4800	0	0	0	0	0	6695.84	11495.84	150000	56465.7	327.25	0	206792.95	0	-195297.11
4137	上海王正国创伤医学发展基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2938793.6	0	0	0	0	0	0	2938793.6	2376369.7	387764.53	0	36651.02	2800785.25	0	138008.35
4138	上海科技大学教育发展基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8000000	0	0	0	0	0	45294.61	8045294.61	811884.61	8240.45	0	0	820125.06	0	7225169.55
4140	上海大慈公益基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39381673.06	0	0	0	0	0	97897.75	39479570.81	1558500	88502.5	0	0	1647002.5	0	37832568.31
4141	中信改革发展研究基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290000	0	0	0	0	1876583.33	1494.84	2168078.17	5135379.92	128091.6	0	162013.49	5425485.01	0	-3257406.84
4142	安徽工程大学教育发展基金会	1834000	0	0	0	0	0	0	1834000	664000	0	0	0	664000	0	1170000	8005000	0	0	0	0	71189.04	591220.02	8667409.06	460000	0	0	3.34	460003.34	0	8207405.72
4144	广东省爱飞客公益基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141814.03	0	0	0	0	31604.39	4487.23	177905.65	161923.26	12973.2	1465.2	0	176361.66	0	1543.99
4145	广东省立信卓悦公益基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12746.73	12746.73	0	8527.26	0	0	8527.26	0	4219.47
4146	广东省岭南禅宗文化发展基金会	991248	0	0	0	0	0	0	991248	76200	0	0	0	76200	0	915048	0	0	0	0	0	0	15741.86	15741.86	585605.33	47504.14	0	430.63	633540.1	0	-617798.24
4147	广东省广缘公益基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	0	0	10060.92	13060.92	0	287989.88	0	865.83	288855.71	0	-275794.79
4151	四川国际标榜职业学院教育基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	-166161.75	-166161.75	0	0	0	0	0	0	6838.2	6838.2	165000	8525	0	0	173525	166161.75	-525.05
4154	成都市关心下一代基金会	3071820	0	0	0	0	0	0	3071820	0	0	0	0	0	-3664252.3	-592432.3	1574029	0	0	0	0	0	433760.37	2007789.37	4814335.4	334846	0	0	5149181.4	3664252.3	522860.27
4155	四川省汶川县教育基金会	4831773.8	0	0	0	0	0	11432.99	4843206.79	2062780	8140.5	0	405	2071325.5	0	27771881.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4156	四川金利多慈善基金会	10800	0	0	0	0	0	0	10800	10800	0	0	0	10800	0	0	0	0	0	0	0	0	7205.17	7205.17	193464.5	21623.69	0	355	215443.19	0	-208238.02
4158	四川天泽慈善基金会	397570	0	0	0	0	0	0	397570	290519.32	0	0	0	290519.32	0	107050.68	240000	0	0	0	0	0	3890.48	243890.48	16695	29340	0	47	46082	0	197808.48
4164	贵州省彩阳助学公益基金会	0	0	0	0	0	0	0	0	247335	0	0	0	247335	0	-247335	0	0	0	0	0	0	9241.23	9241.23	0	0	0	0	0	0	9241.23
4166	上海黄金枝土木建筑教育发展基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	683000	0	0	0	0	282776.35	3009.22	968785.57	100000	39459.07	0	0	139459.07	0	829326.5
4167	上海乐三兰馨教育发展基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2000000	375.4	-1554.8	0	1998820.6	0	-1998820.6
4168	杭州市余杭区老板电器公益慈善基金会	2000000	0	0	0	0	0	0	2000000	0	0	0	0	0	0	0	0	0	0	0	0	0	6494.54	6494.54	179740.1	1590	0	0	181330.1	0	-174905.56
4169	北京华汽汽车文化基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187899.44	21347.18	209246.62	429871.5	29605.7	417.6	0	459894.8	0	-250648.18
4171	池州九华山慈善基金会	0	0	0	0	0	0	0	0	45510	55172.73	0	2560	103242.73	0	-103242.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4172	青田农商银行助学基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60650	0	0	0	0	42876.7	4874.84	108401.54	80000	0	0	50	80050	0	28351.54
4173	田阳县陈瑞球科技基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5342.96	5342.96	1187556	30308	0	282.5	1218146.5	0	-1212803.54
4175	泰兴市惠民基金会	1600000	0	0	0	0	0	5757.7	1605757.7	1600000	8500	0	0	1608500	0	-2742.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4177	北京同有三和中医药发展基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2478510	0	0	0	0	0	33957.72	2512467.72	498591.62	12306	0	764.51	511662.13	0	2000805.59
4178	黑龙江省垦区公安民警救助基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1133824	0	0	0	0	43397.26	26865.41	1204086.67	640000	32057	0	0	672057	0	532029.67
4180	黑龙江省黑河市公安民警救助基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217950	0	0	0	0	0	20385.59	238335.59	192000	3040	0	0	195040	0	43295.59
4184	广东省明诚孝道文化教育基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512009.8	0	0	0	0	0	0	512009.8	484423.2	3335.36	0	0	487758.56	0	24251.24
4185	广东省华芯公益基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6000	35823.47	-5088.36	186.66	36921.77	0	-36921.77
4186	泉州市普贤教育基金会	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3139.51	3139.51	0	0	0	0	0	0	3139.51
