	ricf_oid	ba_cn	fp_yr	cf_doc	cf_soc	cf_srvc	cf_proc	cf_govc	cf_otca	cf_atci	cf_dopc	cf_stpc	cf_psc	cf_otpc	cf_atco	cf_anc	cf_inc	cf_inrc	cf_assc	cf_oc	cf_itci	cf_aspc	cf_invs	cf_oinc	cf_tinc	cf_intc	cf_leca	cf_tfc	cf_tfic	cf_bopc	cf_inpc	cf_ofc	cf_tfoc	cf_nfl	cf_exch	cf_ninc
72	3652	福建省海峡环保基金会	2015	2,059,000.00	0.00	0.00	0.00	0.00	3,253.00	2,062,253.00	1,373,000.00	139,950.00	0.00	11,390.00	1,524,340.00	537,913.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	537,913.00
73	1051	大连市职工慈善基金会	2015	2,814,000.00	0.00	0.00	0.00	0.00	39,603.82	2,853,603.82	1,880,234.00	123,200.00	27,088.80	92,458.00	2,122,980.80	730,623.02	0.00	0.00	0.00	0.00	0.00	3,926.00	0.00	0.00	3,926.00	-3,926.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	726,697.02
74	3029	辽宁省辽宁师范大学教育基金会	2015	239,418.00	0.00	0.00	0.00	0.00	20,993.01	260,411.01	288,418.00	0.00	0.00	13,072.94	301,490.94	-41,079.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-41,079.93
75	1098	天津市联合助学基金会	2015	792,481.50	0.00	0.00	0.00	0.00	1,275.17	793,756.67	589,013.20	81,800.14	0.00	143,389.90	814,203.24	-20,446.57	0.00	0.00	0.00	0.00	0.00	7,119.00	0.00	0.00	7,119.00	-7,119.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-27,565.57
76	2926	葫芦岛市见义勇为基金会	2015	336,000.00	0.00	0.00	0.00	0.00	599,368.86	935,368.86	21,000.00	65,400.00	0.00	232,996.10	319,396.10	615,972.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	615,972.76
77	868	厦门市红十字基金会	2015	9,007,400.59	0.00	0.00	0.00	0.00	591,973.68	9,599,374.27	8,898,292.74	814,771.64	3,278,080.00	1,622,060.82	14,613,205.20	-5,013,830.93	27,500,000.00	3,954,732.78	0.00	0.00	31,454,732.78	10,800.00	23,000,000.00	0.00	23,010,800.00	8,443,932.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3,430,101.85
78	2978	贵州省贵阳市生态文明基金会	2015	207,521.30	0.00	0.00	0.00	0.00	398,480.59	606,001.89	527,687.21	69,344.85	0.00	824,427.29	1,421,459.35	-815,457.46	156,300,000.00	1,405,503.84	0.00	0.00	157,705,503.84	4,400.00	156,100,000.00	0.00	156,104,400.00	1,601,103.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	785,646.38
79	822	南安市仑苍镇教育发展基金会	2015	410,000.00	0.00	0.00	0.00	0.00	474,060.29	884,060.29	1,384,778.22	7,200.00	15,554.53	24,524.00	1,432,056.75	-547,996.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-547,996.46
80	872	厦门市集美社公业基金会	2015	2,000,000.00	0.00	0.00	0.00	0.00	33,477.60	2,033,477.60	1,543,036.00	94,000.00	21,290.60	1,500.00	1,659,826.60	373,651.00	3,000,000.00	0.00	225,000.00	0.00	3,225,000.00	0.00	0.00	0.00	0.00	3,225,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81	1295	山东省残疾人福利基金会	2015	25,416,511.58	0.00	0.00	0.00	0.00	2,012,741.01	27,429,252.59	26,239,179.69	347,498.04	0.00	0.00	26,586,677.73	842,574.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	842,574.86
82	2481	温州市人民教育基金会	2015	7,770,566.70	0.00	0.00	0.00	0.00	2,535,829.05	10,306,395.75	11,433,081.10	7,743.52	0.00	679,431.47	12,120,256.09	-1,813,860.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1,823,860.34
83	1830	林则徐基金会	2015	231,246.00	0.00	0.00	0.00	0.00	51,832.30	283,078.30	0.00	38,681.40	17,936.24	658,727.00	715,344.64	-432,266.34	0.00	0.00	0.00	94,414.44	94,414.44	42,780.00	0.00	0.00	42,780.00	51,634.44	0.00	0.00	0.00	20,750.00	0.00	0.00	20,750.00	-20,750.00	0.00	-401,381.90
84	1063	天津市人口福利基金会	2015	650,000.00	0.00	0.00	0.00	75,000.00	2,389.56	727,389.56	1,071,600.00	24,000.00	0.00	51,565.93	1,147,165.93	-419,776.37	0.00	465,000.00	0.00	0.00	465,000.00	0.00	0.00	0.00	0.00	465,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	45,223.63
85	4279	天津市天津大学建工学院大海助学基金会	2015	1,560,000.00	0.00	0.00	0.00	1,400.00	107,622.56	1,669,022.56	1,110,000.00	58,907.00	0.00	11,574.66	1,180,481.66	488,540.90	0.00	363,888.89	0.00	0.00	363,888.89	0.00	5,000,000.00	0.00	5,000,000.00	-4,636,111.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-4,147,570.21
86	3240	青岛市爱国健身公益基金会	2015	0.00	0.00	0.00	0.00	0.00	3,438.09	3,438.09	100,000.00	0.00	0.00	2,274.02	102,274.02	-98,835.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-98,835.93
87	187	中华环境保护基金会	2015	30,002,308.54	0.00	0.00	0.00	0.00	510,650.00	30,512,958.54	27,977,442.12	3,890,569.35	1,092,113.33	140,569.29	33,100,694.09	-2,587,735.55	148,338,673.97	3,097,992.17	15,500.00	3,612,795.31	155,064,961.45	74,815.00	94,000,000.00	0.00	94,074,815.00	60,990,146.45	0.00	0.00	0.00	0.00	0.00	6,249.88	6,249.88	-6,249.88	0.00	58,396,161.02
88	1123	威海市恒盛文化艺术发展基金会	2015	15,000.00	0.00	0.00	0.00	600,000.00	3,472.56	618,472.56	1,043,141.20	0.00	4,942.30	431.60	1,048,515.10	-430,042.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
89	3758	福州外语外贸学院教育发展基金会	2015	118,888.60	0.00	0.00	0.00	0.00	0.00	118,888.60	914,500.00	0.00	3,907.36	0.00	918,407.36	-799,518.76	0.00	0.00	0.00	9,494.25	9,494.25	0.00	0.00	0.00	0.00	9,494.25	0.00	0.00	0.00	0.00	0.00	1,350,000.00	1,350,000.00	-1,350,000.00	0.00	-2,140,024.51
90	3408	重庆市急救医疗救助基金会	2015	200.00	0.00	0.00	0.00	0.00	0.00	200.00	914,825.40	88,791.52	0.00	39,552.40	1,043,169.32	-1,042,969.32	0.00	0.00	0.00	64,733.81	64,733.81	0.00	0.00	0.00	0.00	64,733.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-978,235.51
91	3013	辽宁省大连理工大学教育发展基金会	2015	29,216,051.23	0.00	0.00	0.00	0.00	942,401.37	30,158,452.60	19,105,242.49	151,042.88	0.00	238,832.94	19,495,118.31	10,663,334.29	0.00	0.00	0.00	0.00	0.00	1,899.00	0.00	0.00	1,899.00	-1,899.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10,661,435.29
92	1256	实事助学基金会	2015	392,000.00	0.00	0.00	0.00	0.00	1,343.69	393,343.69	3,106,320.04	67,348.50	0.00	111,711.90	3,285,380.44	-2,892,036.75	57,700,000.00	2,901,642.28	0.00	0.00	60,601,642.28	0.00	57,619,254.50	0.00	57,619,254.50	2,982,387.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	90,351.03
93	2302	浙江省职工送温暖基金会	2015	0.00	0.00	0.00	0.00	0.00	553.36	553.36	0.00	0.00	101,000.00	2,401.00	103,401.00	-102,847.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-102,847.64
94	1286	山东省企联企业管理科学基金会	2015	0.00	0.00	0.00	0.00	0.00	12,155.81	12,155.81	0.00	0.00	243,557.00	0.00	243,557.00	-231,401.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-231,401.19
95	3262	青海省治理荒漠化基金会	2015	0.00	0.00	0.00	0.00	-15,000.00	0.00	-15,000.00	0.00	45,500.00	10,790,000.00	-6,872,997.20	3,962,502.80	-3,977,502.80	0.00	4,000,000.00	0.00	0.00	4,000,000.00	0.00	0.00	0.00	0.00	4,000,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	22,497.20
96	2696	甘肃省公安民警英烈基金会	2015	2,200,000.00	0.00	0.00	0.00	0.00	302,201.55	2,502,201.55	870,200.00	43,200.00	3,400.00	11,436.80	928,236.80	1,573,964.75	0.00	0.00	0.00	0.00	0.00	10,578.00	0.00	0.00	10,578.00	-10,578.00	0.00	198,200.00	198,200.00	0.00	0.00	0.00	0.00	198,200.00	0.00	1,761,586.75
97	3083	重庆大学教育发展基金会	2015	21,053,444.42	0.00	0.00	0.00	2,401,268.00	48,762,636.68	72,217,349.10	41,431,288.66	188,313.44	0.00	845,787.80	42,465,389.90	29,751,959.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	371,162.70	371,162.70	-371,162.70	0.00	29,380,796.50
98	208	中国光华科技基金会	2015	202,261,044.83	0.00	0.00	0.00	800,000.00	252,294.33	203,313,339.16	142,615,770.21	11,757,819.25	0.00	0.00	154,373,589.46	48,939,749.70	15,209,704.24	2,896,162.07	0.00	0.00	18,105,866.31	152,324.00	80,000,000.00	0.00	80,152,324.00	-62,046,457.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13,106,707.99
99	1307	山东省彩虹援助基金会	2015	4,000,000.00	0.00	0.00	0.00	0.00	255,220.12	4,255,220.12	1,451,200.00	0.00	0.00	15,476.00	1,466,676.00	2,788,544.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,788,544.12
100	2120	河南省常香玉基金会	2015	5,000.00	0.00	0.00	0.00	0.00	551.32	5,551.32	5,000.00	0.00	0.00	3,480.00	8,480.00	-2,928.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
101	3760	河南省张伯驹文化发展基金会	2015	2,784,000.00	0.00	0.00	0.00	0.00	1,132,047.70	3,916,047.70	0.00	0.00	0.00	3,609,790.70	3,609,790.70	306,257.00	0.00	0.00	0.00	0.00	0.00	305,257.00	0.00	0.00	305,257.00	-305,257.00	0.00	1,000.00	1,000.00	0.00	0.00	0.00	0.00	1,000.00	0.00	1,000.00
102	1831	枣庄市见义勇为基金会	2015	0.00	0.00	0.00	0.00	600,000.00	0.00	600,000.00	334,704.00	14,400.00	0.00	27,813.44	376,917.44	223,082.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	34,695.44	34,695.44	0.00	0.00	0.00	0.00	34,695.44	0.00	257,778.00
103	4056	青海省青海大学教育基金会	2015	16,100.00	0.00	0.00	0.00	0.00	7,932.50	24,032.50	0.00	0.00	0.00	91,260.00	91,260.00	-67,227.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
104	266	中国绿化基金会	2015	47,401,035.06	0.00	0.00	0.00	5,123,800.00	6,501,109.02	59,025,944.08	42,768,629.02	2,242,431.45	4,540,000.00	750,647.90	50,301,708.37	8,724,235.71	0.00	229,000.00	0.00	0.00	229,000.00	20,990.00	0.00	0.00	20,990.00	208,010.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	21,325.57	8,953,571.28
105	866	厦门市妇女儿童发展基金会	2015	1,622,600.00	0.00	0.00	0.00	0.00	10,109.59	1,632,709.59	1,442,092.00	62,750.00	8,473.00	5,210.00	1,518,525.00	114,184.59	0.00	1,131,032.38	0.00	0.00	1,131,032.38	0.00	0.00	0.00	0.00	1,131,032.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,245,216.97
106	2320	浙江萤火虫慈善基金会	2015	0.00	0.00	0.00	0.00	0.00	96,862.20	96,862.20	93,894.00	2,926.75	0.00	10,716.32	107,537.07	-10,674.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,243.26	1,243.26	-1,243.26	0.00	-11,918.13
107	3830	兴华公益基金会	2015	9,000,000.00	0.00	0.00	0.00	0.00	50,395,541.36	59,395,541.36	9,232,000.00	0.00	0.00	25,371,475.20	34,603,475.20	24,792,066.16	0.00	176,666.67	0.00	0.00	176,666.67	0.00	0.00	20,000,000.00	20,000,000.00	-19,823,333.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4,968,732.83
108	3028	辽宁省辽宁工程技术大学教育基金会	2015	150,000.00	0.00	0.00	0.00	0.00	1,303.89	151,303.89	189,400.00	0.00	0.00	22,494.20	211,894.20	-60,590.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-60,590.31
109	3101	重庆西南大学教育基金会	2015	19,125,685.86	0.00	0.00	0.00	150,000.00	247,538.07	19,523,223.93	14,995,897.97	0.00	0.00	211,332.24	15,207,230.21	4,315,993.72	184,360,000.00	1,503,553.35	0.00	0.00	185,863,553.35	0.00	182,980,000.00	0.00	182,980,000.00	2,883,553.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7,199,547.07
110	177	中兴通讯公益基金会	2015	2,536,680.29	0.00	0.00	0.00	0.00	65,349.71	2,602,030.00	4,077,067.94	110,957.07	0.00	14,000.00	4,202,025.01	-1,599,995.01	45,000,000.00	2,028,020.58	0.00	0.00	47,028,020.58	0.00	45,000,000.00	0.00	45,000,000.00	2,028,020.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	427,583.18
111	217	中国华侨公益基金会	2015	71,738,581.61	0.00	0.00	0.00	0.00	2,278,282.02	74,016,863.63	58,562,927.47	1,837,857.26	0.00	1,106,689.47	61,507,474.20	12,509,389.43	0.00	186,787.82	0.00	0.00	186,787.82	46,955.16	15,000,000.00	0.00	15,046,955.16	-14,860,167.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-5,857.46	-2,356,635.37
112	1268	寿宁县健民卫生事业发展基金会	2015	1,040,000.00	0.00	0.00	0.00	600,000.00	1,105,911.06	2,745,911.06	684,773.35	0.00	20,767.29	170,000.00	875,540.64	1,870,370.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,870,370.42
113	4494	武汉纺织大学教育发展基金会	2015	732,726.71	0.00	0.00	0.00	0.00	5,904.60	738,631.31	0.00	0.00	70.00	1,612,726.71	1,612,796.71	-874,165.40	0.00	0.00	0.00	2,000,000.00	2,000,000.00	0.00	0.00	0.00	0.00	2,000,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,125,834.60
114	942	吴作人国际美术基金会	2015	3,875,646.00	0.00	1,035,374.86	0.00	0.00	0.00	4,911,020.86	15,000.00	246,701.08	52,881.59	3,335,803.65	3,650,386.32	1,260,634.54	300,000.00	694,747.24	0.00	0.00	994,747.24	0.00	2,100,042.00	0.00	2,100,042.00	-1,105,294.76	0.00	3,761.95	3,761.95	0.00	0.00	0.00	0.00	3,761.95	0.00	159,101.73
115	185	中华思源工程扶贫基金会	2015	148,855,815.73	0.00	0.00	0.00	1,000,000.00	10,422,100.15	160,277,915.88	124,981,460.44	6,455,906.80	0.00	2,518,687.61	133,956,054.85	26,321,861.03	0.00	0.00	0.00	0.00	0.00	96,480.00	0.00	0.00	96,480.00	-96,480.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	26,225,381.03
116	4676	晋江市安海中心小学种胜教育基金会	2015	2,500,000.00	0.00	0.00	0.00	0.00	120,959.71	2,620,959.71	0.00	0.00	0.00	9,837.00	9,837.00	2,611,122.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,611,122.71
117	1070	天津市南开中学教育基金会	2015	490,770.00	0.00	0.00	0.00	0.00	95,870.21	586,640.21	7,005,976.53	170,257.74	0.00	147,857.85	7,324,092.12	-6,737,451.91	75,000,000.00	1,931,250.00	0.00	0.00	76,931,250.00	348,140.00	0.00	0.00	348,140.00	76,583,110.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	69,845,658.09
118	1186	宁波诺丁汉大学教育发展基金会	2015	22,284,089.21	0.00	0.00	0.00	120,000.00	30,124.50	22,434,213.71	2,723,367.34	0.00	0.00	19,739.71	2,743,107.05	19,691,106.66	180,796,363.54	0.00	0.00	0.00	180,796,363.54	0.00	185,580,000.00	0.00	185,580,000.00	-4,783,636.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14,907,470.20
119	3389	新疆维吾尔自治区青少年发展基金会	2015	14,298,858.32	0.00	0.00	0.00	916,647.35	114,088.29	15,329,593.96	0.00	845,212.18	0.00	10,250,304.59	11,095,516.77	4,234,077.19	14,500,000.00	348,520.55	0.00	0.00	14,848,520.55	0.00	17,000,000.00	0.00	17,000,000.00	-2,151,479.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,082,597.74
120	2749	福州市人口福利基金会	2015	346,000.00	0.00	0.00	0.00	0.00	840,289.67	1,186,289.67	1,616,475.56	27,252.00	62,826.54	5,600.00	1,712,154.10	-525,864.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3,163.89	3,163.89	-3,163.89	0.00	-529,028.32
121	287	临沂市见义勇为基金会	2015	0.00	0.00	0.00	0.00	0.00	2,579.21	2,579.21	318,000.00	47,593.68	722,391.93	17,014.28	1,104,999.89	-1,102,420.68	0.00	1,400,000.00	0.00	0.00	1,400,000.00	0.00	0.00	0.00	0.00	1,400,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	297,579.32
122	313	云南同行公益基金会	2015	807,523.00	0.00	0.00	0.00	0.00	2,396.97	809,919.97	1,397,839.18	41,800.00	14,624.31	8,318.31	1,462,581.80	-652,661.83	4,300,000.00	449,391.78	0.00	0.00	4,749,391.78	0.00	3,800,000.00	0.00	3,800,000.00	949,391.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	296,729.95
123	4648	湖北省人口福利基金会	2015	19,586,743.00	0.00	0.00	0.00	4,000,000.00	14,037.79	23,600,780.79	316,030.00	0.00	0.00	510.00	316,540.00	23,284,240.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
124	1677	波司登公益基金会	2015	0.00	0.00	0.00	0.00	0.00	35,120.49	35,120.49	1,761,369.28	126,997.00	700,000.00	532,821.30	3,121,187.58	-3,086,067.09	50,000,000.00	6,364,083.34	0.00	0.00	56,364,083.34	0.00	50,000,000.00	0.00	50,000,000.00	6,364,083.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3,278,016.25
125	932	吉林省老龄事业发展基金会	2015	1,000,000.00	0.00	0.00	0.00	1,064,389.07	295,843.48	2,360,232.55	2,037,032.98	385,610.93	41,423.37	1,099.85	2,465,167.13	-104,934.58	0.00	0.00	0.00	0.00	0.00	5,055.00	0.00	0.00	5,055.00	-5,055.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-109,989.58
126	1111	天诺慈善基金会	2015	0.00	0.00	0.00	0.00	0.00	16,428.32	16,428.32	1,316,119.31	532,921.62	0.00	76,369.00	1,925,409.93	-1,908,981.61	4,000,000.00	107,450.00	0.00	0.00	4,107,450.00	0.00	0.00	0.00	0.00	4,107,450.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,198,468.39
127	1109	天津桃李源文化基金会	2015	0.00	0.00	0.00	0.00	0.00	49,047.35	49,047.35	809,623.93	96,000.00	144,452.29	843.70	1,050,919.92	-1,001,872.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
128	180	中华农业科教基金会	2015	0.00	0.00	0.00	0.00	0.00	917,103.71	917,103.71	0.00	527,318.09	0.00	6,351,889.99	6,879,208.08	-5,962,104.37	107,500,000.00	13,581,716.32	0.00	69,200,000.00	190,281,716.32	0.00	116,000,000.00	69,200,000.00	185,200,000.00	5,081,716.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-880,388.05
129	271	中国航天基金会	2015	5,990,799.27	0.00	28,620,000.00	0.00	0.00	30,783.57	34,641,582.84	25,370,000.00	995,500.00	14,720,369.62	1,267,984.65	42,353,854.27	-7,712,271.43	40,000,000.00	10,431,208.86	0.00	0.00	50,431,208.86	0.00	20,000,000.00	0.00	20,000,000.00	30,431,208.86	0.00	0.00	0.00	0.00	0.00	3,726,808.66	3,726,808.66	-3,726,808.66	0.00	18,992,128.77
130	206	中国健康促进基金会	2015	113,310,935.50	0.00	9,366,166.47	0.00	1,000,000.00	74,169.57	123,751,271.54	84,110,464.63	1,447,092.00	11,376,158.87	2,957,016.43	99,890,731.93	23,860,539.61	411,000,000.00	2,304,219.17	0.00	0.00	413,304,219.17	39,870.00	434,000,000.00	0.00	434,039,870.00	-20,735,650.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3,124,888.78
131	269	中国职工发展基金会	2015	300,000.00	0.00	0.00	0.00	0.00	0.00	300,000.00	3,250,000.00	0.00	0.00	16,095.00	3,266,095.00	-2,966,095.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
132	827	南安市芙蓉基金会	2015	61,934.38	0.00	0.00	0.00	10,000.00	7,282,274.41	7,354,208.79	3,261,332.00	423,795.51	71,709.54	1,460,072.63	5,216,909.68	2,137,299.11	0.00	63,082.32	0.00	0.00	63,082.32	80,098.00	0.00	0.00	80,098.00	-17,015.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,120,283.43
133	1097	天津市老年基金会	2015	666,009.00	0.00	0.00	0.00	600,000.00	5,875.79	1,271,884.79	1,776,877.80	108,219.50	0.00	32,445.60	1,917,542.90	-645,658.11	0.00	1,660,583.72	0.00	0.00	1,660,583.72	3,920.00	0.00	0.00	3,920.00	1,656,663.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,011,005.61
134	4884	中国海洋发展基金会	2015	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
135	308	云南东陆教育发展基金会	2015	150,000.00	0.00	0.00	0.00	0.00	27,095.39	177,095.39	158,000.00	0.00	0.00	26,682.88	184,682.88	-7,587.49	0.00	0.00	0.00	0.00	0.00	0.00	2,000,000.00	0.00	2,000,000.00	-2,000,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-200,758.49
136	2303	浙江省舟山中学教育发展基金会	2015	0.00	0.00	0.00	0.00	0.00	48,630.84	48,630.84	5,000.00	0.00	0.00	1,395,311.00	1,400,311.00	-1,351,680.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1,351,680.16
137	1798	李可染艺术基金会	2015	620,000.00	0.00	241,218.66	0.00	0.00	95,165.04	956,383.70	1,059,090.48	117,988.45	86,021.56	259,524.71	1,522,625.20	-566,241.50	13,000,000.00	73,013.70	0.00	0.00	13,073,013.70	432,880.00	13,000,000.00	0.00	13,432,880.00	-359,866.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	129,248.56	796,859.24
138	2825	福建省龙岩市邱家宗慈善基金会	2015	225,500.00	0.00	0.00	0.00	0.00	80.48	225,580.48	220,000.00	0.00	0.00	-29,493.50	190,506.50	35,073.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	35,073.98
139	2238	浙江横店文荣慈善基金会	2015	4,324,640.00	0.00	0.00	0.00	0.00	22,637.86	4,347,277.86	3,973,100.00	0.00	0.00	5,144.60	3,978,244.60	369,033.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	369,033.26
140	2149	河南省老龄产业发展基金会	2015	151,630.00	0.00	0.00	0.00	0.00	93,254.00	244,884.00	0.00	0.00	0.00	274,735.36	274,735.36	-29,851.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-29,851.36
141	2196	济宁市见义勇为基金会	2015	367,081.42	0.00	0.00	0.00	0.00	16,051.75	383,133.17	0.00	0.00	176,150.00	221.00	176,371.00	206,762.17	0.00	0.00	0.00	0.00	0.00	0.00	4,000,000.00	0.00	4,000,000.00	-4,000,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-3,793,237.83
142	4502	重庆市江津区教育基金会	2015	1,097,750.00	0.00	0.00	0.00	0.00	4,624.46	1,102,374.46	677,750.00	0.00	221.00	0.00	677,971.00	424,403.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,000,000.00	2,000,000.00	0.00	0.00	0.00	0.00	2,000,000.00	0.00	2,424,403.46
143	4347	青海省青年创业就业基金会	2015	0.00	0.00	0.00	0.00	14,114,722.38	17,089.02	14,131,811.40	0.00	0.00	0.00	9,763.00	9,763.00	14,122,048.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14,122,048.40
