Unnamed: 0,ricf_oid,ba_cn,fp_yr,name,cf_doc,cf_soc,cf_srvc,cf_proc,cf_govc,cf_otca,cf_atci,cf_dopc,cf_stpc,cf_psc,cf_otpc,cf_atco,cf_anc,cf_inc,cf_inrc,cf_assc,cf_oc,cf_itci,cf_aspc,cf_invs,cf_oinc,cf_tinc,cf_intc,cf_leca,cf_tfc,cf_tfic,cf_bopc,cf_inpc,cf_ofc,cf_tfoc,cf_nfl,cf_exch,cf_ninc
960,3589.0,延安革命旧址保护基金会,2016,延安革命旧址保护基金会,"2,000,000.00",0.00,0.00,0.00,0.00,"297,511.15","2,297,511.15",0.00,"27,600.00","1,814.00","432,570.30","461,984.30","1,835,526.85",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,331.00,331.00,-331.00,0.00,"1,835,195.85"
961,2320.0,浙江萤火虫慈善基金会,2016,浙江萤火虫慈善基金会,0.00,0.00,0.00,0.00,0.00,"102,000.00","102,000.00","89,894.00","11,010.34",0.00,"3,404.67","104,309.01","-2,309.01",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,023.02","1,023.02","-1,023.02",0.00,"-3,332.03"
962,5676.0,重庆市开州区教育基金会,2016,重庆市开州区教育基金会,"2,875,878.80",0.00,0.00,0.00,"100,000.00","567,433.49","3,543,312.29","1,913,798.40","72,000.00",0.00,"454,825.44","2,440,623.84","1,102,688.45","25,000,000.00","472,301.38",0.00,0.00,"25,472,301.38","9,800.00","20,000,000.00",0.00,"20,009,800.00","5,462,501.38",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"6,565,189.83"
963,201.0,中国人寿慈善基金会,2016,中国人寿慈善基金会,"35,000,000.00",0.00,0.00,0.00,0.00,"59,160.96","35,059,160.96","34,483,830.00",0.00,"18,000.00","144,185.80","34,646,015.80","413,145.16","103,405,595.18","5,144,363.40",0.00,"504,843,632.65","613,393,591.23",0.00,"102,199,580.04","451,923,428.78","554,123,008.82","59,270,582.41","1,150,200,000.00",0.00,"1,150,200,000.00","1,138,600,000.00","370,426.24",0.00,"1,138,970,426.24","11,229,573.76",0.00,"70,913,301.33"
964,1825.0,杭州师范大学教育基金会,2016,杭州师范大学教育基金会,"11,304,989.90",0.00,0.00,0.00,0.00,"93,628.83","11,398,618.73",0.00,0.00,0.00,"2,430,023.20","2,430,023.20","8,968,595.53",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"8,968,595.53"
965,5069.0,健坤慈善基金会,2016,健坤慈善基金会,"148,600.00",0.00,0.00,0.00,0.00,"31,779.50","180,379.50",0.00,"112,418.00","12,500.00","66,521.86","191,439.86","-11,060.36",0.00,0.00,0.00,0.00,0.00,"11,538.00",0.00,0.00,"11,538.00","-11,538.00","50,000,000.00",0.00,"50,000,000.00",0.00,0.00,0.00,0.00,"50,000,000.00",0.00,"49,977,401.64"
966,2204.0,浙江传媒学院教育基金会,2016,浙江传媒学院教育基金会,"6,808,200.00",0.00,0.00,0.00,0.00,"21,779.40","6,829,979.40","2,732,906.80",0.00,0.00,"24,452.80","2,757,359.60","4,072,619.80",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"4,072,619.80"
967,1173.0,宁波市残疾人福利基金会,2016,宁波市残疾人福利基金会,0.00,0.00,0.00,0.00,0.00,"112,111.91","112,111.91","83,480.00",0.00,0.00,0.00,"83,480.00","28,631.91",0.00,0.00,0.00,"5,931.00","5,931.00",0.00,0.00,0.00,0.00,"5,931.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"22,700.91"
968,1329.0,山西省妇女儿童发展基金会,2016,山西省妇女儿童发展基金会,"3,771,732.17",0.00,0.00,0.00,0.00,"433,479.21","4,205,211.38","2,824,311.63","152,846.20","103,266.00","214,681.68","3,295,105.51","910,105.87",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"910,105.87"
969,3679.0,辽宁省昌图县教育基金会,2016,辽宁省昌图县教育基金会,"2,529,949.40",0.00,0.00,0.00,0.00,"28,109.02","2,558,058.42","2,446,119.00","19,200.00",0.00,"14,801.20","2,480,120.20","77,938.22",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"77,938.22"
970,945.0,吴阶平医学基金会,2016,吴阶平医学基金会,"71,027,905.09",0.00,0.00,0.00,0.00,"5,382,970.65","76,410,875.74","48,445,764.27","1,192,227.19",0.00,"1,531,812.19","51,169,803.65","25,241,072.09",0.00,0.00,0.00,0.00,0.00,"37,549.73",0.00,0.00,"37,549.73","-37,549.73",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"25,203,522.36"
971,2274.0,浙江省实方慈善基金会,2016,浙江省实方慈善基金会,0.00,0.00,0.00,0.00,0.00,"1,370,059.43","1,370,059.43","1,390,330.00",0.00,"1,500.00",767.50,"1,392,597.50","-22,538.07",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-22,538.07"
972,1619.0,广西协力扶助基金会,2016,广西协力扶助基金会,"9,473,018.42",0.00,0.00,0.00,0.00,"194,474.30","9,667,492.72","7,301,319.10","121,971.73","125,534.00","51,539.38","7,600,364.21","2,067,128.51",0.00,0.00,0.00,0.00,0.00,0.00,"1,000,000.00",0.00,"1,000,000.00","-1,000,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,067,128.51"
973,1049.0,大连市永嘉防震减灾慈善基金会,2016,大连市永嘉防震减灾慈善基金会,0.00,0.00,0.00,0.00,0.00,"1,152,181.66","1,152,181.66","3,000.00",0.00,0.00,"14,008.00","17,008.00","1,135,173.66",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,135,173.66"
974,1067.0,天津市冯骥才民间文化基金会,2016,天津市冯骥才民间文化基金会,0.00,0.00,0.00,0.00,0.00,"3,947.55","3,947.55",0.00,"164,767.00",0.00,"1,115,073.26","1,279,840.26","-1,275,892.71",0.00,"735,791.67",0.00,0.00,"735,791.67",0.00,"500,000.00",0.00,"500,000.00","235,791.67",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-1,040,101.04"
975,3418.0,重庆市光明基金会,2016,重庆市光明基金会,0.00,0.00,0.00,0.00,0.00,"74,939.12","74,939.12","862,323.33",0.00,0.00,"8,013.00","870,336.33","-795,397.21",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-795,397.21"
976,1775.0,晋江市侨声中学教育发展基金会,2016,晋江市侨声中学教育发展基金会,"18,742,900.01",0.00,0.00,0.00,0.00,"21,016.97","18,763,916.98","1,640,219.00",0.00,0.00,"2,573,530.81","4,213,749.81","14,550,167.17",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
977,3358.0,宁夏医学科研教育基金会,2016,宁夏回族自治区医学科研教育基金会,0.00,0.00,0.00,0.00,0.00,"13,902.96","13,902.96","435,810.31",0.00,0.00,"5,140.00","440,950.31","-427,047.35",0.00,0.00,0.00,0.00,0.00,0.00,"290,000.00",0.00,"290,000.00","-290,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-717,047.35"
978,5959.0,洛阳师范学院教育基金会,2016,洛阳师范学院教育基金会,"1,191,652.00",0.00,0.00,0.00,0.00,"30,857.23","1,222,509.23","799,391.05",0.00,0.00,943.00,"800,334.05","422,175.18",0.00,0.00,0.00,0.00,0.00,"24,060.00",0.00,0.00,"24,060.00","-24,060.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"398,115.18"
979,2323.0,浙江雪窦慈光慈善基金会,2016,浙江雪窦慈光慈善基金会,"2,586,163.75",0.00,0.00,0.00,"5,000.00","4,012,210.40","6,603,374.15","1,094,933.15","36,000.00",0.00,"23,209.00","1,154,142.15","5,449,232.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"5,449,232.00"
980,3323.0,黑龙江省大庆市妇女儿童基金会,2016,黑龙江省大庆市妇女儿童基金会,"1,138,941.59",0.00,0.00,0.00,0.00,"28,394.75","1,167,336.34","808,204.69",0.00,0.00,"24,239.20","832,443.89","334,892.45",0.00,0.00,0.00,0.00,0.00,"5,650.00",0.00,0.00,"5,650.00","-5,650.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"329,242.55"
981,1407.0,平阳县社会治安综合治理基金会,2016,平阳县社会治安综合治理基金会,0.00,0.00,0.00,0.00,"800,000.00","2,879.94","802,879.94","50,000.00","130,070.10",0.00,"460,529.80","640,599.90","162,280.04",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"162,280.04"
982,3280.0,韬奋基金会,2016,韬奋基金会,"4,072,985.00",0.00,"380,000.00",0.00,0.00,"60,923.42","4,513,908.42","3,184,241.80","698,371.50","1,120,294.00","1,254,732.49","6,257,639.79","-1,743,731.37","39,500,000.00","2,041,678.72",0.00,0.00,"41,541,678.72",0.00,"38,000,000.00",0.00,"38,000,000.00","3,541,678.72",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
983,3001.0,辽宁省体育基金会,2016,辽宁省体育基金会,0.00,0.00,0.00,0.00,0.00,"168,988.03","168,988.03","9,600.00",0.00,0.00,"1,883,427.42","1,893,027.42","-1,724,039.39","77,861.44",0.00,0.00,0.00,"77,861.44",0.00,0.00,0.00,0.00,"77,861.44",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-1,646,177.95"
984,202.0,中国人权发展基金会,2016,中国人权发展基金会,"14,978,367.13",0.00,0.00,0.00,"119,204.30","1,452,052.45","16,549,623.88","8,948,170.33","1,955,844.82",0.00,"987,654.56","11,891,669.71","4,657,954.17",0.00,0.00,0.00,0.00,0.00,"12,000.00",0.00,0.00,"12,000.00","-12,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-13,217.45","4,632,736.72"
985,1075.0,天津市孙洪森助学基金会,2016,天津市孙洪森助学基金会,"40,000.00",0.00,0.00,0.00,0.00,"2,698.86","42,698.86","190,352.00",0.00,"21,114.00","15,372.90","226,838.90","-184,140.04","1,900,000.00",0.00,0.00,"114,003.00","2,014,003.00",0.00,"1,900,000.00","2,000.00","1,902,000.00","112,003.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-72,137.04"
986,4081.0,兰州市公安民警抚恤救助基金会,2016,兰州市公安民警抚恤救助基金会,"1,600.00",0.00,0.00,0.00,0.00,"617,256.52","618,856.52","424,000.00",0.00,0.00,"3,550.00","427,550.00","191,306.52",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"191,306.52"
987,200.0,中国人口福利基金会,2016,中国人口福利基金会,"55,749,701.82",0.00,0.00,0.00,"17,978,700.00","239,487.09","73,967,888.91","52,048,105.14","5,531,948.13","749,922.05","26,647,351.53","84,977,326.85","-11,009,437.94","243,000,000.00","6,091,723.31",0.00,0.00,"249,091,723.31","19,098.52","182,000,000.00",0.00,"182,019,098.52","67,072,624.79",0.00,0.00,0.00,0.00,0.00,"3,370.49","3,370.49","-3,370.49","-37,268.07","56,022,548.29"
988,3187.0,陕西省国际文化交流基金会,2016,陕西省国际文化交流基金会,"1,670,384.58",0.00,"557,200.00",0.00,0.00,"28,860.24","2,256,444.82","1,420,592.13","282,910.44","519,650.00","72,376.02","2,295,528.59","-39,083.77",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-39,083.77"
989,270.0,中国肝炎防治基金会,2016,中国肝炎防治基金会,"27,898,391.73",0.00,"8,220,901.93",0.00,0.00,"17,686.57","36,136,980.23","16,792,527.07","1,489,224.16","3,907,091.47","365,918.53","22,554,761.23","13,582,219.00","321,600,000.00","672,344.74",0.00,0.00,"322,272,344.74",0.00,"321,600,000.00",0.00,"321,600,000.00","672,344.74",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"7,007.03","14,261,570.77"
990,2923.0,营口市鲅鱼圈区慈善基金会,2016,营口市鲅鱼圈区慈善基金会,"4,083,929.10",0.00,0.00,0.00,0.00,"143,861.88","4,227,790.98","1,616,583.10",0.00,0.00,"296,131.16","1,912,714.26","2,315,076.72",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,315,076.72"
