Unnamed: 0	ricf_oid	ba_cn	fp_yr	fp_csh_begin	fp_sti_begin	fp_rec_begin	fp_prp_begin	fp_rm_begin	fp_deex_begin	fp_onin_begin	fp_otfl_begin	fp_tofl_begin	fp_lost_begin	fp_lode_begin	fp_loto_begin	fp_fior_begin	fp_fide_begin	fp_fias_begin	fp_inbu_begin	fp_clas_begin	fp_fifx_begin	fp_fito_begin	fp_noas_begin	fp_agas_begin	fp_asto_begin	fp_shbo_begin	fp_shpa_begin	fp_shsa_begin	fp_shta_begin	fp_fra_begin	fp_prex_begin	fp_prde_begin	fp_ode_begin	fp_otde_begin	fp_flde_begin	fp_lobo_begin	fp_lopa_begin	fp_otld_begin	fp_ldto_begin	fp_agd_begin	fp_det_begin	fp_unls_begin	fp_lims_begin	fp_ntt_begin	fp_tt_begin	fp_csh_end	fp_sti_end	fp_rec_end	fp_prp_end	fp_rm_end	fp_deex_end	fp_onin_end	fp_otfl_end	fp_tofl_end	fp_lost_end	fp_lode_end	fp_loto_end	fp_fior_end	fp_fide_end	fp_fias_end	fp_inbu_end	fp_clas_end	fp_fifx_end	fp_fito_end	fp_noas_end	fp_agas_end	fp_asto_end	fp_shbo_end	fp_shpa_end	fp_shsa_end	fp_shta_end	fp_fra_end	fp_prex_end	fp_prde_end	fp_ode_end	fp_otde_end	fp_flde_end	fp_lobo_end	fp_lopa_end	fp_otld_end	fp_ldto_end	fp_agd_end	fp_det_end	fp_unls_end	fp_lims_end	fp_ntt_end	fp_tt_end
1050	4466	浙江省壹加壹慈善公益基金会	2016	4,565,575.46	0.00	0.00	0.00 	0.00	0.00	0.00	500,000.00	5,065,575.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5,065,575.46	0.00	0.00	0.00	50.00	0.00	0.00	0.00	0.00	0.00	50.00	0.00	0.00	0.00	0.00	0.00	50.00	5,065,525.46	5,065,525.46	5,065,525.46	5,065,575.46	4,817,471.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4,817,471.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4,817,471.19	0.00	0.00	0.00	100.00	0.00	0.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	0.00	0.00	100.00	4,817,371.19	4,817,371.19	4,817,371.19	4,817,471.19
1051	4789	云南化育明珠教育基金会	2016	1,801,353.72	0.00	200,000.00	0.00 	0.00	0.00	0.00	0.00	2,001,353.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,001,353.72	0.00	1,764.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,764.24	0.00	0.00	0.00	0.00	0.00	1,764.24	1,999,589.48	1,999,589.48	1,999,589.48	2,001,353.72	2,036,992.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,036,992.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,036,992.88	0.00	39,304.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	39,304.24	0.00	0.00	0.00	0.00	0.00	39,304.24	1,997,688.64	1,997,688.64	1,997,688.64	2,036,992.88
1052	233	中国少年儿童文化艺术基金会	2016	3,704,762.12	17,100,000.00	388,376.85	642,546.78 	4,216,402.90	0.00	0.00	0.00	26,052,088.65	0.00	0.00	0.00	407,324.91	365,279.74	42,045.17	3,836,955.98	0.00	0.00	3,879,001.15	0.00	0.00	29,931,089.80	0.00	7,095,709.12	0.00	-24,435.30	0.00	0.00	0.00	0.00	0.00	7,071,273.82	0.00	0.00	0.00	0.00	0.00	7,071,273.82	22,859,815.98	22,859,815.98	22,859,815.98	29,931,089.80	4,083,543.53	19,600,000.00	288,376.85	1,508,641.08	4,216,402.90	0.00	0.00	0.00	29,696,964.36	0.00	0.00	0.00	407,324.91	365,279.74	42,045.17	3,836,955.98	0.00	0.00	3,879,001.15	0.00	0.00	33,575,965.51	0.00	7,161,945.84	0.00	-24,455.30	0.00	0.00	0.00	0.00	0.00	7,137,490.54	0.00	0.00	0.00	0.00	0.00	7,137,490.54	26,438,474.97	26,438,474.97	26,438,474.97	33,575,965.51
1053	1730	新乡市环卫爱心基金会	2016	3,179,647.39	0.00	0.00	0.00 	0.00	0.00	0.00	0.00	3,179,647.39	0.00	0.00	0.00	9,771.00	2,098.04	7,672.96	0.00	0.00	0.00	7,672.96	0.00	0.00	3,187,320.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3,187,320.35	3,187,320.35	3,187,320.35	3,187,320.35	2,922,897.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,922,897.88	0.00	0.00	0.00	11,971.00	3,710.08	8,260.92	0.00	0.00	0.00	8,260.92	0.00	0.00	2,931,158.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,931,158.80	2,931,158.80	2,931,158.80	2,931,158.80
1054	3165	陕西众泰慈善基金会	2016	16,049.39	0.00	1,209,918.98	0.00 	784,159.98	0.00	0.00	0.00	2,010,128.35	0.00	0.00	0.00	42,385.00	40,265.75	2,119.25	0.00	0.00	0.00	2,119.25	0.00	0.00	2,012,247.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,012,247.60	2,012,247.60	2,012,247.60	2,012,247.60	259,176.70	0.00	1,139,918.98	0.00	601,679.98	0.00	0.00	0.00	2,000,775.66	0.00	0.00	0.00	42,385.00	40,265.75	2,119.25	0.00	0.00	0.00	2,119.25	0.00	0.00	2,002,894.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,002,894.91	2,002,894.91	2,002,894.91	2,002,894.91
1055	3204	陕西省神州汉文化保护发展基金会	2016	21,932.23	3,000,000.00	0.00	0.00 	0.00	0.00	0.00	0.00	3,021,932.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3,021,932.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3,021,932.23	3,021,932.23	3,021,932.23	3,021,932.23	13,817.87	3,000,000.00	0.00	0.00	0.00	0.00	0.00	0.00	3,013,817.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3,013,817.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3,013,817.87	3,013,817.87	3,013,817.87	3,013,817.87
1056	1363	山西财经大学教育发展基金会	2016	2,205,579.10	0.00	0.00	0.00 	0.00	0.00	0.00	0.00	2,205,579.10	0.00	0.00	19,300,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	21,505,579.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15,579.10	15,579.10	21,505,579.10	21,505,579.10	3,170,442.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3,170,442.56	0.00	0.00	19,300,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	22,470,442.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20,442.56	20,442.56	22,470,442.56	22,470,442.56
1057	354	云南聂耳音乐基金会	2016	771,512.65	0.00	2,000,000.00	0.00 	0.00	0.00	0.00	0.00	2,771,512.65	2,000,000.00	0.00	2,000,000.00	12,105.00	11,128.36	976.64	0.00	0.00	0.00	976.64	0.00	0.00	4,772,489.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4,772,489.29	4,772,489.29	4,772,489.29	4,772,489.29	591,589.46	0.00	2,000,000.00	0.00	0.00	0.00	0.00	0.00	2,591,589.46	2,000,000.00	0.00	2,000,000.00	70,535.00	17,051.60	53,483.40	0.00	0.00	0.00	53,483.40	0.00	0.00	4,645,072.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4,645,072.86	4,645,072.86	4,645,072.86	4,645,072.86
1058	3405	重庆儿童救助基金会	2016	28,685,551.88	0.00	0.00	0.00 	0.00	0.00	0.00	0.00	28,685,551.88	0.00	0.00	0.00	15,216,339.00	930,426.72	14,285,912.28	0.00	0.00	0.00	14,285,912.28	0.00	0.00	42,971,464.16	0.00	84,215.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	84,215.50	0.00	0.00	0.00	0.00	0.00	84,215.50	42,887,248.66	42,887,248.66	42,887,248.66	42,971,464.16	30,198,726.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	30,198,726.95	0.00	0.00	0.00	15,229,359.00	1,242,496.03	13,986,862.97	0.00	0.00	0.00	13,986,862.97	0.00	0.00	44,185,589.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	44,185,589.92	44,185,589.92	44,185,589.92	44,185,589.92
1059	4800	重庆市大爱渝商慈善基金会	2016	4,295,630.11	0.00	379,069.16	0.00 	0.00	0.00	0.00	0.00	4,674,699.27	0.00	0.00	0.00	19,280.00	0.00	19,280.00	0.00	0.00	0.00	19,280.00	0.00	0.00	4,693,979.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4,693,979.27	4,693,979.27	4,693,979.27	4,693,979.27	4,596,056.09	2,200,000.00	0.00	0.00	0.00	0.00	0.00	0.00	6,796,056.09	0.00	0.00	0.00	25,068.00	7,797.76	17,270.24	0.00	0.00	0.00	17,270.24	0.00	0.00	6,813,326.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5,597,833.33	5,597,833.33	6,813,326.33	6,813,326.33
1060	275	中国青少年发展基金会	2016	52,506,688.05	832,316,390.87	7,573,686.36	12,036,857.15 	7,541,177.31	3,041,025.21	0.00	-63.00	915,015,761.95	5,745,261.59	0.00	160,745,261.59	149,871,809.16	13,762,090.12	136,109,719.04	0.00	25,900.00	0.00	136,135,619.04	1,936,400.09	10,349,504.18	1,224,182,546.85	0.00	5,583,354.11	-588,889.74	191,600.96	8,706,800.00	0.00	0.00	0.00	0.00	13,892,865.33	0.00	0.00	0.00	0.00	10,349,504.18	13,892,865.33	621,379,491.91	621,379,491.91	1,199,940,177.34	1,224,182,546.85	85,178,898.82	893,633,313.83	6,169,438.59	9,757,715.10	5,037,903.94	3,159,999.98	0.00	-63.00	1,002,937,207.26	6,439,218.13	0.00	76,439,218.13	151,241,983.73	18,628,591.63	132,613,392.10	0.00	25,900.00	-750.00	132,638,542.10	1,908,512.22	9,268,192.31	1,223,191,672.02	0.00	5,510,666.19	0.00	83,829.60	3,041,025.21	0.00	0.00	0.00	0.00	18,698,095.79	0.00	0.00	0.00	0.00	9,268,192.31	18,698,095.79	652,628,968.95	652,628,968.95	1,195,225,383.92	1,223,191,672.02
1061	380	余姚市人民教育基金会	2016	15,157,949.51	0.00	0.00	0.00 	0.00	0.00	0.00	0.00	15,157,949.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15,157,949.51	0.00	4,230,588.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4,230,588.00	0.00	0.00	0.00	0.00	0.00	4,230,588.00	10,927,361.51	10,927,361.51	10,927,361.51	15,157,949.51	15,723,017.46	0.00	100,000.00	0.00	0.00	0.00	0.00	0.00	15,823,017.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15,823,017.46	0.00	4,218,588.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4,218,588.00	0.00	0.00	0.00	0.00	0.00	4,218,588.00	11,604,429.46	11,604,429.46	11,604,429.46	15,823,017.46
1062	6307	黑龙江中华文化发展基金会	2016	9,933.00	0.00	70,000.00	0.00 	0.00	0.00	0.00	0.00	79,933.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4,000,000.00	0.00	4,079,933.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4,079,933.00	4,079,933.00	4,079,933.00	4,079,933.00	5,104.00	0.00	70,000.00	0.00	0.00	0.00	0.00	0.00	75,104.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4,000,000.00	0.00	4,075,104.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4,075,104.00	4,075,104.00	4,075,104.00	4,075,104.00
1063	6605	青海省法律援助基金会	2016	0.00	0.00	0.00	0.00 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5,812,755.40	0.00	2,490.00	0.00	0.00	0.00	0.00	0.00	5,815,245.40	0.00	0.00	0.00	6,040.00	0.00	6,040.00	0.00	0.00	0.00	6,040.00	0.00	0.00	5,821,285.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	708,746.00	708,746.00	5,821,285.40	5,821,285.40
1064	339	云南省杨善洲绿化基金会	2016	8,884,016.59	0.00	5,000.00	0.00 	95,099.00	0.00	0.00	0.00	8,984,115.59	0.00	0.00	0.00	408,557.00	294,435.48	114,121.52	0.00	0.00	0.00	114,121.52	0.00	0.00	9,098,237.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,633,365.35	2,633,365.35	9,098,237.11	9,098,237.11	9,291,825.58	0.00	0.00	0.00	43,099.00	0.00	0.00	0.00	9,334,924.58	0.00	0.00	0.00	408,557.00	356,897.05	51,659.95	0.00	0.00	0.00	51,659.95	0.00	0.00	9,386,584.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,965,267.47	2,965,267.47	9,386,584.53	9,386,584.53
1065	3219	陕西省黄土地陕北民歌发展基金会	2016	1,927,141.31	0.00	0.00	158,880.00 	0.00	0.00	0.00	0.00	2,086,021.31	0.00	0.00	0.00	213,944.50	140,231.27	73,713.23	0.00	0.00	0.00	73,713.23	0.00	0.00	2,159,734.54	0.00	145,106.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	145,106.00	0.00	0.00	0.00	0.00	0.00	145,106.00	2,014,628.54	2,014,628.54	2,014,628.54	2,159,734.54	14,413.88	0.00	0.00	2,036,380.00	0.00	0.00	0.00	0.00	2,050,793.88	0.00	0.00	0.00	213,944.50	164,044.67	49,899.83	0.00	0.00	0.00	49,899.83	0.00	0.00	2,100,693.71	0.00	100,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100,000.00	0.00	0.00	0.00	0.00	0.00	100,000.00	2,000,693.71	2,000,693.71	2,000,693.71	2,100,693.71
1066	2247	浙江海洋学院教育基金会	2016	7,869,482.46	0.00	254,785.83	0.00 	0.00	0.00	0.00	0.00	8,124,268.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8,124,268.29	0.00	4,000,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4,000,000.00	0.00	0.00	0.00	0.00	0.00	4,000,000.00	51,282.41	51,282.41	4,124,268.29	8,124,268.29	8,246,270.46	0.00	377,855.85	0.00	0.00	0.00	0.00	0.00	8,624,126.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8,624,126.31	0.00	4,060,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4,060,000.00	0.00	0.00	0.00	0.00	0.00	4,060,000.00	55,801.41	55,801.41	4,564,126.31	8,624,126.31
1067	2986	贵州省黔东南州见义勇为基金会	2016	3,080,246.36	5,800,000.00	0.00	0.00 	0.00	0.00	0.00	0.00	8,880,246.36	0.00	0.00	0.00	19,697.00	5,499.00	14,198.00	0.00	0.00	0.00	14,198.00	0.00	0.00	8,894,444.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8,894,444.36	8,894,444.36	3,443,135.60	5,300,000.00	0.00	0.00	0.00	0.00	0.00	0.00	8,743,135.60	0.00	0.00	0.00	19,697.00	8,037.00	11,660.00	0.00	0.00	0.00	11,660.00	0.00	0.00	8,754,795.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8,754,795.60	8,754,795.60
1068	186	中华文学基金会	2016	1,255,872.19	430,792.16	14,634,902.98	1,049,190.00 	133,423.57	0.00	0.00	0.00	17,504,180.90	5,176,343.31	0.00	5,176,343.31	5,465,245.73	4,653,226.77	812,018.96	2,110,418.33	34,000.00	0.00	2,956,437.29	0.00	0.00	25,636,961.50	0.00	13,215,928.39	0.00	1,760.00	0.00	0.00	0.00	0.00	0.00	13,217,688.39	0.00	4,230,290.08	0.00	4,230,290.08	0.00	13,217,688.39	7,943,671.59	7,943,671.59	8,188,983.03	25,636,961.50	1,588,056.38	430,792.16	15,945,567.58	2,080,786.57	387,842.23	0.00	0.00	0.00	20,433,044.92	5,176,343.31	0.00	5,176,343.31	5,492,892.73	4,657,344.09	835,548.64	2,228,086.83	34,000.00	0.00	3,097,635.47	0.00	0.00	28,707,023.70	0.00	16,393,056.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16,393,056.11	0.00	4,230,290.08	0.00	4,230,290.08	0.00	16,393,056.11	8,083,677.51	8,083,677.51	8,083,677.51	28,707,023.70
1069	2062	河北省海外同胞教育基金会	2016	347,938.96	0.00	0.00	0.00 	0.00	0.00	0.00	0.00	347,938.96	0.00	0.00	10,500,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10,847,938.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	196,350.92	196,350.92	10,847,938.96	10,847,938.96	2,861,919.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,861,919.62	0.00	0.00	10,500,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13,361,919.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	248,604.33	248,604.33	13,361,919.62	13,361,919.62
1070	3004	辽宁省公安民警英烈救助基金会	2016	36,998,433.26	0.00	20,000.00	0.00 	0.00	0.00	0.00	0.00	37,018,433.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	37,018,433.26	0.00	50,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	50,000.00	0.00	0.00	0.00	0.00	0.00	50,000.00	36,968,433.26	36,968,433.26	36,968,433.26	37,018,433.26	37,357,324.41	0.00	66,642.00	0.00	0.00	0.00	0.00	0.00	37,423,966.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	37,423,966.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	37,423,966.41	37,423,966.41	37,423,966.41	37,423,966.41
1071	3617	云南杨丽萍民族文化艺术基金会	2016	1,429,120.90	0.00	40.00	304.90 	428.30	0.00	0.00	0.00	1,429,894.10	0.00	0.00	0.00	19,806.27	11,195.17	8,611.10	2,000,000.00	0.00	0.00	2,008,611.10	0.00	0.00	3,438,505.20	0.00	0.00	2,072.92	0.00	0.00	0.00	0.00	0.00	0.00	2,072.92	0.00	0.00	0.00	0.00	0.00	2,072.92	3,386,432.28	3,386,432.28	3,436,432.28	3,438,505.20	538,908.33	0.00	40.00	336.90	428.30	0.00	0.00	0.00	539,713.53	0.00	0.00	0.00	19,806.27	17,305.93	2,500.34	3,887,260.00	0.00	0.00	3,889,760.34	0.00	0.00	4,429,473.87	0.00	0.00	5,245.32	0.00	0.00	0.00	0.00	0.00	0.00	5,245.32	0.00	0.00	0.00	0.00	0.00	5,245.32	4,424,228.55	4,424,228.55	4,424,228.55	4,429,473.87
1072	4760	黑龙江外国语学院教育发展基金会	2016	0.00	0.00	0.00	0.00 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1073	1163	宁波邬永林健康基金会	2016	935,497.60	0.00	0.00	0.00 	0.00	0.00	0.00	0.00	935,497.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	935,497.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	935,497.60	935,497.60	935,497.60	935,497.60	2,578,068.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,578,068.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,578,068.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,578,068.90	2,578,068.90	2,578,068.90	2,578,068.90
1074	5603	黑龙江省一元慈善基金会	2016	0.00	0.00	0.00	0.00 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,001,170.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,001,170.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,001,170.24	0.00	1,500.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,500.00	0.00	0.00	0.00	0.00	0.00	1,500.00	1,999,670.24	1,999,670.24	1,999,670.24	2,001,170.24
1075	2874	舟山市普陀区人民教育基金会	2016	20,512,088.92	0.00	0.00	0.00 	0.00	0.00	0.00	0.00	20,512,088.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20,512,088.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12,012,088.92	12,012,088.92	20,512,088.92	20,512,088.92	13,258,401.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13,258,401.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13,258,401.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6,258,401.92	6,258,401.92	13,258,401.92	13,258,401.92
1076	1656	张学良教育基金会	2016	44,685,607.56	0.00	40,000.00	0.00 	0.00	0.00	0.00	0.00	44,725,607.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	44,725,607.56	0.00	35,190.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	35,190.00	0.00	0.00	0.00	0.00	0.00	35,190.00	0.00	0.00	44,690,417.56	44,725,607.56	50,815,706.94	0.00	80,000.00	0.00	0.00	0.00	0.00	0.00	50,895,706.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	50,895,706.94	0.00	150,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	150,000.00	0.00	0.00	0.00	0.00	0.00	150,000.00	0.00	0.00	50,745,706.94	50,895,706.94
1077	2961	贵州省信合公益基金会	2016	182,476,794.01	0.00	672,000.00	0.00 	0.00	0.00	0.00	0.00	183,148,794.01	0.00	0.00	0.00	67,289.00	40,316.48	26,972.52	0.00	0.00	0.00	26,972.52	0.00	0.00	183,175,766.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	183,175,766.53	183,175,766.53	183,175,766.53	183,175,766.53	69,923,979.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	69,923,979.82	2,000,000.00	0.00	2,000,000.00	67,289.00	56,042.62	11,246.38	0.00	0.00	0.00	11,246.38	0.00	0.00	71,935,226.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	71,935,226.20	71,935,226.20	71,935,226.20	71,935,226.20
1078	2842	红河哈尼族彝族自治州见义勇为基金会	2016	3,059,986.53	0.00	0.00	0.00 	0.00	0.00	0.00	0.00	3,059,986.53	0.00	0.00	0.00	15,200.00	15,200.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3,059,986.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3,059,986.53	3,059,986.53	3,059,986.53	3,059,986.53	3,080,499.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3,080,499.68	0.00	0.00	0.00	15,200.00	15,200.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3,080,499.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3,080,499.68	3,080,499.68	3,080,499.68	3,080,499.68
1079	5422	重庆交通大学教育发展基金会	2016	0.00	0.00	0.00	0.00 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5,834,123.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5,834,123.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5,834,123.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	80,000.00	0.00	0.00	0.00	0.00	0.00	80,000.00	634,123.64	634,123.64	5,754,123.64	5,834,123.64
