,ao_ad,ao_adex,ao_adn,ao_ate,ao_cc,ao_dd,ao_ddc,ao_ddi,ao_ddin,ao_ddn,ao_ddnn,ao_lst,ao_nni,ao_nnin,ao_od,ao_odi,ao_odin,ao_odn,ao_odnn,ao_odnnn,ao_oth,ao_slr,ba_cn,fp_yr,name,ricf_oid
899,"10,000,000.00","4,266.00",0.00,"161,377.00","157,111.00","10,000,000.00","10,000,000.00",0.00,0.00,0.00,0.00,"1,904,916.65",null,null,0.00,0.00,0.00,0.00,0.00,0.00,null,0.00,甘肃吉瑞公益基金会,2016,甘肃吉瑞公益基金会,4482.0
900,"19,936,899.23","170,556.75",0.00,"15,599,209.27","14,958,824.97","19,598,953.63","3,525,482.24","16,073,471.39",0.00,0.00,0.00,"50,619,194.23",0.00,0.00,"337,945.60","337,945.60",0.00,0.00,0.00,0.00,"129,196.46","340,631.09",辽宁省大连理工大学教育发展基金会,2016,辽宁省大连理工大学教育发展基金会,3013.0
901,"507,532.03",0.00,"40,383.40","441,478.92","410,196.90","507,532.03","507,532.03",0.00,0.00,"40,383.40","40,383.40","3,076,862.27",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,905.00,"30,377.02",河北慈氏基金会,2016,河北慈氏基金会,2042.0
902,"19,279,888.99","114,601.32",0.00,"29,046,377.38","24,229,082.39","18,521,032.75","8,595,763.00","9,925,269.75",0.00,0.00,0.00,"311,134,142.36",0.00,0.00,"758,856.24","758,856.24",0.00,0.00,0.00,0.00,"4,434,592.63","268,101.04",西北工业大学教育基金会,2016,西北工业大学教育基金会,2937.0
903,"1,293,928.67","10,666.64","206,880.00","1,283,680.88","1,175,146.80","1,293,928.67","504,442.18","789,486.49","51,600.00","206,880.00","155,280.00","1,143,972.20",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"6,857.40","91,010.04",贵州省同心光彩事业基金会,2016,贵州省同心光彩事业基金会,2965.0
904,"200,000.00","2,295.00",0.00,"178,395.00","176,100.00","200,000.00",0.00,"200,000.00",0.00,0.00,0.00,"1,940,964.08",null,null,0.00,0.00,0.00,0.00,0.00,0.00,null,0.00,浙江矾都慈善基金会,2016,浙江矾都慈善基金会,2316.0
905,0.00,"87,610.00",0.00,"1,031,236.42","928,415.22",0.00,0.00,0.00,0.00,0.00,0.00,"4,483,487.42",null,null,0.00,0.00,0.00,0.00,0.00,0.00,"3,011.20","12,200.00",浙江省寅幸慈善基金会,2016,浙江省寅幸慈善基金会,2275.0
906,0.00,0.00,0.00,"3,000.00","3,000.00",0.00,0.00,0.00,0.00,0.00,0.00,"42,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,浙江一开慈善基金会,2016,浙江一开慈善基金会,2199.0
907,0.00,"4,763.00",0.00,"854,763.00","850,000.00",0.00,0.00,0.00,0.00,0.00,0.00,null,0.00,null,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,天津市网球发展基金会,2016,天津市网球发展基金会,1095.0
908,"5,000,000.00",0.00,0.00,"17,370.00","10,000.00","5,000,000.00","5,000,000.00",0.00,0.00,0.00,0.00,"5,000,000.00",null,null,0.00,0.00,0.00,0.00,0.00,0.00,null,"7,370.00",浙江省明慈慈善基金会,2016,浙江省明慈慈善基金会,5637.0
909,"5,021,000.00","54,854.70",0.00,"13,157,022.80","13,098,068.10","5,021,000.00","21,000.00","5,000,000.00",0.00,0.00,0.00,"6,139,689.14",0.00,null,0.00,0.00,0.00,0.00,0.00,0.00,"4,100.00",0.00,河南省公安民警英烈基金会,2016,河南省公安民警英烈基金会,2100.0
910,0.00,"5,500.00",0.00,"464,823.13","458,900.00",0.00,0.00,0.00,0.00,0.00,0.00,"3,717,314.30",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,423.13,0.00,吉林省大禹助学基金会,2016,吉林省大禹助学基金会,917.0
911,"25,100,000.00","23,673.42",0.00,"2,576,046.62","2,470,759.70","25,100,000.00","25,100,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"81,613.50",浙江文德公益基金会,2016,浙江文德公益基金会,4908.0
912,"150,000.00","5,417.00",0.00,"168,833.00","162,796.00","150,000.00",0.00,"150,000.00",0.00,0.00,0.00,"2,023,043.27",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,620.00,0.00,河南省中伟业爱心教育基金会,2016,河南省中伟业爱心教育基金会,3713.0
913,"52,000.00","2,000.00",0.00,"113,282.78","112,000.00","52,000.00","52,000.00",0.00,0.00,0.00,0.00,"1,732,129.05",null,null,0.00,0.00,0.00,0.00,0.00,0.00,-717.22,0.00,浙江省华福慈善基金会,2016,浙江省华福慈善基金会,2260.0
914,"51,584.99",0.00,0.00,"333,395.05","331,981.15","51,584.99","51,584.99",0.00,0.00,0.00,0.00,"1,882,861.14",0.00,null,0.00,0.00,0.00,0.00,0.00,0.00,"1,413.90",0.00,浙江省必达爱心慈善基金会,2016,浙江省必达爱心慈善基金会,2283.0
915,"2,296,988.00",0.00,0.00,"2,532,042.20","2,334,530.77","2,296,988.00","100,000.00","2,196,988.00",0.00,0.00,0.00,"16,905,879.50",null,null,0.00,0.00,0.00,0.00,0.00,0.00,"1,126.00","196,385.43",厦门中山医院基金会,2016,厦门中山医院基金会,859.0
916,"554,903.62","5,677.25","619,434.00","998,778.85","922,926.00","554,903.62",0.00,"554,903.62","619,434.00","619,434.00",0.00,"3,241,865.13",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,881.60,"69,294.00",辽宁省抚顺市爱心教育基金会,2016,辽宁省抚顺市爱心教育基金会,3015.0
917,"2,452,600.00",0.00,0.00,"2,384,300.00","2,372,300.00","2,452,600.00","2,452,600.00",0.00,0.00,0.00,0.00,null,0.00,null,0.00,0.00,0.00,0.00,0.00,0.00,"12,000.00",0.00,永嘉县人民教育基金会,2016,永嘉县人民教育基金会,1868.0
918,"6,959,300.00",0.00,"8,981,991.79","24,873,245.14","24,421,900.22","6,959,300.00",0.00,"6,959,300.00","8,981,991.79","8,981,991.79",0.00,"24,622,633.04",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,null,"451,344.92",黑龙江省残疾人福利基金会,2016,黑龙江省残疾人福利基金会,3327.0
919,"1,500.00","93,493.89",0.00,"105,286.90","4,535.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,158.01,"7,100.00",浙江省幸福慈善基金会,2016,浙江省幸福慈善基金会,5340.0
920,0.00,"36,444.30",0.00,"904,279.78","867,835.48",0.00,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,null,0.00,河北省道路交通事故救助基金会,2016,河北省道路交通事故救助基金会,4007.0
921,"3,192,877.14","122,909.47",0.00,"4,164,870.12","3,813,288.76","3,192,877.14",0.00,"3,192,877.14",0.00,0.00,0.00,"30,210,099.09",null,null,0.00,0.00,0.00,0.00,0.00,0.00,"180,991.89","47,680.00",浙江富通感恩慈善基金会,2016,浙江富通感恩慈善基金会,2227.0
922,0.00,"6,360.00",0.00,"126,360.00","120,000.00",0.00,0.00,0.00,0.00,0.00,0.00,"1,657,134.67",0.00,null,0.00,0.00,0.00,0.00,0.00,0.00,null,0.00,磐安县周大庆体育发展基金会,2016,磐安县周大庆体育发展基金会,2743.0
923,0.00,"7,515.00",0.00,"7,515.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"372,929.12",null,null,0.00,0.00,0.00,0.00,0.00,0.00,null,0.00,浙江省合盛慈善基金会,2016,浙江省合盛慈善基金会,2265.0
924,0.00,532.00,0.00,"112,532.00","112,000.00",0.00,0.00,0.00,0.00,0.00,0.00,"2,457,122.57",0.00,null,0.00,0.00,0.00,0.00,0.00,0.00,null,0.00,陕西咸阳秦都区教育发展基金会,2016,陕西咸阳秦都区教育发展基金会,3873.0
925,"32,171,834.69",0.00,0.00,"30,887,111.70","29,412,648.99","30,656,349.49","13,579,669.42","17,076,680.07",0.00,0.00,0.00,"37,856,744.43",0.00,0.00,"1,515,485.20",0.00,0.00,"1,515,485.20",0.00,0.00,0.00,"1,474,462.71",浙江省青少年发展基金会,2016,浙江省青少年发展基金会,2310.0
926,0.00,"1,479.90",0.00,"1,479.90",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,004,907.05",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,黑龙江幼儿师范高等专科学校教育发展基金会,2016,黑龙江幼儿师范高等专科学校教育发展基金会,4322.0
927,0.00,"14,120.00",0.00,"5,817,855.00","5,803,700.00",0.00,0.00,0.00,0.00,0.00,0.00,null,null,null,0.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,长春市公安民警优抚基金会,2016,长春市公安民警优抚基金会,3132.0
928,"22,774,227.56","149,617.49",0.00,"27,509,782.28","27,279,932.32","22,613,227.56","22,613,227.56",0.00,0.00,0.00,0.00,"1,847,850.00",null,null,"161,000.00",0.00,0.00,"161,000.00",0.00,0.00,null,"80,232.47",广西青少年发展基金会,2016,广西青少年发展基金会,1642.0
929,0.00,0.00,0.00,"30,212,525.00","7,012,225.00",0.00,0.00,0.00,0.00,0.00,0.00,"158,317,146.21",null,null,0.00,0.00,0.00,0.00,0.00,0.00,"23,200,300.00",0.00,陕西省府谷县城乡居民大病医疗救助基金会,2016,陕西省府谷县城乡居民大病医疗救助基金会,3191.0
930,"328,226.76",0.00,0.00,"675,341.49","607,803.15","328,226.76","328,226.76",0.00,0.00,0.00,0.00,"718,533.74",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,471.66,"67,066.68",贵州省六盘水市见义勇为基金会,2016,贵州省六盘水市见义勇为基金会,2963.0
931,"147,200.00","4,945.00",0.00,"223,941.00","218,996.00","147,200.00","147,200.00",0.00,0.00,0.00,0.00,"2,577,848.96",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,null,0.00,东北电力大学教育基金会,2016,东北电力大学教育基金会,4413.0
932,"4,618,953.41","17,688.97",0.00,"602,757.78","452,032.13","4,444,341.50","2,000.00","4,616,953.41",0.00,0.00,0.00,"300,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"133,036.68",重庆市江北群团公益基金会,2016,重庆市江北群团公益基金会,5104.0
933,0.00,"45,963.52",0.00,"905,290.46","838,126.94",0.00,0.00,0.00,0.00,0.00,0.00,"1,809,216.68",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200.00,"21,000.00",大连市见义勇为基金会,2016,大连市见义勇为基金会,1052.0
934,"5,118,049.72",0.00,0.00,"14,000,640.58","13,648,893.92","5,118,049.72","2,237,891.72","2,880,158.00",0.00,0.00,0.00,"13,582,572.07",null,null,0.00,0.00,0.00,0.00,0.00,0.00,"75,179.35","276,567.31",中国生物多样性保护与绿色发展基金会,2016,中国生物多样性保护与绿色发展基金会,253.0
935,"2,905,978.00","59,091.00",0.00,"1,656,070.39","1,558,821.90","2,905,978.00","367,754.00","2,538,224.00",0.00,0.00,0.00,"10,512,892.39",null,null,0.00,0.00,0.00,0.00,0.00,0.00,"2,157.49","36,000.00",榆林学院教育发展基金会,2016,榆林学院教育发展基金会,1843.0
936,"274,123,381.24",0.00,"173,155,153.91","624,241,583.84","605,311,582.18","256,177,647.40","69,428,956.85","186,748,690.55","168,134,604.56","173,155,153.91","5,020,549.35","200,000.00",0.00,0.00,"17,945,733.84","17,928,502.10",0.00,"17,231.74",0.00,0.00,0.00,"18,930,001.66",中国妇女发展基金会,2016,中国妇女发展基金会,230.0
937,"50,000.00","139,578.73",0.00,"1,928,840.02","1,681,250.00","50,000.00",0.00,"50,000.00",0.00,0.00,0.00,"1,919,008.09",null,null,0.00,0.00,0.00,0.00,0.00,0.00,"4,011.29","104,000.00",嘉兴市秀洲区农业技术推广基金会,2016,嘉兴市秀洲区农业技术推广基金会,973.0
938,0.00,"2,000.00",0.00,"52,360.00","50,000.00",0.00,0.00,0.00,0.00,0.00,0.00,"1,330,484.92",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,360.00,0.00,浙江省维德慈善基金会,2016,浙江省维德慈善基金会,2299.0
939,"7,746,200.00",0.00,0.00,"6,735,504.15","6,647,286.85","7,746,200.00","2,390,000.00","5,356,200.00",0.00,0.00,0.00,"1,000,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-31,480.97","119,698.27",云南省光彩事业基金会,2016,云南省光彩事业基金会,3618.0
940,"350,035,704.96",0.00,"77,375,227.86","376,039,805.70","357,090,068.50","325,037,812.41","68,952,252.48","256,085,559.93","73,222,818.26","73,245,627.86","22,809.60","27,000,000.00",0.00,0.00,"24,997,892.55","24,832,928.46","4,129,600.00","164,964.09","4,129,600.00",0.00,"-171,220.04","19,120,957.24",中国儿童少年基金会,2016,中国儿童少年基金会,207.0
941,"1,421,274.06","33,809.40",0.00,"1,417,776.01","1,294,566.61","1,421,274.06",0.00,"1,421,274.06",0.00,0.00,0.00,"3,231,740.34",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,null,"89,400.00",辽宁省公益基金会,2016,辽宁省公益基金会,3005.0
942,"7,360,720.03","160,821.88",0.00,"6,122,255.25","5,853,433.37","7,360,720.03","75,256.86","7,285,463.17",0.00,0.00,0.00,"5,195,644.07",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"108,000.00",浙江省微笑明天慈善基金会,2016,浙江省微笑明天慈善基金会,2282.0
943,0.00,"17,540.00",0.00,"180,650.00","163,110.00",0.00,0.00,0.00,0.00,0.00,0.00,"2,022,348.35",0.00,null,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,天津市滨海社会救助基金会,2016,天津市滨海社会救助基金会,1089.0
944,"4,985,691.80","48,575.83",0.00,"2,977,076.28","2,752,822.96","4,985,691.80","3,075,683.69","1,910,008.11",0.00,0.00,0.00,"2,455,856.52",null,null,0.00,0.00,0.00,0.00,0.00,0.00,-724.51,"176,402.00",河北省孝行慈善基金会,2016,河北省孝行慈善基金会,4368.0
945,"20,319,510.00","3,000.00",0.00,"16,031,000.00","16,000,000.00","20,319,510.00","20,319,510.00",0.00,0.00,0.00,0.00,"3,496,297.00",null,null,0.00,0.00,0.00,0.00,0.00,0.00,null,"28,000.00",金华市外国语学校教育发展基金会,2016,金华市外国语学校教育发展基金会,3107.0
946,0.00,0.00,0.00,"1,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,null,null,0.00,0.00,0.00,0.00,0.00,0.00,"1,000.00",0.00,河北省启善公益基金会,2016,河北省启善公益基金会,5565.0
947,"11,294,730.29","9,906.70",0.00,"5,552,945.48","5,481,755.29","11,294,730.29",0.00,"11,294,730.29",0.00,0.00,0.00,母亲水窖,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"20,053.49","41,230.00",青海妇女儿童发展基金会,2016,青海妇女儿童发展基金会,3252.0
948,"123,000.00","21,020.00",0.00,"1,146,694.10","1,118,156.00","123,000.00","123,000.00",0.00,0.00,0.00,0.00,"432,210.99",null,null,0.00,0.00,0.00,0.00,0.00,0.00,"1,518.10","6,000.00",丽水市莲都区人民教育基金会,2016,丽水市莲都区人民教育基金会,294.0
949,"316,647,193.30","243,691.76","36,232,848.00","198,360,185.21","195,940,467.74","295,639,433.01","17,711,538.40","277,927,894.61",0.00,0.00,0.00,"1,760,104,552.68",0.00,0.00,"21,007,760.29","19,327,149.28","36,232,848.00","1,680,611.01","36,232,848.00",0.00,"101,869.31","2,074,156.40",浙江大学教育基金会,2016,浙江大学教育基金会,2220.0
950,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"24,830.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,河北省华星公益基金会,2016,河北省华星公益基金会,5271.0
951,"1,459,155.00","25,301.65","16,200.00","993,563.48","839,661.83","1,459,155.00","417,500.00","1,041,655.00","16,200.00","16,200.00",0.00,"1,630,633.77",null,null,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"128,600.00",陕西省社会福利事业发展基金会,2016,陕西省社会福利事业发展基金会,3203.0
952,"18,106,095.83","8,500.00",0.00,"38,478,928.09","38,098,797.76","18,045,235.13","2,965,935.58","15,079,299.55",0.00,0.00,0.00,"900,000.00",0.00,null,"60,860.70","60,860.70",0.00,0.00,0.00,0.00,"74,712.01","296,918.32",河北省青少年发展基金会,2016,河北省青少年发展基金会,2075.0
953,"1,512,892.92",0.00,"850,797.80","2,458,487.32","2,213,201.74","1,512,892.92","1,512,892.92",0.00,0.00,"850,797.80","850,797.80","2,807,155.08",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,133.00","244,152.58",杭州市残疾人福利基金会,2016,杭州市残疾人福利基金会,1810.0
954,0.00,"12,203.00",0.00,"337,187.00","300,000.00",0.00,0.00,0.00,0.00,0.00,0.00,"5,586,349.04",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,484.00,"24,500.00",重庆市彭水王应田教育基金会,2016,重庆市彭水王应田教育基金会,3398.0
955,"1,723,583.90","22,604.52",0.00,"945,807.84","876,281.00","1,723,583.90","1,230,500.00","493,083.90",0.00,0.00,0.00,"2,643,466.18",0.00,null,0.00,0.00,0.00,0.00,0.00,0.00,100.00,"46,822.32",绍兴市见义勇为基金会,2016,绍兴市见义勇为基金会,2850.0
956,"2,263,052.00","9,277.00",0.00,"1,998,910.36","1,824,327.23","2,263,052.00","2,263,052.00",0.00,0.00,0.00,0.00,"142,500.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"4,722.19","160,583.94",河北省公安民警英烈基金会,2016,河北省公安民警英烈基金会,2048.0
957,"3,650,940.64","239,253.17",0.00,"4,108,306.61","3,623,433.70","3,650,940.64","959,540.64","2,691,400.00",0.00,0.00,0.00,"14,420,989.89",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"138,853.97","106,765.77",浙江盛威普世慈善基金会,2016,浙江盛威普世慈善基金会,2249.0
958,"3,201,665.10","50,528.60",0.00,"4,832,798.60","4,782,270.00","3,201,665.10",0.00,"3,201,665.10",0.00,0.00,0.00,"230,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,本溪市公安民警救助基金会,2016,本溪市公安民警救助基金会,1796.0
959,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,null,null,0.00,0.00,0.00,0.00,0.00,0.00,null,0.00,河北省倍慈慈善基金会,2016,河北省倍慈慈善基金会,5551.0
960,"2,000,000.00","15,838.60",0.00,"490,934.28","447,495.68","2,000,000.00",0.00,"2,000,000.00",0.00,0.00,0.00,"1,008,362.59",null,null,0.00,0.00,0.00,0.00,0.00,0.00,null,"27,600.00",延安革命旧址保护基金会,2016,延安革命旧址保护基金会,3589.0
961,0.00,0.00,0.00,"101,880.23","86,482.00",0.00,0.00,0.00,0.00,0.00,0.00,"1,007,163.26",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"12,245.17","3,153.06",浙江萤火虫慈善基金会,2016,浙江萤火虫慈善基金会,2320.0
962,"2,875,878.80","66,047.00",0.00,"2,091,213.34","1,913,798.40","2,875,878.80","20,000.00","2,855,878.80",0.00,0.00,0.00,"16,919,580.45",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"39,367.94","72,000.00",重庆市开州区教育基金会,2016,重庆市开州区教育基金会,5676.0
963,"35,000,000.00","19,133.40",0.00,"34,746,564.72","34,727,430.00","35,000,000.00",0.00,"35,000,000.00",0.00,0.00,0.00,"129,876,673.21",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.32,0.00,中国人寿慈善基金会,2016,中国人寿慈善基金会,201.0
964,"11,304,989.90","4,722.60",0.00,"2,301,157.72","2,296,435.12","11,304,989.90","11,304,989.90",0.00,0.00,0.00,0.00,"12,514,834.38",null,null,0.00,0.00,0.00,0.00,0.00,0.00,null,0.00,杭州师范大学教育基金会,2016,杭州师范大学教育基金会,1825.0
965,"148,600.00",0.00,0.00,"147,951.84","95,992.20","148,600.00","148,600.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-11,184.26","63,143.90",健坤慈善基金会,2016,健坤慈善基金会,5069.0
966,"6,808,200.00","26,877.80",0.00,"2,759,784.60","2,732,906.80","6,808,200.00","28,200.00","6,780,000.00",0.00,0.00,0.00,"3,958,692.09",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,浙江传媒学院教育基金会,2016,浙江传媒学院教育基金会,2204.0
967,0.00,"5,822.00",0.00,"89,411.00","83,480.00",0.00,0.00,0.00,0.00,0.00,0.00,"163,821.49",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109.00,0.00,宁波市残疾人福利基金会,2016,宁波市残疾人福利基金会,1173.0
968,"3,771,732.17","125,832.66","3,095,560.00","6,983,490.39","6,704,046.73","3,771,732.17","85,259.37","3,686,472.80","3,095,560.00","3,095,560.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"6,011.00","147,600.00",山西省妇女儿童发展基金会,2016,山西省妇女儿童发展基金会,1329.0
969,"2,529,949.40","14,801.20",0.00,"2,486,996.53","2,446,119.00","2,529,949.40","2,529,949.40",0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"6,876.33","19,200.00",辽宁省昌图县教育基金会,2016,辽宁省昌图县教育基金会,3679.0
970,"71,027,905.09","1,599,142.22",0.00,"51,306,520.99","48,546,881.66","71,027,905.09","71,027,905.09",0.00,0.00,0.00,0.00,"58,322,224.17",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,null,"1,160,497.11",吴阶平医学基金会,2016,吴阶平医学基金会,945.0
971,0.00,"1,500.00",0.00,"1,392,538.07","1,390,330.00",0.00,0.00,0.00,0.00,0.00,0.00,"9,891,585.83",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,708.07,0.00,浙江省实方慈善基金会,2016,浙江省实方慈善基金会,2274.0
972,"9,473,018.42","20,717.50","57,000.00","7,617,490.94","7,483,853.10","6,229,795.50","464,695.50","5,765,100.00","57,000.00","57,000.00",0.00,"6,302,287.97",0.00,null,"3,243,222.92","1,473,750.00",0.00,"1,769,472.92",0.00,0.00,"7,355.74","105,564.60",广西协力扶助基金会,2016,广西协力扶助基金会,1619.0
973,0.00,"14,008.00",0.00,"17,008.00","3,000.00",0.00,0.00,0.00,0.00,0.00,0.00,"11,976,845.29",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,大连市永嘉防震减灾慈善基金会,2016,大连市永嘉防震减灾慈善基金会,1049.0
974,0.00,"17,580.00",0.00,"1,359,921.06","1,124,366.66",0.00,0.00,0.00,0.00,0.00,0.00,"11,576,150.30",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"53,207.40","164,767.00",天津市冯骥才民间文化基金会,2016,天津市冯骥才民间文化基金会,1067.0
975,0.00,"4,263.00",0.00,"851,586.33","838,522.00",0.00,0.00,0.00,0.00,0.00,0.00,"7,993,120.70",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"8,801.33",0.00,重庆市光明基金会,2016,重庆市光明基金会,3418.0
976,"18,742,900.01","73,057.19",0.00,"4,252,841.49","1,616,339.00","9,127,900.00","1,216,500.00","7,911,400.00",0.00,0.00,0.00,"5,343,755.50",null,null,"9,615,000.01","500,000.00",0.00,"9,115,000.01",0.00,0.00,"2,563,445.30",0.00,晋江市侨声中学教育发展基金会,2016,晋江市侨声中学教育发展基金会,1775.0
977,0.00,-100.00,0.00,"435,710.31","435,810.31",0.00,0.00,0.00,0.00,0.00,0.00,"16,632.26",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,宁夏医学科研教育基金会,2016,宁夏回族自治区医学科研教育基金会,3358.0
