ba_cn	ind_year	ricf_oid
海南改革发展研究基金会	2014	2339
海南改革发展研究基金会	2015	2339
海南爱心基金会	2013	2340
海南爱心基金会	2014	2340
海南爱心基金会	2015	2340
海南省关心下一代基金会	2013	2341
海南省关心下一代基金会	2014	2341
海南省关心下一代基金会	2015	2341
海南省医疗救助基金会	2013	2342
海南省医疗救助基金会	2014	2342
海南省医疗救助基金会	2015	2342
海南省宋庆龄基金会	2013	2343
海南省宋庆龄基金会	2014	2343
海南省宋庆龄基金会	2015	2343
海南省宗教慈善基金会	2013	2344
海南省宗教慈善基金会	2014	2344
海南省宗教慈善基金会	2015	2344
海南省弘信助学助业基金会	2013	2345
海南省弘信助学助业基金会	2014	2345
海南省弘信助学助业基金会	2015	2345
海南省情系农垦教育基金会	2013	2346
海南省情系农垦教育基金会	2014	2346
海南省情系农垦教育基金会	2015	2346
海南省慈航公益基金会	2013	2347
海南省慈航公益基金会	2014	2347
海南省慈航公益基金会	2015	2347
海南省教育基金会	2013	2348
海南省教育基金会	2014	2348
海南省教育基金会	2015	2348
海南省李惠智教育基金会	2013	2349
海南省李惠智教育基金会	2014	2349
海南省李惠智教育基金会	2015	2349
海南省残疾人基金会	2013	2350
海南省残疾人基金会	2014	2350
海南省残疾人基金会	2015	2350
海南省海南中学教育发展基金会	2013	2351
海南省海南中学教育发展基金会	2014	2351
海南省海南中学教育发展基金会	2015	2351
海南省琼剧基金会	2013	2352
海南省琼剧基金会	2014	2352
海南省琼剧基金会	2015	2352
海南省福利基金会	2013	2353
海南省福利基金会	2014	2353
海南省福利基金会	2015	2353
海南省见义勇为基金会	2013	2354
海南省见义勇为基金会	2014	2354
海南省见义勇为基金会	2015	2354
海南省青少年希望基金会	2013	2355
海南省青少年希望基金会	2014	2355
海南省青少年希望基金会	2015	2355
海南省青少年社科教育基金会	2013	2356
海南省青少年社科教育基金会	2014	2356
海南省青少年社科教育基金会	2015	2356
海南省青年创业就业基金会	2013	2357
海南省青年创业就业基金会	2014	2357
海南省青年创业就业基金会	2015	2357
海南经济发展与环境保护基金会	2013	2358
海南经济发展与环境保护基金会	2014	2358
海南经济发展与环境保护基金会	2015	2358
海南金光助学与环保基金会	2013	2359
海南金光助学与环保基金会	2014	2359
海南金光助学与环保基金会	2015	2359
海原县厚德慈善基金会	2013	2360
海原县厚德慈善基金会	2014	2360
海原县厚德慈善基金会	2015	2360
海口市教育发展基金会	2013	2361
海口市教育发展基金会	2014	2361
海口市教育发展基金会	2015	2361
海口市见义勇为奖励基金会	2013	2362
海口市见义勇为奖励基金会	2014	2362
海口市见义勇为奖励基金会	2015	2362
海宁市农业技术推广基金会	2013	2363
海宁市农业技术推广基金会	2014	2363
海宁市农业技术推广基金会	2015	2363
海安县慈善基金会	2013	2364
海安县慈善基金会	2014	2364
海安县慈善基金会	2015	2364
海安县见义勇为基金会	2013	2365
海安县见义勇为基金会	2014	2365
海安县见义勇为基金会	2015	2365
海盐县农业技术推广基金会	2013	2366
海盐县农业技术推广基金会	2014	2366
海盐县农业技术推广基金会	2015	2366
海门市慈善基金会	2013	2367
海门市慈善基金会	2014	2367
海门市慈善基金会	2015	2367
海门市教育发展基金会	2013	2368
海门市教育发展基金会	2014	2368
海门市教育发展基金会	2015	2368
海门市见义勇为基金会	2013	2369
海门市见义勇为基金会	2014	2369
海门市见义勇为基金会	2015	2369
海门徐有庠文教基金会	2013	2370
海门徐有庠教育基金会	2014	2370
海门徐有庠教育基金会	2015	2370
海门文明村爱心基金会	2013	2371
海门文明村爱心基金会	2014	2371
海门文明村爱心基金会	2015	2371
海门欣乐教育基金会	2013	2372
江苏欣乐公益基金会	2014	2372
江苏欣乐公益基金会	2015	2372
涟水兆财帮困助学基金会	2013	2373
涟水兆财帮困助学基金会	2014	2373
涟水兆财帮困助学基金会	2015	2373
涟水县慈善基金会	2013	2374
涟水县慈善基金会	2014	2374
涟水县慈善基金会	2015	2374
涟水县教育发展基金会	2013	2375
涟水县教育发展基金会	2014	2375
涟水县教育发展基金会	2015	2375
涟水县见义勇为基金会	2013	2376
涟水县见义勇为基金会	2014	2376
涟水县见义勇为基金会	2015	2376
涟源市教育基金会	2013	2377
涟源市教育基金会	2014	2377
涟源市教育基金会	2015	2377
润慈公益基金会	2013	2378
润慈公益基金会	2014	2378
润慈公益基金会	2015	2378
淄博市淄川区杨寨爱心救助基金会	2013	2379
淄博市淄川区杨寨爱心救助基金会	2014	2379
淄博市淄川区杨寨爱心救助基金会	2015	2379
淄博市见义勇为基金会	2013	2380
淄博市见义勇为基金会	2014	2380
淄博市见义勇为基金会	2015	2380
淮安信息职业技术学院教育发展基金会	2013	2381
淮安信息职业技术学院教育发展基金会	2014	2381
淮安信息职业技术学院教育发展基金会	2015	2381
淮安增力爱心基金会	2013	2382
淮安增力爱心基金会	2014	2382
淮安增力爱心基金会	2015	2382
淮安大众助保基金会	2013	2383
淮安大众助保基金会	2014	2383
淮安大众助保基金会	2015	2383
淮安市关心下一代基金会	2013	2384
淮安市关心下一代基金会	2014	2384
淮安市关心下一代基金会	2015	2384
淮安市廉租房爱心基金会	2013	2385
淮安市廉租房爱心基金会	2014	2385
淮安市廉租房爱心基金会	2015	2385
淮安市慈善基金会	2013	2386
淮安市慈善基金会	2014	2386
淮安市慈善基金会	2015	2386
淮安市淮安区慈善基金会	2013	2387
淮安市淮安区慈善基金会	2014	2387
淮安市淮安区慈善基金会	2015	2387
淮安市淮安区见义勇为基金会	2013	2388
淮安市淮安区见义勇为基金会	2014	2388
淮安市淮安区见义勇为基金会	2015	2388
淮安市淮阴区见义勇为基金会	2013	2389
淮安市淮阴区见义勇为基金会	2014	2389
淮安市淮阴区见义勇为基金会	2015	2389
淮安市见义勇为基金会	2013	2390
淮安市见义勇为基金会	2014	2390
淮安市见义勇为基金会	2015	2390
淮安昱乔创业基金会	2013	2391
淮安昱乔创业基金会	2014	2391
淮安昱乔创业基金会	2015	2391
淮海工学院教育发展基金会	2013	2392
淮海工学院教育发展基金会	2014	2392
淮海工学院教育发展基金会	2015	2392
淮阴工学院教育发展基金会	2013	2393
淮阴工学院教育发展基金会	2014	2393
淮阴工学院教育发展基金会	2015	2393
深圳壹基金公益基金会	2013	2394
深圳壹基金公益基金会	2014	2394
深圳壹基金公益基金会	2015	2394
深圳大运留学基金会	2013	2395
深圳大运留学基金会	2014	2395
深圳大运留学基金会	2015	2395
深圳市TCL公益基金会	2013	2396
深圳市TCL公益基金会	2014	2396
深圳市TCL公益基金会	2015	2396
深圳市东风南方爱心公益基金会	2013	2397
深圳市东风南方爱心公益基金会	2014	2397
深圳市东风南方爱心公益基金会	2015	2397
深圳市中医药发展基金会	2013	2398
深圳市中医药发展基金会	2014	2398
深圳市中医药发展基金会	2015	2398
深圳市云龙教育发展基金会	2013	2399
深圳市云龙教育发展基金会	2014	2399
深圳市云龙教育发展基金会	2015	2399
深圳市人口基金会	2013	2400
深圳市人口基金会	2014	2400
深圳市人口基金会	2015	2400
深圳市佳兆业公益基金会	2013	2401
深圳市佳兆业公益基金会	2014	2401
深圳市佳兆业公益基金会	2015	2401
深圳市侨商关爱基金会	2013	2402
深圳市侨商关爱基金会	2014	2402
深圳市侨商关爱基金会	2015	2402
深圳市俊才教育基金会	2013	2403
深圳市俊才教育基金会	2014	2403
深圳市俊才教育基金会	2015	2403
深圳市关爱行动公益基金会	2013	2404
深圳市关爱行动公益基金会	2014	2404
深圳市关爱行动公益基金会	2015	2404
深圳市北大创新发展基金会	2013	2405
深圳市北大创新发展基金会	2014	2405
深圳市北大创新发展基金会	2015	2405
深圳市千禧之星慈善基金会	2013	2406
深圳市千禧之星慈善基金会	2014	2406
深圳市千禧之星慈善基金会	2015	2406
深圳市华会所生态环保基金会	2013	2407
深圳市华会所生态环保基金会	2014	2407
深圳市华会所生态环保基金会	2015	2407
深圳市华强公益基金会	2013	2408
深圳市华强公益基金会	2014	2408
深圳市华强公益基金会	2015	2408
深圳市南方科技大学教育基金会	2013	2409
深圳市南方科技大学教育基金会	2014	2409
深圳市南方科技大学教育基金会	2015	2409
深圳市博源经济研究基金会	2013	2410
深圳市博源经济研究基金会	2014	2410
深圳市博源经济研究基金会	2015	2410
深圳市同心慈善基金会	2013	2411
深圳市同心慈善基金会	2014	2411
深圳市同心慈善基金会	2015	2411
深圳市同维爱心公益基金会	2013	2412
深圳市同维爱心公益基金会	2014	2412
深圳市同维爱心公益基金会	2015	2412
深圳市嘉园公益基金会	2013	2413
深圳市嘉园公益基金会	2014	2413
深圳市嘉园公益基金会	2015	2413
深圳市大医美德医学基金会	2013	2414
深圳市大医美德医学基金会	2014	2414
深圳市大医美德医学基金会	2015	2414
深圳市奔达康慈善基金会	2013	2415
深圳市奔达康慈善基金会	2014	2415
深圳市奔达康慈善基金会	2015	2415
深圳市妈妈食堂关爱基金会	2013	2416
深圳市妈妈食堂关爱基金会	2014	2416
深圳市妈妈食堂关爱基金会	2015	2416
深圳市张连伟体育发展基金会	2013	2417
深圳市张连伟体育发展基金会	2014	2417
深圳市张连伟体育发展基金会	2015	2417
深圳市归侨侨眷福利基金会	2013	2418
深圳市华侨公益基金会	2014	2418
深圳市华侨公益基金会	2015	2418
深圳市徐森慈善基金会	2013	2419
深圳市徐森慈善基金会	2014	2419
深圳市徐森慈善基金会	2015	2419
深圳市德源教育基金会	2013	2420
深圳市德源教育基金会	2014	2420
深圳市德源教育基金会	2015	2420
深圳市心源慈善基金会	2013	2421
深圳市心源慈善基金会	2014	2421
深圳市心源慈善基金会	2015	2421
深圳市志愿服务基金会	2013	2422
深圳市志愿服务基金会	2014	2422
深圳市志愿服务基金会	2015	2422
深圳市慈盼慈善基金会	2013	2423
深圳市慈盼慈善基金会	2014	2423
深圳市慈盼慈善基金会	2015	2423
深圳市捷顺乐善扶贫基金会	2013	2424
深圳市捷顺乐善扶贫基金会	2014	2424
深圳市捷顺乐善扶贫基金会	2015	2424
深圳市新浩爱心基金会	2013	2425
深圳市新浩爱心基金会	2014	2425
深圳市新浩爱心基金会	2015	2425
深圳市春天文学基金会	2013	2426
深圳市春天文学基金会	2014	2426
深圳市春天文学基金会	2015	2426
深圳市景安精神关爱基金会	2013	2427
深圳市景安精神关爱基金会	2014	2427
深圳市景安精神关爱基金会	2015	2427
深圳市智慧东方公益基金会	2013	2428
深圳市智慧东方公益基金会	2014	2428
深圳市智慧东方公益基金会	2015	2428
深圳市曾少强慈善基金会	2013	2429
深圳市曾少强慈善基金会	2014	2429
深圳市曾少强慈善基金会	2015	2429
深圳市朱树豪纪念慈善基金会	2013	2430
深圳市朱树豪纪念慈善基金会	2014	2430
深圳市朱树豪纪念慈善基金会	2015	2430
深圳市李伟波慈善基金会	2013	2431
深圳市李伟波慈善基金会	2014	2431
深圳市李伟波慈善基金会	2015	2431
深圳市松禾成长关爱基金会	2013	2432
深圳市松禾成长关爱基金会	2014	2432
深圳市松禾成长关爱基金会	2015	2432
深圳市桃源社区发展基金会	2013	2433
深圳市桃源社区发展基金会	2014	2433
深圳市桃源社区发展基金会	2015	2433
深圳市梵融教育基金会	2013	2434
深圳市梵融教育基金会	2014	2434
深圳市梵融教育基金会	2015	2434
深圳市欣旺达慈善基金会	2013	2435
深圳市欣旺达慈善基金会	2014	2435
深圳市欣旺达慈善基金会	2015	2435
深圳市汉唐慈善基金会	2013	2436
深圳市汉唐慈善基金会	2014	2436
深圳市汉唐慈善基金会	2015	2436
深圳市爱阅公益基金会	2013	2437
深圳市爱阅公益基金会	2014	2437
深圳市爱阅公益基金会	2015	2437
深圳市环卫职工基金会	2013	2438
深圳市环卫职工基金会	2014	2438
深圳市环卫职工基金会	2015	2438
深圳市白盆珠慈善基金会	2013	2439
深圳市白盆珠慈善基金会	2014	2439
深圳市白盆珠慈善基金会	2015	2439
深圳市百年行知慈善基金会	2013	2440
深圳市百年行知慈善基金会	2014	2440
深圳市百年行知慈善基金会	2015	2440
深圳市神州通慈善基金会	2013	2441
深圳市神州通慈善基金会	2014	2441
深圳市神州通慈善基金会	2015	2441
深圳市禁毒基金会	2013	2442
深圳市禁毒基金会	2014	2442
深圳市禁毒基金会	2015	2442
深圳市福州商会公益事业基金会	2013	2443
深圳市福州商会公益事业基金会	2014	2443
深圳市福州商会公益事业基金会	2015	2443
深圳市红树林湿地保护基金会	2013	2444
深圳市红树林湿地保护基金会	2014	2444
深圳市红树林湿地保护基金会	2015	2444
深圳市红荔扶贫基金会	2013	2445
深圳市红荔扶贫基金会	2014	2445
深圳市红荔扶贫基金会	2015	2445
深圳市综研软科学发展基金会	2013	2446
深圳市综研软科学发展基金会	2014	2446
深圳市综研软科学发展基金会	2015	2446
深圳市绿色低碳发展基金会	2013	2447
深圳市绿色低碳发展基金会	2014	2447
深圳市绿色低碳发展基金会	2015	2447
深圳市绿色基金会	2013	2448
深圳市绿色基金会	2014	2448
深圳市绿色基金会	2015	2448
深圳市老龄事业发展基金会	2013	2449
深圳市老龄事业发展基金会	2014	2449
