机构ID	机构名称	报表时间	本年度捐赠收入_现金	来自境内的捐赠_现金	来自境内自然人的捐赠_现金	来自境内法人或者其他组织的捐赠_现金	来自境外的捐赠_现金	来自境外自然人的捐赠_现金	来自境外法人或者其他组织的捐赠_现金	接受非公益性捐赠情况_现金	本年度捐赠收入_非现金	来自境内的捐赠_非现金	来自境内自然人的捐赠_非现金	来自境内法人或者其他组织的捐赠_非现金	来自境外的捐赠_非现金	来自境外自然人的捐赠_非现金	来自境外法人或者其他组织的捐赠_非现金	接受非公益性捐赠情况_非现金	上年度基金余额	本年度总支出	本年度用于公益事业的支出	工作人员工资福利支出	行政办公支出	捐赠主体ID	捐赠主体名称	捐赠额_现金_限定	捐赠额_非现金_限定	捐赠额_现金_非限定	捐赠额_非现金_非限定	用途
ricf_oid	ba_cn	fp_dt	ao_ad	ao_dd	ao_ddc	ao_ddi	ao_od	ao_odn	ao_odi	ao_nni	ao_adn	ao_ddn	ao_ddnn	ao_ddin	ao_odnn	ao_odnn	ao_odin	ao_nnin	ao_lst	ao_ate	ao_cc	ao_slr	ao_adex	ao_did	ao_dn	ao_dcae	ao_ncae	ao_dcan	ao_ncan	ao_use
1772	昆明市春蕾少年儿童基金会	2013	2409870.00 	2409870.00 	298000.00 	2111870.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1988742.72 	1844200.00 	94423.52 	50119.20 							
1773	昆明市社会治安基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		117772.08 	103000.00 	0.00 	14772.08 							
1774	昆明市见义勇为基金会	2013	280000.00 	280000.00 	0.00 	280000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		792452.85 	683766.53 	68648.22 	780.00 							
1775	晋江市侨声中学教育发展基金会	2013	1587000.00 	1587000.00 	405000.00 	1182000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1308055.00 	1307131.00 	0.00 	924.00 							
1776	晋江市南侨中学教育基金会	2013	916600.00 	916600.00 	916600.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		461070.40 	446600.00 	0.00 	14470.40 							
1777	晋江市梅岭教育基金会	2013	13296500.00 	13296500.00 	4332000.00 	8964500.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		826190.00 	810500.00 	0.00 	15690.00 							
1778	晋江市湖中安安老人福利基金会	2013	1000000.00 	1000000.00 	1000000.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		846841.00 	830600.00 	12000.00 	4241.00 							
1779	晋江市紫峰中学教育基金会	2013	1018000.00 	1018000.00 	1018000.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1265498.16 	1186834.24 	10800.00 	67863.92 							
1780	晋江市英林中学教育基金会	2013	1950000.00 	250000.00 	250000.00 	0.00 	1700000.00 	1700000.00 	0.00 	0	0	0	0	0	0	0	0	0		1233468.68 	1180075.00 	13200.00 	40193.68 							
1781	晋江市英林中心小学教育基金会	2013	550000.00 	550000.00 	280000.00 	270000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		409977.10 	391130.00 	12000.00 	6847.10 							
1783	晋江市金井教育基金会	2013	3000000.00 	3000000.00 	0.00 	3000000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1000061.00 	1000000.00 	0.00 	61.00 							
1784	晋江市陈埭教育基金会	2013	7721000.00 	7721000.00 	7721000.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1420126.00 	1420000.00 	0.00 	126.00 							
1785	晋江市陈埭民族中学教育基金会	2013	3009000.00 	3009000.00 	3009000.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		5351036.25 	5288404.75 	0.00 	62631.50 							
1786	晋江市青阳教育发展基金会	2013	22303485.80 	22303485.80 	0.00 	22303485.80 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		20689515.50 	20592947.50 	6000.00 	90568.00 							
1788	普宁市南山爱心基金会	2013	3033000.00 	3033000.00 	3033000.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		932826.00 	774054.00 	57600.00 	28748.00 							
1789	普宁市新坛慈善基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1577676.00 	1560938.00 	0.00 	16738.00 							
1792	智善公益基金会	2013	4030000.00 	4030000.00 	2820000.00 	1210000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		9459438.25 	8532918.28 	384399.06 	487401.91 							
1793	曲阜师范大学孔子教育基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		330120.00 	316973.00 	0.00 	12766.00 							
1794	朝阳市人民法官救助基金会	2013	200.00 	200.00 	200.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		198094.70 	125000.00 	24000.00 	49094.70 							
1795	朝阳市公安民警救助基金会	2013	1401700.00 	1401700.00 	1401700.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		4665400.00 	4658500.00 	0.00 	6900.00 							
1796	本溪市公安民警救助基金会	2013	11393300.00 	11393300.00 	0.00 	11393300.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		3149824.00 	3111557.00 	30400.00 	7867.00 							
1797	本溪市教育基金会	2013	415850.00 	415850.00 	415850.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1892195.03 	1770404.00 	0.00 	121791.03 							
1798	李可染艺术基金会	2013	2020000.00 	2020000.00 	20000.00 	2000000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		2027911.97 	1656907.18 	107160.62 	27238.81 							
1799	李四光地质科学奖基金会	2013	211000.00 	211000.00 	0.00 	211000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		3704732.90 	3615303.00 	15600.00 	51534.56 							
1800	杭州市上城区教育发展基金会	2013	23318971.01 	23318971.01 	902727.30 	22416243.71 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		27232122.50 	27154175.00 	0.00 	77947.50 							
1802	杭州市人民教育基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		217938.00 	214938.00 	0.00 	3000.00 							
1803	杭州市余杭区老年基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		877810.34 	816500.00 	0.00 	61310.34 							
1804	杭州市余杭区见义勇为奖励基金会	2013	11300.00 	11300.00 	0.00 	11300.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		459553.24 	418313.65 	41239.59 	0.00 							
1805	杭州市关心下一代基金会	2013	500000.00 	500000.00 	0.00 	500000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1224662.80 	1135600.00 	81298.30 	7764.50 							
1806	杭州市关爱孤儿基金会	2013	917596.00 	917596.00 	0.00 	917596.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		799112.51 	663615.12 	115470.76 	19731.30 							
1807	杭州市农业技术推广基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		4158096.81 	3979550.00 	78040.00 	100506.81 							
1808	杭州市图书馆事业基金会	2013	201497.00 	201497.00 	11497.00 	190000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		517604.87 	509445.19 	0.00 	8110.68 							
1809	杭州市拱墅区人民教育基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		15000.00 	15000.00 	0.00 	0.00 							
1810	杭州市残疾人福利基金会	2013	361626.26 	361626.26 	361626.26 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1979250.80 	1818688.40 	61920.00 	6067.70 							
1811	杭州市江干区人民教育基金会	2013	3817180.00 	3817180.00 	0.00 	3817180.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		2637168.00 	2637168.00 	0.00 	0.00 							
1813	杭州市温商慈善基金会	2013	308000.00 	308000.00 	0.00 	308000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1543000.83 	1500000.80 	40000.03 	3000.00 							
1814	杭州市老龄事业发展基金会	2013	1690000.00 	1690000.00 	0.00 	1690000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		2904488.89 	2759793.19 	16500.00 	128195.70 							
1816	杭州市萧山区残疾人福利基金会	2013	87000.00 	87000.00 	87000.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		87235.15 	81000.00 	0.00 	6235.15 							
1817	杭州市萧山区老年基金会	2013	130000.00 	130000.00 	130000.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		196027.54 	177727.54 	18300.00 	0.00 							
1818	杭州市萧山区见义勇为奖励基金会	2013	630000.00 	630000.00 	0.00 	630000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		44669.00 	42800.00 	0.00 	1600.00 							
1819	杭州市西湖区教育基金会	2013	2500000.00 	2500000.00 	0.00 	2500000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		2258210.50 	2252000.00 	0.00 	6210.50 							
1820	杭州市西湖区老龄事业发展基金会	2013	30000.00 	30000.00 	0.00 	30000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		258579.00 	243800.00 	12000.00 	2779.00 							
1821	杭州市见义勇为基金会	2013	330000.00 	330000.00 	30000.00 	300000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		2022668.52 	1838762.90 	158840.00 	25065.62 							
1823	杭州市金成高尔夫体育发展基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		0.00 	0.00 	0.00 	0.00 							
1824	杭州市陈伯滔体育发展基金会	2013	700000.00 	700000.00 	0.00 	700000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		681004.20 	570233.00 	34400.00 	12705.20 							
1825	杭州师范大学教育基金会	2013	7266538.44 	6495316.39 	2669252.60 	3826063.79 	771222.05 	0.00 	771222.05 	0	0	0	0	0	0	0	0	0		1840529.43 	1840011.23 	0.00 	293.20 							
1826	杭州泰商慈善基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		500000.00 	500000.00 	0.00 	0.00 							
1827	杭州电子科技大学教育发展基金会	2013	3949300.00 	3949300.00 	31200.00 	3918100.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		192170.40 	185260.40 	0.00 	2720.00 							
1828	松原市公安民警优抚基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		42600.00 	42000.00 	0.00 	600.00 							
1830	林则徐基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		2114799.07 	2042361.00 	40963.80 	31474.27 							
1831	枣庄市见义勇为基金会	2013	11938212.00 	11938212.00 	0.00 	11938212.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		141312.00 	141000.00 	0.00 	312.00 							
1832	株洲市教育基金会	2013	2884062.61 	2884062.61 	2884062.61 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		3513320.35 	3427070.45 	58020.00 	28229.90 							
1833	桂林市仁济慈善基金会	2013	200000.00 	200000.00 	0.00 	200000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		2363520.68 	2171799.74 	63972.00 	127748.94 							
1834	桃源居公益事业发展基金会	2013	9500000.00 	9500000.00 	0.00 	9500000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		17222135.46 	16625000.00 	413303.83 	181967.53 							
1835	桐乡市人民教育基金会	2013	3353318.24 	3353318.24 	0.00 	3353318.24 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		3672950.80 	3669960.00 	0.00 	2990.80 							
1836	桐乡市农业技术推广基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		0.00 	0.00 	0.00 	0.00 							
1837	桐庐县老龄事业发展基金会	2013	578300.00 	578300.00 	0.00 	578300.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		675243.00 	656970.00 	16400.00 	1636.00 							
1838	桑植县教育基金会	2013	2369333.60 	2369333.60 	2369333.60 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		791170.41 	717271.00 	20300.00 	36421.41 							
1840	梅州市希望教育基金会	2013	1531000.00 	1531000.00 	1531000.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		784370.81 	558876.00 	135496.64 	5600.21 							
1842	梅州市见义勇为基金会	2013	300000.00 	300000.00 	0.00 	300000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		328480.94 	280000.00 	12500.00 	34870.94 							
1844	榆林市胡星元慈善基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		50992260.45 	50927564.45 	37400.00 	27296.00 							
1845	欧美同学基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		11338.78 	0.00 	0.00 	10335.50 							
1846	正德职业技术学院教育基金会	2013	291950.63 	291950.63 	0.00 	291950.63 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1582743.30 	1578882.30 	0.00 	3811.00 							
1847	武义县君南天使基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		367317.45 	324000.00 	16800.00 	26517.45 							
1848	武义县教育基金会	2013	956400.00 	775000.00 	10000.00 	765000.00 	181400.00 	0.00 	181400.00 	0	0	0	0	0	0	0	0	0		1004720.00 	969700.00 	0.00 	35020.00 							
1849	武平县蓝启林慈善教育基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		788467.78 	718378.00 	4000.00 	21089.78 							
1850	武汉大学教育发展基金会	2013	93737401.89 	93233273.65 	7075441.65 	86157832.00 	504128.24 	252086.75 	252041.49 	0	0	0	0	0	0	0	0	0		61376552.01 	61058171.48 	63592.42 	254788.11 							
1851	武汉大学韩德培法学基金会	2013	104500.00 	104500.00 	4500.00 	100000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		154425.00 	150000.00 	0.00 	4425.00 							
1852	武汉大学马克昌法学基金会	2013	2333079.33 	2333079.33 	613079.33 	1720000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		821873.02 	760292.97 	52495.00 	9085.05 							
1853	武汉工程大学教育发展基金会	2013	832000.00 	832000.00 	0.00 	832000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		847918.73 	619000.00 	0.00 	0.00 							
1854	武汉市公安民警英烈基金会	2013	39562256.00 	39562256.00 	6613000.00 	32949256.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		452830.00 	452500.00 	0.00 	330.00 							
1855	武汉市慈惠助学基金会	2013	2220050.00 	2220050.00 	2220050.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		177720.00 	168860.00 	0.00 	0.00 							
1856	武汉市残疾人福利基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		4507607.86 	4342368.45 	32600.00 	54481.93 							
1857	武汉市法律援助基金会	2013	2117000.00 	2117000.00 	0.00 	2117000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		2454123.89 	2221123.60 	199290.29 	33710.00 							
1858	武汉市社会组织发展基金会	2013	1614286.10 	1614286.10 	1614286.10 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1038795.16 	951063.10 	26430.00 	61302.06 							
1859	武汉市见义勇为基金会	2013	3519000.00 	3519000.00 	3519000.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		3116801.32 	2815427.02 	71540.44 	229833.86 							
1860	武汉市青少年发展基金会	2013	7653343.34 	7653343.34 	3110375.54 	4542967.80 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		8804094.10 	7603338.08 	565391.64 	139908.78 							
1861	武汉张培刚发展经济学研究基金会	2013	3740000.00 	3740000.00 	80000.00 	3660000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		651763.30 	635748.30 	3400.00 	12615.00 							
1862	武汉理工大学华夏学院教育基金会	2013	1964046.00 	1964046.00 	76750.00 	1887296.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1253861.70 	1245640.00 	0.00 	8221.70 							
1863	武汉理工大学教育发展基金会	2013	7130314.74 	6976960.00 	695000.00 	6281960.00 	153354.74 	0.00 	153354.74 	0	0	0	0	0	0	0	0	0		4953432.83 	4952161.23 	0.00 	0.00 							
1864	武汉白鱀豚保护基金会	2013	1296205.63 	660030.10 	14581.40 	645448.70 	636175.53 	0.00 	636175.53 	0	0	0	0	0	0	0	0	0		985980.58 	922981.72 	42100.00 	0.00 							
1865	武汉闻一多基金会	2013	900000.00 	900000.00 	0.00 	900000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		981012.69 	965244.00 	0.00 	15205.50 							
1866	比亚迪慈善基金会	2013	2551980.00 	2551980.00 	2551980.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		6714951.82 	6568750.99 	138192.83 	8008.00 							
1867	民福社会福利研究基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		645187.10 	600320.90 	15000.00 	29866.20 							
1868	永嘉县人民教育基金会	2013	6171912.00 	6171912.00 	6171912.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		5531208.00 	5519208.00 	0.00 	0.00 							
1869	永安市第一中学教育基金会	2013	50000.00 	50000.00 	50000.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		486800.00 	480000.00 	0.00 	6800.00 							
1870	永州市冷水滩区教师奖励基金会	2013	95287.70 	95287.70 	95287.70 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1118486.80 	1087468.60 	17800.00 	13218.20 							
1871	永州市教师奖励基金会	2013	1938410.00 	1938410.00 	638410.00 	1300000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		949694.03 	908694.23 	13200.00 	27799.80 							
1872	永州市残疾人福利基金会	2013	776725.50 	776725.50 	776725.50 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		512391.00 	451540.00 	0.00 	20851.00 							
1873	永康市人民教育基金会	2013	9234590.00 	9234590.00 	0.00 	9234590.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		10092298.46 	6604797.46 	0.00 	18901.00 							
1874	永恒慈善基金会	2013	1150000.00 	1150000.00 	0.00 	1150000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1164180.00 	1150000.00 	0.00 	14000.00 							
1875	汕头市公益基金会	2013	5158170.30 	4975434.30 	114841.00 	4860593.30 	182736.00 	0.00 	182736.00 	0	0	0	0	0	0	0	0	0		7086970.68 	6448350.65 	0.00 	638620.03 							
1876	汕头市困难职工福利基金会	2013	590000.00 	590000.00 	0.00 	590000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1131460.00 	1031460.00 	0.00 	0.00 							
1877	汕头市平东肖华松慈善基金会	2013	1350000.00 	1350000.00 	1350000.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		461940.84 	434540.00 	0.00 	24606.34 							
1878	汕头市潮南区公益基金会	2013	28401235.00 	26431618.00 	1221700.00 	25209918.00 	1969617.00 	484992.00 	1484625.00 	0	0	0	0	0	0	0	0	0		28101260.54 	28075609.45 	0.00 	25568.09 							
1879	汕头市潮阳区公益基金会	2013	104650983.06 	104650983.06 	0.00 	104650983.06 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		98160084.02 	97710316.00 	0.00 	449768.02 							
1880	汕头市潮阳区教育基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		282864.50 	255748.00 	0.00 	27116.50 							
1881	汕头市潮阳区贵屿慈善基金会	2013	3937000.00 	3937000.00 	1417000.00 	2520000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		700030.50 	700000.00 	0.00 	30.50 							
1882	汕头市潮阳实验学校教育慈善基金会	2013	16427900.00 	16427900.00 	6427900.00 	10000000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		8054880.83 	8002098.17 	0.00 	113416.21 							
1883	汕头市见义勇为基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		421663.81 	342906.00 	0.00 	78757.81 							
1884	汕尾市扶贫基金会	2013	47851132.18 	47851132.18 	47851132.18 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		40152419.64 	39811075.80 	0.00 	338433.34 							
1885	汕尾市教育基金会	2013	3991400.00 	3991400.00 	3991400.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		5357658.25 	5272000.00 	0.00 	85076.60 							
1886	江南大学太湖学院教育发展基金会	2013	4620000.00 	4620000.00 	0.00 	4620000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		3904482.06 	3899649.50 	0.00 	4380.78 							
1887	江南大学教育发展基金会	2013	13956975.96 	13956975.96 	13956975.96 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		9519359.51 	8962667.78 	0.00 	556691.73 							
1888	江山市人民教育基金会	2013	1020000.00 	1020000.00 	0.00 	1020000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1126311.54 	1123412.54 	0.00 	2899.00 							
1889	江山市农村公益基金会	2013	680000.00 	680000.00 	680000.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		5114006.50 	5114003.25 	0.00 	0.00 							
1890	江汉大学教育发展基金会	2013	243576.00 	243576.00 	103576.00 	140000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		848555.00 	847800.00 	0.00 	0.00 							
1891	江苏七彩凤凰母语发展基金会	2013	700000.00 	700000.00 	0.00 	700000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		265039.21 	202627.00 	7487.40 	1500.00 							
1893	江苏中外大学女校长教育发展基金会	2013	500000.00 	500000.00 	0.00 	500000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		736458.70 	671690.90 	38200.00 	25489.80 							
1894	江苏中大公益基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		2655149.70 	2629184.20 	0.00 	25965.50 							
1895	江苏中远助学帮老基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		984244.40 	870000.00 	63000.00 	51244.40 							
1896	江苏仁医基金会	2013	6347005.02 	6347005.02 	0.00 	6347005.02 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		2779264.64 	2724834.77 	0.00 	54429.87 							
1897	江苏信息职业技术学院教育发展基金会	2013	2892485.37 	2892485.37 	0.00 	2892485.37 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		609183.10 	605764.60 	0.00 	3418.50 							
1898	江苏元林慈善基金会	2013	250000000.00 	250000000.00 	250000000.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		191950514.48 	190782721.70 	454290.40 	78004.13 							
1899	江苏光彩事业基金会	2013	5965037.70 	5965037.70 	5965037.70 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		5207068.06 	5206687.50 	0.00 	0.00 							
1902	江苏农牧科技职业学院教育发展基金会	2013	1775225.30 	1775225.30 	1775225.30 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1597478.80 	1578483.10 	0.00 	17545.70 							
1903	江苏华仁扶贫发展基金会	2013	11600000.00 	11600000.00 	0.00 	11600000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		4314552.00 	4137500.00 	162552.00 	14500.00 							
1904	江苏华佳关爱基金会	2013	10095.00 	10095.00 	10095.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		124829.02 	119336.55 	0.00 	5492.47 							
1905	江苏华夏慈善基金会	2013	96546.50 	96546.50 	0.00 	96546.50 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		198471.29 	186501.50 	0.00 	10466.00 							
1906	江苏华科事业群慈爱基金会	2013	3300000.00 	3300000.00 	0.00 	3300000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		842636.10 	768841.10 	0.00 	73795.00 							
1910	江苏博爱助困基金会  	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		255198.50 	255000.00 	0.00 	198.50 							
1911	江苏博爱助残基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		47313.00 	28980.00 	15500.00 	2833.00 							
1912	江苏喻继高艺术基金会	2013	500000.00 	500000.00 	0.00 	500000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		63621.55 	58000.00 	3000.00 	2621.55 							
1913	江苏国信企业发展研究基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		61811.46 	0.00 	0.00 	61811.46 							
1914	江苏国泰国际集团企业发展研究基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1372337.87 	390000.00 	0.00 	86695.92 							
1915	江苏大同博爱基金会	2013	619600.00 	619600.00 	0.00 	619600.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		672367.66 	615700.00 	32100.00 	24567.66 							
1917	江苏宏大青少年人才发展基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		880319.63 	720000.00 	0.00 	11149.00 							
1918	江苏宏德文化出版基金会	2013	1000000.00 	1000000.00 	0.00 	1000000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		755478.42 	694584.06 	57120.00 	3774.36 							
1919	江苏师范大学教育发展基金会	2013	24474021.77 	24274001.99 	0.00 	24274001.99 	200019.78 	0.00 	200019.78 	0	0	0	0	0	0	0	0	0		26316580.48 	26010591.68 	0.00 	305988.80 							
1920	江苏建筑职业技术学院教育发展基金会	2013	5000.00 	5000.00 	0.00 	5000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		3130204.00 	3095626.00 	0.00 	34578.00 							
