机构ID	机构名称	报表时间	捐赠收入_限定	会费收入_限定	提供服务收入_限定	政府购买服务收入_限定	商品销售收入_限定	政府补助收入_限定	投资收益_限定	其他收入_限定	收入合计_限定	业务活动成本_限定	管理费用_限定	筹资费用_限定	其他费用_限定	费用合计_限定	限定性净资产转为非限定性净资产_限定	调整净资产_限定	净资产变动额（若为净资产减少额，以“-”号填列）_限定	捐赠收入_非限定	会费收入_非限定	提供服务收入_非限定	政府购买服务收入_非限定	商品销售收入_非限定	政府补助收入_非限定	投资收益_非限定	其他收入_非限定	收入合计_非限定	业务活动成本_非限定	管理费用_非限定	筹资费用_非限定	其他费用_非限定	费用合计_非限定	限定性净资产转为非限定性净资产_非限定	调整净资产_非限定	净资产变动额（若为净资产减少额，以“-”号填列）_非限定
ricf_oid	ba_cn	fp_dt	fa_dine	fa_asine	fa_sine	fa_gse	fa_pine	fa_gine	fa_inine	fa_otine	fa_intoe	fa_accoe	fa_adexe	fa_fuexe	fa_otexe	fa_cotoe	fa_etoue	fa_chase	fa_neche	fa_dinu	fa_asinu	fa_sinu	fa_gsu	fa_pinu	fa_ginu	fa_ininu	fa_otinu	fa_intou	fa_accou	fa_adexu	fa_fuexu	fa_otexu	fa_cotou	fa_etouu	fa_chasu	fa_nechu
912	吉林省人口福利基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	1492700.00 	0	0		0	1000000	0.00 	1125412.88 	3618112.88 	5417527	209026.43 	0.00 	907.00 	5627460.43 	0.00 		0.00 
913	吉林省人才开发基金会	2013	0.00 	0	0		0	27000000	0	0	27000000.00 	11290339.00 	0	0	0	11290339.00 	0.00 		15709661	0.00 	0	0		0	0	0.00 	94061.62 	94061.62 	0	107609.20 	0.00 	0.00 	107609.20 	0.00 		-13547.58 
914	吉林省体育事业发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	1000000.00 	0	0		0	0	58339.71 	18995.43 	1077335.14 	216277.76	0.00 	0.00 	408.00 	216685.76 	0.00 		860649.38 
915	吉林省公安民警优抚基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	1100000.00 	0	0		0	0	0.00 	15763.42 	1115763.42 	1501149.5	3344.30 	0.00 	0.00 	1504493.80 	0.00 		-388730.38 
916	吉林省农村信用社慈善基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	23209033.91 	0	0		0	0	0.00 	38033.67 	23247067.58 	4897000	2500.00 	0.00 	0.00 	4899500.00 	0.00 		18347567.58 
917	吉林省大禹助学基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	0.00 	0.00 	0	9200.00 	-7027.05 	0.00 	2172.95 	0.00 		-2172.95 
918	吉林省妇女儿童福利基金会	2013	2053900.00 	0	0		0	0	0	0	2053900.00 	203900.00 	0	0	0	203900.00 	0.00 		1850000	467400.00 	0	0		0	0	0.00 	342146.99 	809546.99 	2176722.2	76760.41 	0.00 	0.00 	2253482.61 	0.00 		-1443935.62 
920	吉林省延边朝鲜族自治州老龄事业发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	500000.00 	0	0		0	0	0.00 	0.00 	500000.00 	487000	41352.00 	0.00 	0.00 	528352.00 	0.00 		-28352.00 
921	吉林省志愿服务发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	2000000.00 		0	1430000.00 	0	0		0	0	0.00 	8268.03 	1438268.03 	400000	13610.00 	402605.40 	5585.52 	821800.92 	0.00 		2616467.11 
922	吉林省惠慈健康发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	0.00 	0.00 	0	0.00 	0.00 	0.00 	0.00 	0.00 		0.00 
924	吉林省振国健康事业公益基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	6632.41 	6632.41 	408755.27	7691.00 	0.00 	0.00 	416446.27 	0.00 		-409813.86 
925	吉林省教育基金会	2013	14000000.00 	0	0		0	0	0	0	14000000.00 	10000000.00 	0	0	0	10000000.00 	0.00 		4000000	100000.00 	0	0		0	0	0.00 	2208221.97 	2308221.97 	1972938.2	198026.58 	0.00 	0.00 	2170964.78 	0.00 		137257.19 
926	吉林省敦化市文化发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	131.56 	131.56 	0	420.00 	0.00 	0.00 	420.00 	0.00 		-288.44 
927	吉林省春雨仁爱基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	0.00 	0.00 	704400	3810.00 	-3459.30 	1480.70 	706231.40 	0.00 		-706231.40 
928	吉林省残疾人福利基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	6321104.42 	0	0		0	0	0.00 	6780.29 	6327884.71 	7229550.32	16371.50 	0.00 	0.00 	7245921.82 	0.00 		-918037.11 
929	吉林省社会发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	215.89 	215.89 	0	5000.00 	0.00 	524187.25 	529187.25 	0.00 		-528971.36 
930	吉林省神华社会救助基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	1373400.00 	0	0		0	0	0.00 	12565.30 	1385965.30 	1776086.51	7400.00 	0.00 	633.90 	1784120.41 	0.00 		-398155.11 
931	吉林省绿化基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	3130310.00 	0	0		0	0	0.00 	11538.12 	3141848.12 	2509276	8230.80 	0.00 	0.00 	2517506.80 	0.00 		624341.32 
932	吉林省老龄事业发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	2034400.00 	0	0		0	1200000	0.00 	379872.50 	3614272.50 	9561581.54	683709.66 	0.00 	1575.90 	10246867.10 	0.00 		-6632594.60 
933	吉林省荒漠化治理基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	2416694.18 	0	0		0	0	0.00 	37765.85 	2454460.03 	2443279.6	223055.21 	0.00 	0.00 	2666334.81 	0.00 		-211874.78 
934	吉林省见义勇为基金会	2013	0.00 	0	0		0	200000	0	0	200000.00 	0.00 	0	0	0	0.00 	0.00 		200000	1705000.00 	0	0		0	350000	240000.00 	70603.79 	2365603.79 	2331499.51	192837.50 	0.00 	53444.16 	2577781.17 	0.00 		-212177.38 
935	吉林省青少年发展基金会	2013	13984534.00 	0	0		0	0	0	0	13984534.00 	14350469.30 	0	0	0	14350469.30 	15883.10 		-381818.4	0.00 	0	0		0	0	0.00 	434347.20 	434347.20 	0	466122.78 	7245.00 	3484.56 	476852.34 	-15883.10 		-26622.04 
936	吉林省青年创业就业基金会	2013	400000.00 	0	0		0	248000	0	0	648000.00 	0.00 	0	0	0	0.00 	0.00 		648000	0.00 	0	0		0	0	0.00 	38810.27 	38810.27 	3200000	222870.55 	0.00 	0.00 	3422870.55 	0.00 		-3384060.28 
937	同心县同德公益慈善基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	1029860.00 	0	0		0	0	0.00 	8222.03 	1038082.03 	705600	49615.50 	0.00 	0.00 	755215.50 	0.00 		282866.53 
938	启东市孙锦昌助学奖学教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	281500.00 	0	0		0	0	15265.07 	725400.00 	1022165.07 	899742	29911.20 	140.53 	41310.00 	971103.73 	0.00 		51061.34 
939	启东市慈善基金会	2013	6694406.60 	0	0		0	0	0	0	6694406.60 	6693702.60 	0	0	0	6693702.60 	0.00 		704	9118050.28 	0	0		0	0	0.00 	3184534.59 	12302584.87 	7838213.4	55012.90 	0.00 	0.00 	7893226.30 	0.00 		4409358.57 
940	启东市见义勇为基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	966000.00 	0	0		0	0	0.00 	700000.00 	1666000.00 	504366	48466.04 	0.00 	0.00 	552832.04 	0.00 		1113167.96 
942	吴作人国际美术基金会	2013	1069280.00 	0	140000		0	0	0	0	1209280.00 	1219779.08 	0	0	0	1219779.08 	0.00 		-10499.08	700000.00 	0	2000		0	6500	276380.70 	1072.90 	985953.60 	1150168.7	-281405.37 	0.00 	0.00 	868763.33 	0.00 		117190.27 
943	吴江常青帮困基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	169.02 	169.02 	600000	8374.64 	0.00 	363.70 	608738.34 	0.00 		-60859.32 
944	吴江盛虹爱心基金会	2013	0.00 	0	0		0	252700	0	0	252700.00 	890000.00 	0	0	0	890000.00 	0.00 		-637300	0.00 	0	0		0	0	0.00 	0.00 	0.00 	0	111300.62 	-45790.33 	0.00 	65510.29 	0.00 		-65510.29 
945	吴阶平医学基金会	2013	34462151.65 	0	0		0	0	0	0	34462151.65 	0.00 	0	0	0	0.00 	40016345.88 		-5554194.23	7511650.00 	0	0		0	0	966668.50 	519741.78 	8998060.28 	48426336.69	2452992.81 	0.00 	0.00 	50879329.50 	-40016345.88 		-1864923.34 
946	周培源基金会	2013	3020000.00 	0	0		0	0	0	0	3020000.00 	0.00 	0	0	0	0.00 	0.00 		3020000	556542.00 	0	200000		0	0	359059.68 	2164.27 	1117765.95 	1000248.47	99353.76 	749.73 	0.00 	1100351.96 	0.00 		17413.99 
947	呼伦贝尔市扶贫基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	1049000.00 	0	0		0	100000	0.00 	0.00 	1149000.00 	1049000	76325.00 	0.00 	0.00 	1125325.00 	0.00 		23675.00 
948	呼和浩特市赛罕区新希望教育发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	120000.00 	0	0		0	0	0.00 	4028.74 	124028.74 	90000	17862.00 	0.00 	0.00 	107862.00 	0.00 		16166.74 
950	哈尔滨医科大学发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	42149987.72 	0	0		0	0	0.00 	58035.99 	42208023.71 	24969495.78	290436.57 	0.00 	0.00 	25259932.35 	0.00 		16948091.36 
951	哈尔滨商业大学教育发展基金会	2013	6400.00 	0	0		0	0	0	0	6400.00 	66120.00 	0	0	0	66120.00 	0.00 		-59720	20000.00 	0	0		0	0	0.00 	26662.59 	46662.59 	431380	10650.55 	0.00 	0.00 	442030.55 	0.00 		-395367.96 
952	哈尔滨工业大学教育发展基金会	2013	84261908.16 	0	0		0	0	0	0	84261908.16 	39004502.34 	0	0	0	39004502.34 	0.00 		45257405.82	6673000.00 	0	0		0	0	2534.73 	1951064.51 	8626599.24 	720034.33	292072.88 	0.00 	0.00 	1012107.21 	0.00 		7614492.03 
953	哈尔滨工程大学教育发展基金会	2013	22704546.79 	0	0		0	0	0	0	22704546.79 	4794699.92 	0	0	0	4794699.92 	0.00 		17909846.87	7763367.80 	0	0		0	0	0.00 	328278.52 	8091646.32 	87065.39	175161.63 	13953.00 	0.00 	276180.02 	0.00 		7815466.30 
954	哈尔滨市公安民警救助基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	8000000.00 	0	0		0	0	0.00 	59536.91 	8059536.91 	492000	7623.00 	0.00 	0.00 	499623.00 	0.00 		7559913.91 
956	哈尔滨市南岗区残疾人福利基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	295016.00 	0	0		0	0	0.00 	0.00 	295016.00 	629452.39	67960.41 	-4438.86 	0.00 	692973.94 	0.00 		-397957.94 
957	哈尔滨市残疾人福利基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	16272309.74 	0	0		0	3429880	0.00 	323785.82 	20025975.56 	18001059.94	512498.27 	0.00 	0.00 	18513558.21 	0.00 		1512417.35 
958	哈尔滨市百威英博城市发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	139666.09 	139666.09 	284000	3000.00 	0.00 	20.00 	287020.00 	0.00 		0.00 
959	哈尔滨市老年基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	2082930.00 		0	3113637.00 	0	0		0	0	1994772.00 	0.00 	5108409.00 	2815328	210151.00 	0.00 	0.00 	3025479.00 	0.00 		0.00 
960	哈尔滨市见义勇为奖励基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	520219.10 	17487.12 	537706.22 	246199.96	21323.88 	0.00 	0.00 	267523.84 	0.00 		270182.38 
961	哈尔滨市道里区慈善基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	466509.67 	466509.67 	1504400	6033084.76 	0.00 	0.00 	7537484.76 	0.00 		-7070975.09 
962	哈尔滨市道里区残疾人福利基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	700000.00 	0	0		0	426040	0.00 	151448.33 	1277488.33 	1370004.54	54341.05 	0.00 	0.00 	1424345.59 	0.00 		-146857.26 
963	哈尔滨市香坊区教育发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	750433.00 	0	0		0	0	0.00 	1533.38 	751966.38 	2707100.92	210012.31 	0.00 	0.00 	2917113.23 	0.00 		-2165146.85 
964	哈尔滨市香坊区残疾人福利基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	29900.00 	0	0		0	200000	0.00 	149605.17 	379505.17 	94337.5	77024.42 	56.00 	0.00 	171417.92 	0.00 		208087.25 
965	哈尔滨师范大学教育发展基金会	2013	1466667.89 	0	0		0	0	0	0	1466667.89 	459462.00 	0	0	0	459462.00 	0.00 		1007205.89	202417.96 	0	0		0	0	0.00 	31155.91 	233573.87 	328280.1	39457.50 	0.00 	0.00 	367737.60 	0.00 		-134163.73 
966	哈尔滨文物保护基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	20.51 	20.51 	0	51558.96 	0.00 	0.00 	51558.96 	0.00 		-51538.45 
967	哈尔滨理工大学教育发展基金会	2013	302800.00 	0	0		0	0	0	0	302800.00 	0.00 	0	0	0	0.00 	302800.00 		0	8317.00 	0	0		0	0	0.00 	7446.60 	15763.60 	240517	12138.96 	0.00 	0.00 	252655.96 	-302800.00 		65907.00 
968	响水县见义勇为基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	0.00 	0.00 	0	0.00 	0.00 	0.00 	0.00 	0.00 		0.00 
969	嘉兴市农业技术推广基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	0.00 	0.00 	0	0.00 	0.00 	0.00 	0.00 	0.00 		0.00 
970	嘉兴市南湖区农业技术推广基金会	2013	0.00 	0	0		0	0	0	5000000	5000000.00 	0.00 	0	0	0	0.00 	0.00 		5000000	0.00 	0	0		0	0	0.00 	4569.57 	4569.57 	0	0.00 	0.00 	0.00 	0.00 	0.00 		4569.57 
971	嘉兴市教育基金会	2013	1207900.00 	0	0		0	0	0	0	1207900.00 	3260940.00 	0	0	0	3260940.00 	0.00 		-2053050	919641.35 	0	0		0	0	0.00 	573561.41 	1493202.76 	4994960	26882.81 	0.00 	0.00 	5021842.81 	0.00 		-3528640.05 
972	嘉兴市温商慈善基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	4215000.00 	0	0		0	0	0.00 	14232.21 	4229232.21 	170981.83	2331.00 	0.00 	9608.90 	182921.73 	0.00 		4046310.48 
973	嘉兴市秀洲区农业技术推广基金会	2013	0.00 	0	0		0	0	0	4000000	4000000.00 	0.00 	0	0	0	0.00 	0.00 		4000000	0.00 	0	0		0	0	0.00 	4235.33 	4235.33 	0	0.00 	0.00 	0.00 	0.00 	0.00 		4235.33 
974	嘉兴市见义勇为基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	900000.00 	0	0		0	0	0.00 	190396.69 	1090396.69 	384239	301465.30 	0.00 	63.00 	685767.30 	0.00 		404629.39 
975	嘉善县农业技术推广基金会	2013	0.00 	0	0		0	100000	0	0	100000.00 	0.00 	0	0	0	0.00 	0.00 		100000	0.00 	0	0		0	0	0.00 	3889.20 	3889.20 	0	360.00 	0.00 	0.00 	360.00 	0.00 		3529.20 
976	四会市见义勇为基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	100000.00 	0	0		0	0	0.00 	54574.18 	154574.18 	30000	37156.70 	0.00 	0.00 	67156.70 	0.00 		87417.48 
977	四川仁爱医疗基金会	2013	622555.26 	0	0		0	0	0	0	622555.26 	451354.02 	0	0	0	451354.02 	-1101863.00 		171201.24	250584.58 	0	0		0	0	0.00 	17301.94 	267886.52 	320815.58	87715.12 	0.00 	0.00 	408530.70 	1101863.00 		-140644.18 
978	四川共缘教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	250000.00 	0	0		0	0	0.00 	374.80 	250374.80 	255000	3135.00 	0.00 	0.00 	258135.00 	0.00 		-7760.20 
979	四川圣爱特殊儿童援助基金会	2013	248236.00 	0	0		0	0	0	342.26	248578.26 	183015.50 	158513.58	0	0	341529.08 	0.00 		-92950.82	0.00 	0	0		0	0	0.00 	0.00 	0.00 	0	0.00 	0.00 	0.00 	0.00 	0.00 		0.00 
980	四川大学教育基金会	2013	38840038.52 	0	0		0	0	0	0	38840038.52 	9961763.60 	0	0	0	9961763.60 	0.00 		28878274.92	0.00 	0	0		0	0	0.00 	354402.46 	354402.46 	0	359996.13 	0.00 	5537.15 	365533.28 	0.00 		-11130.82 
981	四川孔子教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	3105798.00 	0	0		0	0	62700.00 	3799.87 	3172297.87 	918000	69009.95 	0.00 	1693.23 	988703.18 	0.00 		2183594.69 
982	四川宜宾学院教育发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	0.00 	0.00 	0	0.00 	0.00 	0.00 	0.00 	0.00 		0.00 
983	四川广安中学教育发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	56765.00 	0	0		0	0	0.00 	1635.94 	58400.94 	358674.63	31785.18 	0.00 	0.00 	390459.81 	0.00 		-332058.87 
984	四川德瑞教育发展基金会	2013	1700000.00 	0	0		0	0	0	0	1700000.00 	0.00 	0	0	0	0.00 	1703861.35 		-3861.35	0.00 	0	0		0	0	0.00 	30086.56 	30086.56 	1588717.62	145230.29 	0.00 	0.00 	1733947.91 	-1703861.35 		0.00 
985	四川成都蓝光助学基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	2361374.70 	0	0		0	0	0.00 	9582.05 	2370956.75 	3376836.2	42000.96 	1583.50 	3186.00 	3423606.66 	0.00 		-1052649.91 
986	四川烛光教育国际交流基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		201020.56	200000.00 	0	0		0	0	0.00 	6530.56 	206530.56 	0	0.00 	0.00 	5510.00 	5510.00 	0.00 		0.00 
987	四川电子科技大学教育发展基金会	2013	25737478.81 	0	0		0	0	0	0	25737478.81 	0.00 	0	0	0	0.00 	18916842.34 		6820636.47	5445388.00 	0	0		0	0	2088696.96 	9768.71 	7543853.67 	28257260.34	732155.87 	862.76 	0.00 	28990278.97 	-18916842.34 		-2529582.96 
988	四川省体育基金会	2013	5550943.00 	0	0		0	1000000	0	0	6550943.00 	0.00 	0	0	0	0.00 	7294082.00 		-743139	0.00 	0	0		0	0	0.00 	87298.64 	87298.64 	7294082	65886.20 	0.00 	0.00 	7359968.20 	-7294082.00 		21412.44 
989	四川省儿童少年基金会	2013	8633071.56 	0	0		0	0	0	0	8633071.56 	6508876.50 	0	0	0	6508876.50 	0.00 		2124195.06	203500.00 	0	0		0	4300000	0.00 	22816.28 	4526316.28 	55736.36	34885.79 	0.00 	656.38 	91278.53 	0.00 		4435037.75 
990	四川省光华教育发展基金会	2013	11266280.00 	0	0		0	0	0	0	11266280.00 	0.00 	0	0	0	0.00 	5815440.00 		5450840	0.00 	0	0		0	0	2988023.86 	25719.37 	3013743.23 	7674240	369705.90 	592875.90 	184643.76 	8821465.56 	-5815440.00 		7717.67 
991	四川省关心下一代基金会	2013	4343376.20 	0	0		0	0	0	0	4343376.20 	1342376.20 	0	0	0	1342376.20 	2000000.00 		2801000	3000000.00 	0	0		0	0	1680000.00 	66984.60 	4746984.60 	6116729.6	146577.50 	0.00 	0.00 	6263307.10 	-2000000.00 		-1316322.50 
992	四川省内江市东兴区教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	3026365.82 	0	0		0	0	0.00 	143478.95 	3169844.77 	4578562.18	126181.94 	2300.00 	94027.00 	4801071.12 	0.00 		-1631226.35 
993	四川省内江市教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	7200.00 		-7200	7375788.37 	0	0		0	0	279632.86 	292008.60 	7947429.83 	18298872	86245.78 	19842.20 	2130.00 	18407089.98 	-7200.00 		-10452460.15 
995	四川省国电大渡河爱心帮扶基金会	2013	0.00 	0	0		0	0	46666.67	109869.82	156536.49 	10682000.00 	15332.8	0	1831.1	10699163.90 	0.00 		-10542671.41	0.00 	0	0		0	0	0.00 	0.00 	0.00 	0	0.00 	0.00 	0.00 	0.00 	0.00 		0.00 
996	四川省城乡统筹发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	28610.50 		-28610.5	1028689.94 	0	0		0	0	0.00 	1067.95 	1029757.89 	849614.2	55501.40 	2919.60 	0.00 	908035.20 	-28610.50 		150333.19 
997	四川省大熊猫保护基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	2223000.00 	0	0		0	0	0.00 	0.00 	2223000.00 	0	2605.00 	0.00 	0.00 	2605.00 	0.00 		2264859.18 
998	四川省妇女发展基金会	2013	71780341.23 	0	203182		0	0	0	0	71983523.23 	0.00 	0	0	0	0.00 	71330341.23 		653182	0.00 	0	0		0	300000	0.00 	10788.20 	310788.20 	70298796.8	141300.93 	0.00 	149200.00 	70589297.73 	-71330341.23 		1051831.70 
999	四川省威远县教育基金会	2013	615944.00 	0	0		0	0	0	0	615944.00 	0.00 	0	0	0	0.00 	50000.00 		565944	5924029.08 	0	0		0	0	0.00 	48400.00 	5972429.08 	3936289.88	147918.77 	0.00 	151297.77 	4235506.42 	-50000.00 		1786922.66 
1000	四川省宜宾市教育基金会	2013	25897711.49 	0	0		0	28240000	0	0	54137711.49 	65578369.70 	0	0	0	65578369.70 	1500000.00 		-12940658.21	24141559.55 	0	0		0	8593255	27660.75 	1017720.75 	33780196.05 	26852876.95	631347.24 	0.00 	8215.75 	27492439.94 	-1500000.00 		7787756.11 
1001	四川省巴蜀文艺发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	-1000000.00 	0	0		0	0	0.00 	23280.41 	-976719.59 	0	9900.00 	620.00 	0.00 	10520.00 	0.00 		-987239.59 
1002	四川省广安市教育基金会	2013	0.00 	0	0		0	350000	0	3644.33	353644.33 	310000.00 	525	0	0	310525.00 	0.00 		43119.33	550000.00 	0	0		0	0	0.00 	33536.10 	583536.10 	140000	17138.50 	0.00 	0.00 	157138.50 	0.00 		546397.60 
1003	四川省志愿服务基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	8136253.34 	0	0		0	6600000	50739.73 	26890.72 	14813883.79 	4536963.2	265819.57 	2793.76 	0.00 	4805576.53 	0.00 		10008307.26 
1004	四川省扶贫基金会	2013	88922172.16 	0	0		0	500000	0	1560916.89	90983089.05 	23126508.01 	0	0	0	23126508.01 	120000.00 		67856581.04	3497704.51 	0	0		0	2483000	0.00 	620485.09 	6601189.60 	4057524.27	2604696.93 	28968.84 	415229.60 	7106419.64 	0.00 		-385230.04 
1005	四川省教育基金会	2013	28602910.40 	0	0		0	0	0	3545657.47	32148567.87 	0.00 	0	0	0	0.00 	17841393.02 		14307174.85	748000.00 	0	0		0	0	0.00 	1321624.73 	2069624.73 	17846393.02	102099.21 	0.00 	0.00 	17948492.23 	-17841393.02 		1962525.52 
1006	四川省文化艺术发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	393000.00 	0	0		0	0	0.00 	23160.35 	416160.35 	797808.5	70808.50 	0.00 	0.00 	868617.00 	0.00 		-381648.15 
1007	四川省新农村建设开发基金会	2013	785200.00 	0	0		0	0	100000	1127.81	886327.81 	485200.00 	53446.64	0	1292.5	539939.14 	0.00 		346388.67	0.00 	0	0		0	0	0.00 	0.00 	0.00 	0	0.00 	0.00 	0.00 	0.00 	0.00 		0.00 
1008	四川省残疾人福利基金会	2013	20531572.18 	0	0		0	0	0	0	20531572.18 	18907184.65 	0	0	0	18907184.65 	18362081.16 		-16192590.14	13403.10 	0	0		0	0	0.00 	210115.33 	223518.43 	50000	210760.96 	1416.31 	0.00 	262177.27 	-18362081.16 		18323422.32 
1009	四川省汶川地震灾区重建基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	18926642.80 	0	0		0	0	0.00 	3308.51 	18929951.31 	15580880.22	767742.96 	0.00 	1506.10 	16350129.28 	0.00 		2579822.03 
1010	四川省治理荒漠化基金会	2013	0.00 	0	0		0	150000	0	0	150000.00 	0.00 	0	0	0	0.00 	0.00 		150000	150000.00 	0	0		0	0	0.00 	248.85 	150248.85 	442880	44896.73 	0.00 	0.00 	487776.73 	0.00 		-337527.88 
1011	四川省洪雅县育才教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	4028400.00 	0	0		0	0	1470000.00 	9562.74 	5507962.74 	425320	32311.00 	0.00 	469.00 	458100.00 	0.00 		5049862.74 
1012	四川省盐亭县教育基金会	2013	341400.00 	0	0		0	0	0	6385.09	347785.09 	296980.00 	29351	0	0	326331.00 	0.00 		0	0.00 	0	0		0	0	0.00 	0.00 	0.00 	0	0.00 	0.00 	0.00 	0.00 	21454.09 		21454.09 
