机构ID	数据年度	货币资金	短期投资	应收款项	预付账款	存货	待摊费用	一年内到期的长期债权投资	其他流动资产	流动资产合计	长期股权投资	长期债权投资	其他长期投资	长期投资合计	固定资产原价	累计折旧	固定资产净值	在建工程	文物文化资产	固定资产清理	固定资产合计	无形资产	受托代理资产	资产合计	短期借款	应付款项	应付工资	应交税金	预收帐款	预提费用	预计负债	一年内到期的长期负债	其他流动负债	流动负债合计	长期借款	长期应付款	其他长期负债	长期负债合计	受托代理负债	负债合计	非限定性净资产	限定性净资产	净资产合计	负债和净资产合计
ricf_oid	fp_yr	fp_csh	fp_sti	fp_rec	fp_prp	fp_rm	fp_deex	fp_onin	fp_otfl	fp_tofl	fp_lost	fp_lode	fp_loin	fp_loto	fp_fior	fp_fide	fp_fias	fp_inbu	fp_clas	fp_fifx	fp_fito	fp_noas	fp_agas	fp_asto	fp_shbo	fp_shpa	fp_shsa	fp_shta	fp_fra	fp_prex	fp_prde	fp_ode	fp_otde	fp_flde	fp_lobo	fp_lopa	fp_otld	fp_ldto	fp_agd	fp_det	fp_unls	fp_lims	fp_ntt	fp_tt
1487	2013	1694396.69	40000000	0	0	0	0	0	0	41694396.69	0	0	0	0	0	0	0	0	0	0	0	7657	0	41702053.69	0	285000	0	0	0	0	0	0	0	285000	0	0	0	0	0	285000	40080555.69	1336498	41417053.69	41702053.69
1488	2013	8589293.7	0	10062500	0	0	0	0	0	18651793.7	0	0	0	0	0	0	0	0	0	0	0	0	0	18651793.7	0	314500	0	0	0	0	0	0	0	314500	0	0	0	0	0	314500	16634793.7	1702500	18337293.7	18651793.7
1489	2013	192565.14	9800000	0	0	0	0	0	0	9992565.14	0	0	0	0	10800	4328.64	6471.36	0	0	0	6471.36	0	0	9999036.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9999036.5	0	9999036.5	9999036.5
1490	2013	6817080.73	0	0	0	0	0	0	0	6817080.73	0	0	0	0	0	0	0	0	0	0	0	0	0	6817080.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6817080.73	0	6817080.73	6817080.73
1491	2013	2027132.33	0	0	0	0	0	0	0	2027132.33	0	0	0	0	0	0	0	0	0	0	0	0	0	2027132.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2027132.33	0	2027132.33	2027132.33
1492	2013	8391968.46	0	6035000	0	0	0	0	0	14426968.46	0	0	0	0	0	0	0	0	0	0	0	0	0	14426968.46	0	640000	0	0	0	0	0	0	0	640000	0	0	0	0	0	640000	2935398.96	10851569.5	13786968.46	14426968.46
1493	2013	335643.07	0	0	0	0	0	0	0	335643.07	0	0	0	0	470000	0	470000	1020300	0	0	1490300	0	0	1825943.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1825943.07	0	1825943.07	1825943.07
1494	2013	6393401.27	0	0	0	0	0	0	0	6393401.27	0	0	0	0	0	0	0	0	0	0	0	0	0	6393401.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6393401.27	0	6393401.27	6393401.27
1495	2013	2069518.81	0	500000	0	0	0	0	0	2569518.81	0	0	0	0	0	0	0	0	0	0	0	0	0	2569518.81	0	3243000	0	0	0	0	0	0	0	3243000	0	0	0	0	0	3243000	-673481.19	0	-673481.19	2569518.81
1496	2013	2641139.39	0	100.05	0	0	264984.07	0	0	2906223.51	0	0	0	0	23844	6073	17771	0	0	0	17771	0	0	2923994.51	0	0	843.9	0	0	0	0	0	0	843.9	0	0	0	0	0	843.9	1535150.61	1388000	2923150.61	2923994.51
1497	2013	15635637	0	24000	0	0	10736.45	0	0	15670373.45	350000	0	0	350000	229518.4	156211.1	73307.3	0	0	0	73307.3	0	0	16093680.75	0	0	0	0.11	0	0	0	0	0	0.11	0	0	0	0	0	0.11	10941797.11	5151883.53	16093680.64	16093680.75
1498	2013	2355074.66	0	0	0	0	0	0	1619.73	2356694.39	0	0	0	0	194000	41467.47	152532.53	0	0	0	152532.53	0	0	2509226.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2509226.98	0	2509226.98	2509226.98
1499	2013	1973727.78	0	0	0	0	0	0	0	1973727.78	0	0	0	0	0	0	0	0	0	0	0	0	0	1973727.78	0	4443.5	0	0	0	0	0	0	0	4443.5	0	0	0	0	0	4443.5	1969284.28	0	1969284.28	1973727.78
1500	2013	241213	0	0	0	0	0	0	0	241213	0	0	0	0	0	0	0	0	0	0	0	0	0	241213	0	150000	0	0	0	0	0	0	94694	244694	0	0	0	0	0	244694	-3481	0	-3481	241213
1501	2013	2692609.33	0	301.76	0	0	0	0	0	2692911.09	0	0	0	0	0	0	0	0	0	0	0	0	0	2692911.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2692911.09	0	2692911.09	2692911.09
1502	2013	1363918.22	6000000	0	0	0	0	0	0	7363918.22	0	0	0	0	0	0	0	0	0	0	0	0	0	7363918.22	0	0	0	40762.5	0	0	0	0	0	40762.5	0	0	0	0	0	40762.5	6838542.56	484613.16	7323155.72	7363918.22
1503	2013	289842573	0	4374380.17	0	0	0	0	0	294216953.2	392060.3	1314604.8	0	1706665.1	786923.5	194326.67	592596.83	0	0	0	592596.83	0	0	296516215.1	0	2400300	0	5052.76	0	0	0	0	0	2405352.76	0	0	0	0	0	2405352.76	56141450.61	237969411.7	294110862.4	296516215.1
1504	2013	43997121.25	0	534000	0	0	0	0	0	44531121.25	0	0	0	0	72125	48177.6	23947.4	0	0	0	23947.4	0	0	44555068.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1034944.17	45590012.82	44555068.65	44555068.65
1505	2013	36060742.45	0	10220000	0	0	0	0	0	46280742.45	189200	0	0	189200	262497	151497.91	110999.09	0	0	0	110999.09	0	0	46580941.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45184637.95	1396303.59	46580941.54	46580941.54
1506	2013	11261662.81	0	0	0	0	0	0	0	11261662.81	0	0	0	0	0	0	0	0	0	0	0	0	0	11261662.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8261662.81	3000000	11261662.81	11261662.81
1508	2013	8561348.18	0	0	0	0	0	0	0	8561348.18	0	0	0	0	0	0	0	0	0	0	0	0	0	8561348.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8561348.18	0	8561348.18	8561348.18
1510	2013	17287741.03	0	0	0	0	0	0	0	17287741.03	0	0	0	0	0	0	0	0	0	0	0	4500	0	17292241.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16592241.03	700000	17292241.03	17292241.03
1511	2013	1934030.99	0	0	0	0	0	0	0	2720030.99	0	0	0	0	433580	0	433580	0	0	0	433580	0	0	3153610.99	0	0	59700	0	0	0	0	0	0	59700	0	0	0	0	0	59700	3093910.99	0	3093910.99	3153610.99
1512	2013	1815328.79	0	0	0	0	0	0	0	1815328.79	0	0	0	0	0	0	0	0	0	0	0	0	0	1815328.79	0	80000	0	0	0	0	0	0	0	80000	0	0	0	0	0	80000	1735328.79	0	1735328.79	1815328.79
1513	2013	2499408.24	100067773.8	800000	0	0	0	0	0	103367182	0	0	0	0	0	0	0	0	0	0	0	0	0	103367182	0	0	0	19915.14	0	0	0	0	0	19915.14	0	0	0	0	0	19915.14	99719233.08	3598033.8	103317266.9	103337182
1514	2013	2015330.54	0	0	0	0	0	0	0	2015330.54	0	0	0	0	0	0	0	0	0	0	0	0	0	2015330.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15330.54	2000000	2015330.54	2015330.54
1515	2013	1158355.69	0	0	0	0	0	0	0	1158355.69	0	0	0	0	0	0	0	0	0	0	0	0	0	1158355.69	0	0	0	0	0	0	0	0	1545.67	1545.67	0	0	0	0	0	1545.67	1156810.02	0	1156810.02	1158355.69
1516	2013	18696810.15	0	0	0	0	0	0	0	18696810.15	1000000	0	0	1000000	169609	145936.62	23672.38	0	0	0	23672.38	0	0	19720482.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148439.66	19572042.87	19720482.53	19720482.53
1517	2013	2000064.1	0	0	0	0	0	0	0	2000064.1	0	0	0	0	15280	13306.34	1973.66	0	0	0	1973.66	0	0	2002037.76	0	0	0	-6.33	0	0	0	0	0	-6.33	0	0	0	0	0	-6.33	2002044.09	0	2002044.09	2002037.76
1518	2013	2062106.94	0	0	0	0	0	0	0	2062106.94	0	0	0	0	0	0	0	0	0	0	0	0	0	2062106.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2062106.94	0	2062106.94	2062106.94
1519	2013	1938272.07	0	0	0	0	0	0	0	1938272.07	0	0	0	0	0	0	0	0	0	0	0	0	0	1938272.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1938272.07	0	1938272.07	1938272.07
1520	2013	2150893.38	0	0	0	0	0	0	0	2150893.38	0	0	0	0	0	0	0	0	0	0	0	0	0	2150893.38	0	0	0	0	0	0	0	0	200000	200000	0	0	0	0	0	200000	1950893.38	0	1950893.38	2150893.38
1521	2013	5163060.73	0	0	81600	0	0	0	0	5252060.73	0	0	0	0	664626	100609.07	564016.93	0	0	0	564016.93	0	0	5816077.66	0	860245.18	0	58.67	0	0	0	0	0	860303.85	0	0	0	0	0	860303.85	4986482.81	-30709	4955773.81	5816077.66
1522	2013	2000311.11	0	0	0	0	0	0	0	2000311.11	0	0	0	0	0	0	0	0	0	0	0	0	0	2000311.11	0	0	2000	1015	0	0	0	0	0	3015	0	0	0	0	0	3015	-2703.89	2000000	1997296.11	2000311.11
1523	2013	2178086.69	0	0	0	0	0	0	0	2178086.69	0	0	0	0	0	0	0	0	0	0	0	0	0	2178086.69	0	180832	0	0	0	0	0	0	0	180832	0	0	0	0	0	180832	1997254.69	0	1997254.69	2178086.69
1524	2013	2308888.88	0	105688.76	0	0	0	0	0	2414577.64	0	0	0	0	965	0	965	0	0	0	965	0	0	2415542.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2415542.64	0	2415542.64	2415542.64
1525	2013	809104.28	0	39060.92	0	0	0	0	0	848165.2	100000	10000000	0	10100000	265450	21423.25	244026.75	0	0	0	244026.75	0	0	11192191.95	0	0	13363.14	1824	0	0	0	0	0	15187.14	0	0	0	0	0	15187.14	9177004.81	2000000	11177004.81	11192191.95
1526	2013	22246740.35	11923178.2	20100	5053442	0	0	0	0	39243460.55	0	0	0	0	721432	458810	262622	0	0	0	262622	0	0	39506082.55	0	0	0	0	0	0	0	0	0	424426.9	0	0	0	0	0	424426.9	37081655.65	2000000	39081655.65	39506082.55
1527	2013	5991232.19	0	0	140000	0	0	0	0	6131232.19	0	0	0	0	0	0	0	0	0	0	0	0	0	6131232.19	0	0	0	-5.22	0	0	0	0	0	-5.22	0	0	0	0	0	-5.22	2609697.41	3521540	6131237.41	6131232.19
1528	2013	19737279.9	12000000	0	0	0	0	0	0	31737279.9	9383625	2300000	0	11683625	78120306.08	40325399.17	37794906.91	0	0	0	37794906.91	0	0	81215811.81	0	2010971.83	0	0	0	0	0	0	17312	2028283.83	0	0	0	0	0	2028283.83	79187527.98	0	79187527.98	81215811.81
1529	2013	80055.98	2000000	0	0	0	0	0	0	2080055.98	0	0	0	0	0	0	0	0	0	0	0	0	0	2080055.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2080055.98	0	2080055.98	2080055.98
1530	2013	8123817.97	0	2939	2303442	0	8962.8	0	0	10440081.77	0	0	0	0	96699	79743.99	16955.01	0	0	1764.52	18719.53	0	0	10458801.3	0	200319.93	0	5.1	0	0	0	0	0	200325.03	0	0	0	0	0	200325.03	-2720333.58	12978809.85	10258476.27	10458801.3
1531	2013	102371.11	5160000	100	0	0	0	0	0	5262471.11	0	0	0	0	0	0	0	0	0	0	0	0	0	5262471.11	0	144436.2	0	0	0	0	0	0	0	144436.2	0	0	0	0	0	144436.2	5118034.91	0	5118034.91	5262471.11
1532	2013	2023943.61	0	100	0	0	0	0	0	2024043.61	0	0	0	0	0	0	0	0	0	0	0	0	0	2024043.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2024043.61	0	2024043.61	2024043.61
1534	2013	667922.28	2400000	0	0	0	0	0	0	3067922.28	0	0	0	0	24260	2912.04	21347.96	0	0	0	21347.96	0	0	3089270.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3089270.24	0	3089270.24	3089270.24
1537	2013	68912852.29	0	300000	127800	0	0	0	0	69340652.29	0	0	0	0	8587996.08	596901.05	7991095.03	0	0	0	7991095.03	0	0	77331747.32	0	17790.78	0	0	0	0	0	0	0	17790.78	0	0	0	0	0	17790.78	77313956.54	0	77313956.54	77331747.32
1538	2013	2412490.61	1056.25	0	0	0	0	0	0	2413546.86	0	0	0	0	0	0	0	0	0	0	0	0	0	2413546.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2413546.86	0	2413546.86	2413546.86
1539	2013	2008602.4	0	0	0	0	0	0	0	2008602.4	0	0	0	0	0	0	0	0	0	0	0	0	0	2008602.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2008602.4	0	2008602.4	2008602.4
1540	2013	3281.35	2001600	0	0	0	0	0	0	2004881.35	0	0	0	0	0	0	0	0	0	0	0	0	0	2004881.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2004881.35	0	2004881.35	2004881.35
1541	2013	3095837.65	0	0	0	0	0	0	0	3095837.65	0	35000000	0	35000000	0	0	0	0	0	0	0	0	0	38095837.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38095837.65	0	38095837.65	38095837.65
1542	2013	83747344.66	3600000	0	200	0	0	0	0	87347544.66	0	0	0	0	24259070.81	5635325.36	18623745.45	0	0	0	18623745.45	0	0	105971290.1	0	0	0	1350.7	0	0	0	0	0	1350.7	0	0	0	0	0	1350.7	105969939.4	0	105969939.4	105971290.1
1543	2013	1669305.44	0	12924	0	0	0	0	0	2112229.44	0	0	0	0	90100	3812.72	86287.28	0	0	0	86287.28	0	0	2198516.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2198516.72	0	2198516.72	2198516.72
1544	2013	2014626.61	0	0	0	0	0	0	0	2014626.61	0	0	0	0	0	0	0	0	0	0	0	0	0	2014626.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014626.61	0	2014626.61	2014626.61
1545	2013	2135610.45	0	13501.03	0	0	7950.04	0	0	2157061.52	0	0	0	0	31930	3002.48	28927.52	0	0	0	28927.52	0	0	2185989.04	0	0	23000	40.06	0	0	0	0	0	23040.06	0	0	0	0	0	23040.06	631786.33	1531162.65	2162948.98	2185989.04
1546	2013	2000513.33	0	0	0	0	0	0	0	2000513.33	0	0	0	0	0	0	0	0	0	0	0	0	0	2000513.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2000513.33	0	2000513.33	2000513.33
1547	2013	2226377.6	0	0	0	0	0	0	0	2226377.6	0	0	0	0	0	0	0	0	0	0	0	0	0	2226377.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2226377.6	0	2226377.6	2226377.6
1548	2013	241262.48	18295073.05	150472.15	0	0	0	0	0	18686807.68	0	0	0	0	4724631.5	0	4724631.5	0	0	0	4724631.5	0	0	23411439.18	0	172056.98	0	0	0	0	0	0	0	172056.98	0	0	0	0	0	172056.98	2700075.53	20539306.67	23239382.2	23411439.18
1549	2013	3410992.01	0	736307.41	0	0	0	0	0	4147299.42	0	0	0	0	93209	0	93209	0	0	0	93209	0	0	4240508.42	0	451410.29	0	-28.69	0	0	0	0	0	451381.6	0	0	0	0	0	451381.6	3714187.82	74939	3789126.82	4240508.42
1550	2013	6043260.39	0	0	0	0	0	0	0	6043260.39	0	0	0	0	0	0	0	0	0	0	0	0	0	6043260.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2900260.39	3143000	6043260.39	6043260.39
1551	2013	2154655.62	7000000	0	0	0	0	0	0	9154655.62	0	0	0	0	0	0	0	0	0	0	0	0	0	9154655.62	0	0	0	0	0	0	0	0	2000000	2000000	0	0	0	0	0	2000000	7154655.62	0	7154655.62	9154655.62
1552	2013	821370.15	1500000	21613.29	121480	0	576343.12	0	0	3098372.72	0	0	0	0	365980.23	56626.95	309353.28	0	0	0	309353.28	0	0	3407726	0	125958.35	1463.89	0	0	13121.99	0	0	0	140544.23	0	0	0	0	0	140544.23	3067531.77	199650	3267181.77	3407726
1553	2013	5063220.92	115929634.7	1002021.08	0	0	0	0	0	121994876.7	0	0	0	0	364403.66	0	364403.66	0	0	0	364403.66	0	0	122359280.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122359280.4	0	122359280.4	122359280.4
1554	2013	102281.42	1900000	0	0	0	0	0	0	2002281.42	0	0	0	0	0	0	0	0	0	0	0	0	0	2002281.42	0	0	0	10	0	0	0	0	0	10	0	0	0	0	0	10	2002271.42	0	2002271.42	2002281.42
1555	2013	10699999.67	0	0	0	0	0	0	0	10699999.67	0	0	0	0	0	0	0	0	0	0	0	0	0	10699999.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10699999.67	0	10699999.67	10699999.67
1556	2013	37384.48	0	0	0	0	0	0	1338000	1375384.48	0	0	0	0	0	0	0	0	0	0	0	0	0	1375384.48	0	0	6900	0	0	0	0	0	0	6900	0	0	0	0	0	6900	1368484.48	0	1368484.48	1375384.48
1557	2013	841069.33	0	0	0	0	0	0	0	841069.33	0	0	0	0	0	0	0	0	0	0	0	0	0	841069.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	841069.33	0	841069.33	841069.33
1558	2013	10792239.43	0	0	0	0	0	0	0	10792239.43	0	0	0	0	0	0	0	0	0	0	0	0	0	10792239.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10792239.43	0	10792239.43	10792239.43
1559	2013	5730324.58	0	0	20000	0	117994.55	0	0	5890278.91	0	0	0	0	4160078	2009387.47	2150690.53	0	0	0	2150690.53	0	0	8040969.44	0	34500	0	5491.37	0	0	0	0	0	39991.37	0	0	0	0	0	39991.37	8000978.07	0	8000978.07	8040969.44
1561	2013	2926018.71	0	0	0	0	0	0	1305.11	2935923.82	0	0	0	0	29506	10358.32	19147.68	0	0	0	19147.68	0	0	2955071.5	0	0	0	1539.84	0	0	0	0	0	11539.84	0	0	0	0	0	11539.84	2943531.66	0	2943531.66	2955071.5
1562	2013	350554.1	1650000	1813.86	0	0	0	0	0	2002367.96	0	0	0	0	0	0	0	0	0	0	0	0	0	2002367.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20022367.96	0	20022367.96	20022367.96
1563	2013	2009027.39	0	0	0	0	0	0	0	2009027.39	0	0	0	0	11275	4224.71	7050.29	0	0	0	7050.29	0	0	2016077.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2016007.68	0	2016007.68	2016007.68
1564	2013	281105906.2	0	0	0	0	0	0	0	281105906.2	0	0	0	0	0	0	0	0	0	0	0	0	0	281105906.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281105906.2	0	281105906.2	281105906.2
1565	2013	10364592.09	0	0	0	0	0	0	0	10364592.09	0	0	0	0	0	0	0	0	0	0	0	0	0	10364592.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10364892.09	0	10364892.09	10364892.09
1566	2013	90300322.12	0	231015.7	0	0	0	0	0	90565048.64	0	2000000	0	2000000	1215471.16	819815.24	395655.92	0	0	0	395655.92	0	0	92960704.56	0	558429.85	0	0	0	0	0	0	0	558429.85	0	0	0	0	0	558429.85	26324441.87	66077832.84	92402274.71	92960704.56
1567	2013	263207.19	0	0	0	0	0	0	442430	705637.19	0	0	0	0	0	0	0	0	0	0	0	0	0	705637.19	0	92.76	0	0	0	0	0	0	0	92.76	0	0	0	0	0	92.76	705544.43	0	705544.43	705637.19
1569	2013	2996345.5	0	18000	1976412.39	0	0	0	0	5050572.89	0	0	0	0	0	0	0	0	0	0	0	0	0	5050572.89	0	90375	0	0	0	0	0	0	0	90375	0	0	0	0	0	90375	2960197.89	2000000	4960197.89	5050572.89
1570	2013	3204076.71	0	0	0	0	0	0	0	3204076.71	0	0	0	0	0	0	0	0	0	0	0	0	0	3204076.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2838492.03	365584.68	3204076.71	3204076.71
1571	2013	2860966.83	0	0	0.1	0	0	0	0	2860966.93	0	0	0	0	0	0	0	0	0	0	0	0	0	2860966.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2247751.5	613215.43	2860966.93	2860966.93
1572	2013	2000910.5	0	0	0	0	0	0	0	2000910.5	0	0	0	0	0	0	0	0	0	0	0	0	0	2000910.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2000910.5	0	2000910.5	2000910.5
1573	2013	1057735.24	1360300	42000	0	0	0	0	0	2460035.24	0	0	0	0	2812	764.36	2047.64	0	0	0	2047.64	0	0	2462082.88	0	0	0	-141.74	0	0	0	0	0	-141.74	0	0	0	0	0	-141.74	2462224.62	0	2462224.62	2462082.88
1574	2013	1851428.59	0	0	0	0	0	0	0	1851428.59	0	0	0	0	0	0	0	0	0	0	0	0	0	1851428.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1851428.59	1851428.59	1851428.59
1575	2013	114784.29	0	1484.14	0	0	0	0	0	116268.43	0	0	0	0	0	0	0	0	0	0	0	0	0	116268.43	0	63536.51	54076	452.99	0	0	0	0	0	118065.5	0	0	0	0	0	118065.5	-1797.07	0	-1797.07	116268.43
1577	2013	5164883.76	0	1997771.3	350.71	0	0	0	0	7163005.77	0	0	0	0	58574	14723.06	43850.94	0	0	0	43850.94	0	0	7206856.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2596121.18	4610735.53	7206856.71	7206856.71
1579	2013	5594874.45	0	800089.07	0	0	0	0	0	6394963.52	0	100000	0	100000	424970	0	424970	0	0	0	424970	0	0	6919933.52	0	21000	0	0	0	0	0	0	0	21000	0	0	0	0	0	21000	0	6898933.52	6898933.52	6919933.52
1580	2013	4243177.74	0	100000	0	0	0	0	0	4343177.74	0	0	0	0	0	0	0	0	0	0	0	0	0	4343177.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4343177.74	0	4343177.74	4343177.74
1584	2013	5327067.01	0	13000	0	0	0	0	0	5340067.01	5800000	0	0	5800000	3888548.3	0	3888548.3	0	0	0	3888548.3	0	0	15028615.31	0	889999.57	0	0	0	0	0	0	0	889999.57	0	0	0	0	0	889999.57	13988615.74	150000	14138615.74	15028615.31
1586	2013	19936431.83	0	0	0	0	0	0	0	19936431.83	0	0	0	0	980	931	49	0	0	0	49	0	0	19936480.83	0	0	0	573.47	0	0	0	0	0	573.47	0	0	0	0	0	573.47	-124318.79	20060226.15	19935907.36	19936480.83
1587	2013	14409562.47	0	0	0	0	0	0	0	14409562.47	0	0	0	0	26630	15151.04	11478.96	0	0	0	11478.96	0	0	14421041.43	0	0	0	1759.68	0	0	0	0	0	1759.68	0	0	0	0	0	1759.68	14419281.75	0	14419281.75	14421041.43
1588	2013	26163115.35	0	223000	0	0	0	74750000	0	101136115.4	2094093	15500000	0	17594093	170698.2	0	170698.2	0	0	0	170698.2	0	0	118900906.6	0	0	0	0	0	0	0	0	0	1000000	0	0	0	0	0	1000000	110803769.4	7097137.11	117900906.6	118900906.6
1590	2013	22400655.86	0	2121	0	0	0	0	0	22402776.86	0	0	0	0	4600	145.66	4454.34	0	0	0	4454.34	3091.63	0	22410322.83	0	1018561	0	8.65	0	0	0	0	0	1018569.65	0	0	0	0	0	1018569.65	21089193.18	302560	21391753.18	22410322.83
1591	2013	6111528.73	29180000	0	0	0	0	0	0	35291528.73	0	0	0	0	0	0	0	0	0	0	0	0	0	35291528.73	0	4200	0	0	0	0	0	0	0	4200	0	0	0	0	0	4200	35287328.73	0	35287328.73	35291528.73
1592	2013	8761863.6	0	184.9	0	0	0	0	0	8762048.5	0	0	0	0	414730	392034.32	22695.68	0	0	0	22695.68	0	0	8784744.18	0	366352	0	10893.05	0	0	0	0	0	377245.05	0	0	0	0	0	377245.05	5893282.63	2514216.5	8407499.13	8784744.18
1594	2013	2008964.31	0	0	0	0	0	0	0	2008964.31	0	0	0	0	0	0	0	0	0	0	0	0	0	2008964.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2008964.31	0	2008964.31	2008964.31
1596	2013	72125444.48	42084	36136.2	50000	0	2681628.87	0	0	74935293.55	0	15988018	0	15988018	21340023.13	5081485.87	16258537.26	0	0	0	16258537.26	0	0	107181848.8	0	1000000	0	15860.32	0	0	0	0	0	1015860.32	0	0	0	0	0	1015860.32	105772265.9	393722.57	106165988.5	107181848.8
1597	2013	70641887.17	19839900	524512	0	0	0	0	0	91006299.17	0	90690000	0	90690000	313778	219210.27	94567.73	0	0	0	94567.73	0	0	181790866.9	0	356194.5	0	0	0	0	0	0	0	356194.5	0	0	0	0	0	356194.5	180874639.4	560033	181434672.4	181790866.9
1598	2013	1395571.7	0	0	0	0	0	0	0	1395571.7	0	0	0	0	0	0	0	0	0	0	0	0	0	1395571.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1395571.7	0	1395571.7	1395571.7
1599	2013	5757106.54	500000	30985	4213150	0	0	0	0	10501241.54	0	0	0	0	0	0	0	0	0	0	0	0	0	10501241.54	0	256018.09	0	0	0	0	0	0	0	256018.09	0	0	0	0	0	256018.09	7245223.45	3000000	10245223.45	10501241.54
1600	2013	267979.14	0	0	0	0	0	0	0	267979.14	0	5000000	0	5000000	0	0	0	0	0	0	0	0	0	5267979.14	0	0	0	91748.78	0	0	0	0	0	91748.78	0	0	0	0	0	91748.78	5176230.36	0	5176230.36	5267979.14
1601	2013	19987992.05	0	700000	0	0	0	0	0	20687992.05	17200000	0	0	17200000	2284304.26	6593.91	2277710.35	0	0	0	2277710.35	0	0	40165702.4	0	7154.19	0	168.3	0	0	0	0	0	7322.49	0	0	0	0	0	7322.49	40136779.44	21600.47	40158379.91	40165702.4
1602	2013	9769333.89	0	1686034	0	0	0	0	0	11455367.89	0	0	0	0	0	0	0	0	0	0	0	0	0	11455367.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11455367.89	0	11455367.89	11455367.89
1603	2013	256621185.5	0	0	0	0	0	0	0	256621185.5	0	0	0	0	0	0	0	0	0	0	0	0	0	256621185.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21918318.06	234702867.5	256621185.5	256621185.5
1604	2013	16466455.83	0	0	0	0	0	0	0	16466455.83	0	0	0	0	40150	0	40150	0	0	0	40150	0	0	16506605.83	0	45	0	520	0	0	0	0	0	565	0	0	0	0	0	565	16506040.83	0	16506040.83	16506605.83
1605	2013	36966865.23	0	0	0	0	0	0	0	36966865.23	0	0	0	0	517410	517410	0	0	0	0	0	0	0	36966865.23	0	0	0	0	0	55022.33	0	0	0	55022.33	0	0	0	0	0	55022.33	6911842.9	30000000	36911842.9	36966865.23
1606	2013	5967818.97	0	0	0	0	0	0	0	5967818.97	0	0	0	0	0	0	0	0	0	0	0	0	0	5967818.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5967818.97	0	5967818.97	5967818.97
1608	2013	37611065.28	0	21457.75	0	0	0	0	0	37632523.03	0	0	0	0	3938042.37	853334.32	3084708.05	0	0	0	3084708.05	0	0	40717231.08	0	1200	0	0	0	0	0	0	0	1200	0	0	0	0	0	1200	40716031.08	0	40716031.08	40717231.08
