ricf_oid_2013	ba_cn	fp_dt	ao_ad	ao_dd	ao_ddc	ao_ddi	ao_od	ao_odn	ao_odi	ao_nni	ao_adn	ao_ddn	ao_ddnn	ao_ddin	ao_odnn	ao_odnn.1	ao_odin	ao_nnin	ao_lst	ao_ate	ao_cc	ao_slr	ao_adex	ao_did	ao_dn	ao_dcae	ao_ncae	ao_dcan	ao_ncan	ao_use	ricf_oid	ba_uscc
1634	广西残疾人福利基金会	2013	2429381.4	2208895.4	94050.0	2114845.4	220486.0	0.0	220486.0	0.0	0	0	0	0	0	0	0	0		3268212.9	3161469.38	44650.72	62092.8								1634	53450000507160003F
1635	广西民族大学教育基金会	2013	14443145.0	14443145.0	11443145.0	3000000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		11447306.6	11443145.0	0.0	4161.6								1635	534500005984172806
1636	广西民族教育发展基金会	2013	1073750.0	1073750.0	1073750.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		18997305.67	18605912.99	186337.9	205054.78								1636	534500006877670986
1637	广西社会和谐稳定发展基金会	2013	3307100.0	3307100.0	7100.0	3300000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		6854272.84	6231228.28	346240.04	276804.52								1637	53450000566777652K
1638	广西红十字基金会	2013	6331201.54	6331201.54	6331201.54	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		17756563.43	16495115.54	455398.99	803167.9								1638	53450000507160353M
1639	广西老年基金会	2013	10000.0	10000.0	0.0	10000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1083954.66	886467.9	76291.8	19108.86								1639	
1640	广西荣和爱心基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		940804.0	938800.0	0.0	2004.0								1640	534500006927514539
1641	广西见义勇为基金会	2013	14305843.11	14305843.11	2822595.1	11483248.01	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		4618839.55	4368507.31	96591.3	106054.8								1641	53450000507160214Y
1642	广西青少年发展基金会	2013	31891280.55	31891280.55	31891280.55	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		24950611.09	24167191.94	269000.42	261465.21								1642	534500005071600975
1643	广西革命老区建设基金会	2013	1370000.0	1370000.0	1370000.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		0.0	0.0	0.0	0.0								1643	5345000005953260XH
1644	庄希泉基金会	2013	240000.0	240000.0	0.0	240000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		497148.04	450000.0	36000.0	11148.04								1644	53350000512160403J
1645	延吉市人民教育基金会	2013	901350.0	20200.0	20200.0	0.0	881150.0	4000.0	877150.0	0.0	0	0	0	0	0	0	0	0		1002311.6	962150.0	6000.0	34161.6								1645	53220000413047026F
1646	延吉市公安民警优抚基金会	2013	2500000.0	2500000.0	0.0	2500000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		0.0	0.0	0.0	0.0								1646	532200000819190690
1648	延安教科文发展基金会	2013	209000.0	203000.0	0.0	203000.0	6000.0	0.0	6000.0	9905.93	0	0	0	0	0	0	0	0		155115.18	67000.0	0.0	88115.18								1648	5361000052015699XM
1649	延边大学教育基金会	2013	7805698.73	4170650.0	804250.0	3366400.0	3635048.73	561974.99	3073073.74	0.0	0	0	0	0	0	0	0	0		16673961.53	13242167.23	163422.24	897259.82								1649	532200007952087012
1652	建德市见义勇为基金会	2013	950000.0	950000.0	0.0	950000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		173405.61	150400.0	17100.0	5475.21								1652	53330000501883737R
1653	建湖县教育基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		900000.0	897000.0	0.0	0.0								1653	533200005091607875
1654	建湖县见义勇为基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		38351.5	36000.0	0.0	2351.5								1654	5332000050916098XL
1655	开明慈善基金会	2013	7456107.95	7456107.95	0.0	7456107.95	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		2175650.24	2157591.74	0.0	18058.5								1655	5310000071783271X2
1656	张学良教育基金会	2013	59112888.5	58723636.04	3365435.0	55358201.04	389252.46	289252.46	100000.0	0.0	0	0	0	0	0	0	0	0		57032363.9	56995208.83	0.0	37155.07								1656	53100000500020040L
1657	张家口市残疾人创业慈善基金会	2013	181748.5	181748.5	40000.0	141748.5	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		185518.1	180297.0	0.0	4790.1								1657	
1658	张家港保税区慈善基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		179587.5	175740.0	0.0	3847.5								1658	533200005091592090
1659	张家港市七里庙村利民基金会	2013	46400.0	46400.0	0.0	46400.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		790306.75	786799.25	0.0	3507.5								1659	533200005091606051
1660	张家港市党员关爱暨帮扶困难群众基金会	2013	11422806.0	11422806.0	0.0	11422806.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		10097400.0	10063400.0	0.0	16000.0								1660	533200005091616247
1661	张家港市农联爱心基金会	2013	633000.0	633000.0	633000.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		227386.83	224300.0	0.0	3086.83								1661	53320000509159196A
1662	张家港市巨桥惠民基金会	2013	431000.0	431000.0	431000.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		488651.5	478629.0	0.0	10022.5								1662	533200005091595596
1663	张家港市慈善基金会	2013	9132394.7	9132394.7	29300.0	9103094.7	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		15732756.38	15212208.3	93262.2	153665.88								1663	533200005091593727
1664	张家港市李巷益民基金会	2013	862000.0	862000.0	0.0	862000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1826058.0	1805334.5	0.0	20723.5								1664	5332000050915888X1
1665	张家港市永联为民基金会	2013	16648251.0	16648251.0	1638251.0	15010000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		15882219.83	15840959.87	2147.0	37745.16								1665	533200005091603656
1666	张家港市见义勇为基金会	2013	500000.0	500000.0	500000.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1181650.0	1178150.0	0.0	3500.0								1666	53320000509158396E
1667	张家港市闸上慈善基金会	2013	309400.0	309400.0	43900.0	265500.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1215882.72	1156082.58	0.0	28826.48								1667	533200005091588981
1668	张家港市韩山福民基金会	2013	515600.0	515600.0	515600.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		355533.0	350150.0	0.0	5383.0								1668	53320000509159698W
1669	徐州工程学院教育发展基金会	2013	378000.0	378000.0	0.0	378000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		190556.46	187000.0	0.0	0.0								1669	533200005091603063
1670	徐州市云龙区见义勇为基金会	2013	1400000.0	1400000.0	0.0	1400000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		21862.0	20000.0	0.0	1862.0								1670	53320000509161077K
1671	徐州市慈善基金会	2013	45430573.61	45430573.61	0.0	45430573.61	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		28180901.74	25875612.0	322639.65	544455.79								1671	533200005091596122
1672	徐州市泉山区见义勇为基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		0.0	0.0	0.0	0.0								1672	53320000509161384C
1673	徐州市见义勇为基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1761417.16	1591446.6	0.0	169970.56								1673	53320000509172403M
1674	徐州市铜山区见义勇为基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		15000.0	15000.0	0.0	0.0								1674	53320000509161261B
1675	徐州幼儿师范高等专科学校教育发展基金会	2013	3000000.0	3000000.0	100000.0	2900000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		321432.1	320000.0	0.0	1432.1								1675	533200005091618191
1676	德州市见义勇为基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		391244.0	355491.5	12000.0	16542.0								1676	53370000MJD675377E
1677	德康博爱基金会	2013	171338.0	171338.0	0.0	171338.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		17234353.96	17037323.61	138936.71	56325.84								1677	53100000717829991R
1678	德清县人民教育基金会	2013	568500.0	568500.0	29000.0	539500.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		811608.6	803880.6	0.0	7708.0								1678	53330000501872640G
1679	德阳市教育基金会	2013	1877605.0	1877605.0	53170.0	1824435.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		3823329.8	3636686.3	96651.14	54910.25								1679	53510000504444844W
1680	心平公益基金会	2013	31217123.0	995.0	0.0	995.0	31216128.0	31216128.0	0.0	0.0	0	0	0	0	0	0	0	0		30003511.1	29151407.14	539496.96	282518.44								1680	53100000500021182U
1681	思利及人公益基金会	2013	4334693.01	4323993.21	1229389.08	3094604.13	10699.8	10699.8	0.0	0.0	0	0	0	0	0	0	0	0		1965139.5	1934050.0	0.0	31089.5								1681	53100000717834053C
1682	惠州市协和医疗救助基金会	2013	568395.8	568395.8	568395.8	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		176778.5	170000.0	0.0	5952.0								1682	53440000560883315U
1684	惠州市惠城区爱心教育基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		293808.0	282200.0	0.0	11608.0								1684	53440000762910852W
1685	惠州市金盾公安民警救助基金会	2013	2362129.0	2362129.0	0.0	2362129.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		460.0	0.0	0.0	460.0								1685	53440000073549993G
1686	慈济慈善事业基金会	2013	155149198.49	58415059.44	51576754.31	6838305.13	96734139.05	16806804.08	79927334.97	0.0	0	0	0	0	0	0	0	0		88748609.85	86667406.23	1708477.62	344623.04								1686	
1687	慈溪市人民教育基金会	2013	533132.2	533132.2	533132.2	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1518843.0	1494805.0	0.0	0.0								1687	5333000050188385XM
1688	慈溪市老龄事业发展基金会	2013	2645204.89	2645204.89	2645204.89	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		4344519.68	4126328.6	218191.08	0.0								1688	53330000A933761057
1689	成都信息工程学院科技教育基金会	2013	566119.42	566119.42	124807.7	441311.72	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		296122.38	283632.0	2400.0	10090.38								1689	
1690	成都公和社区发展基金会	2013	568368.0	568368.0	568368.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1467200.29	1407871.0	12000.0	47329.29								1690	53510000699157641T
1691	成都大熊猫繁育研究基金会	2013	27551897.65	4037411.0	2646164.0	1391247.0	23514486.65	12557876.0	10956610.65	0.0	0	0	0	0	0	0	0	0		23514267.96	22245165.5	762464.24	490266.8								1691	53510000504061480D
1692	成都市成华区爱心教育基金会	2013	4534148.73	4534148.73	0.0	4534148.73	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		3021002.83	3004784.63	0.0	16218.2								1692	53510000687909279X
1693	成都市教育基金会	2013	8114031.72	7041243.71	79900.0	6961343.71	1072788.01	41504.52	1031283.49	0.0	0	0	0	0	0	0	0	0		5771291.96	5407949.49	299096.47	64246.0								1693	53510000522807901X
1695	成都市残疾人福利基金会	2013	9145085.29	9145085.29	1246000.0	7899085.29	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		8653947.12	8337720.57	171339.5	144887.05								1695	53510000504057342D
1697	成都市老龄事业发展基金会	2013	401528.2	401528.2	74481.7	327046.5	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1419963.3	1336673.0	47200.0	33725.18								1697	53510000504102393D
1698	成都市育汉教育基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		173261.5	170000.0	0.0	3261.5								1698	535100006899292737
1699	成都市见义勇为基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		343945.62	315700.0	0.0	28245.62								1699	53510000682381268F
1700	成都市锦江区社会组织发展基金会	2013	2056670.0	2056670.0	0.0	2056670.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		7728026.29	7197514.42	329498.22	201013.65								1700	535100005864709499
1701	成都市青少年发展基金会	2013	623295.52	623295.52	129683.9	493611.62	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		619376.8	586675.0	4500.0	28201.8								1701	53510000504060138Q
1702	成都市龙泉驿区关心下一代基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		0.0	0.0	0.0	0.0								1702	53510000085816702C
1703	成都理工大学教育发展基金会	2013	458600.0	458600.0	36600.0	422000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		445873.9	440000.0	0.0	5873.9								1703	53510000582164522F
1704	成都羊安宏志教育基金会	2013	400000.0	400000.0	0.0	400000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		219027.5	201427.5	15600.0	2000.0								1704	53510000054107874G
1705	成都贺麟教育基金会	2013	2212631.43	2212631.43	405000.0	1807631.43	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1759322.14	1641447.54	110060.0	6642.1								1705	535100005510058870
1706	扬中市见义勇为基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1054878.38	901679.0	0.0	153199.38								1706	5332000050915845X7
1707	扬州大学教育发展基金会	2013	20814819.23	20814819.23	30000.0	20784819.23	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		15544855.6	15538384.6	0.0	6471.0								1707	533200005091596715
1708	扬州市教育发展基金会	2013	19628160.0	19628160.0	0.0	19628160.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		16208987.25	16153000.0	38862.05	2225.2								1708	53320000509161253G
1709	扬州市残疾人福利基金会	2013	4255500.0	4195500.0	19100.0	4176400.0	60000.0	60000.0	0.0	0.0	0	0	0	0	0	0	0	0		905252.8	850661.0	10800.0	43791.8								1709	5332000050916186X4
1710	扬州市江都区见义勇为基金会	2013	383330.0	383330.0	0.0	383330.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		611417.06	560231.0	21300.0	29886.06								1710	53320000509159516Q
1711	扬州市禹振飞慈善基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		2538856.0	2400000.0	115720.0	21120.0								1711	53320000509161018G
1712	扬州市翔宇妇女儿童基金会	2013	1142486.1	1142486.1	0.0	1142486.1	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		599885.8	559022.0	7600.0	2133.6								1712	53320000509159954D
1713	扬州市见义勇为基金会	2013	29053000.0	29053000.0	0.0	29053000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		2777067.03	2472314.0	163200.0	77385.03								1713	53320000509172702K
1714	扬州文峰慈善基金会	2013	3000000.0	3000000.0	0.0	3000000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		0.0	0.0	0.0	0.0								1714	533200005091621255
1715	抚顺市公安民警救助基金会	2013	1044900.0	1044900.0	444900.0	600000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		8229296.83	8201800.0	8800.0	18696.83								1715	532100006645989149
1717	招商局慈善基金会	2013	50460421.57	47460421.57	440221.57	47020200.0	3000000.0	0.0	3000000.0	0.0	0	0	0	0	0	0	0	0		45817342.94	44832945.96	126979.32	855536.56								1717	531000005000214579
1718	揭阳市大学生发展基金会	2013	8130174.03	7736574.03	1005374.03	6731200.0	393600.0	393600.0	0.0	0.0	0	0	0	0	0	0	0	0		5592753.3	5420043.3	87000.0	47808.2								1718	53440000056766830Q
1721	揭阳市见义勇为基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		40545.0	38000.0	0.0	2545.0								1721	5344000071238724XC
1724	攀枝花市关心下一代基金会	2013	793800.0	793800.0	143800.0	650000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		209722.9	190815.4	18400.0	507.5								1724	535100000667917730
1725	文成县人民教育基金会	2013	1130000.0	1130000.0	100000.0	1030000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		847031.0	840017.0	0.0	7014.0								1725	53330000501884190F
1727	文成县陈伯远教育基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		406520.0	400300.0	0.0	6220.0								1727	53330000A93376500E
1729	新乡市教育基金会	2013	1910000.0	1910000.0	0.0	1910000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1733792.18	1705000.58	10200.0	18591.6								1729	53410000555718710Y
1730	新乡市环卫爱心基金会	2013	1930000.0	1930000.0	0.0	1930000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		211482.32	198178.6	0.0	13303.72								1730	534100000689155970
1731	新余市教育基金会	2013	49216772.77	49216772.77	24838292.77	24378480.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		32438206.54	32247522.54	95342.0	95342.0								1731	53360000563849825R
1732	新化县教育基金会	2013	560000.0	560000.0	0.0	560000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1360690.8	1278939.0	46000.0	35751.8								1732	53430000550738560H
1733	新奥公益慈善基金会	2013	18983140.8	18983140.8	730629.3	18252511.5	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		26558887.9	25986070.0	0.0	558263.6								1733	
1734	新昌县人民教育基金会	2013	5170000.0	5170000.0	5170000.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		6891258.8	6743939.0	42900.0	104419.8								1734	533300007652256158
1735	新昌县道才公益基金会	2013	10000000.0	10000000.0	10000000.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		160000.0	160000.0	0.0	0.0								1735	53330000A93376631A
1736	新昌爱莲美丽乡村基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		404854.0	387000.0	12600.0	2000.0								1736	533300005018843859
1737	新沂市慈善基金会	2013	7689200.0	7689200.0	1150.0	7688050.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		6948685.72	6804563.0	100324.91	43797.81								1737	53320000509160816G
1738	新沂市教育发展基金会	2013	5000000.0	5000000.0	0.0	5000000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		0.0	0.0	0.0	0.0								1738	53320000509162053C
1739	新沂市见义勇为基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		5500.0	5000.0	0.0	500.0								1739	533200005091612028
1740	新疆农业大学教育发展基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		0.0	0.0	0.0	0.0								1740	53650103599186613A
1741	新疆夕阳爱心基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		40291.52	0.0	21046.0	0.0								1741	5365010469781701X9
1742	新疆大学教育基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		705198.51	600000.0	8904.36	0.0								1742	53650102053172244G
1743	新疆汇嘉十分孝心基金会	2013	1971580.64	1971580.64	0.0	1971580.64	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1036623.22	855629.87	122478.88	52636.47								1743	53650102556484813M
1745	新疆生产建设兵团农二师华山中学教育基金会	2013	3701500.0	3701500.0	3001500.0	700000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1824382.0	1185886.0	7200.0	3142.0								1745	53660000673420480G
1746	新疆生产建设兵团青少年发展基金会	2013	9353947.85	9353947.85	2098633.95	7255313.9	0.0	0.0	0.0	246283.92	0	0	0	0	0	0	0	0		12298720.77	11808239.45	0.0	0.0								1746	536600007422058060
1748	新疆红石慈善基金会	2013	1965125.61	1965125.61	1965125.61	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1692803.25	1344327.45	105432.75	243043.05								1748	53650102689594565E
1749	新疆维吾尔自治区心田社会公益基金会	2013	38826.0	38826.0	38826.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		309408.4	282000.0	0.0	50.0								1749	53650104689566257N
1750	新疆维吾尔自治区新勇教育基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		674515.63	0.0	496116.75	91750.44								1750	
1751	新疆维吾尔自治区见义勇为基金会	2013	1444119.7	1444119.7	7885.0	1436234.7	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1449873.28	1391501.0	5800.0	52187.78								1751	
1752	新疆维吾尔自治区资助教育基金会	2013	4799096.39	4799096.39	598642.0	4200454.39	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		4241655.2	4044863.58	37935.91	159808.33								1752	536501045762170776
1753	新疆维吾尔自治区陈逢干大学生助学基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1682998.71	1644000.0	35617.0	0.0								1753	536501025991804223
1754	新疆青年创业就业基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		5697.0	490.0	0.0	4547.0								1754	536501025605086465
1755	无锡公安大病特困救助基金会	2013	25000000.0	25000000.0	0.0	25000000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		10104664.9	10002544.3	32400.0	69720.6								1755	533200005091601119
1756	无锡华地慈善基金会	2013	2338069.82	2338069.82	2238069.82	100000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		586611.77	567751.0	0.0	15782.72								1756	53320000509161907F
1757	无锡商业职业技术学院教育发展基金会	2013	87500.0	87500.0	0.0	87500.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		914678.0	905278.0	0.0	9400.0								1757	53320000509161050U
1758	无锡城市职业技术学院教育发展基金会	2013	8416100.0	8416100.0	5723600.0	2692500.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		3190895.7	3055460.0	0.0	33660.9								1758	5332000050916047X7
1759	无锡太湖文化发展基金会	2013	3120000.0	3120000.0	0.0	3120000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1111193.2	1111000.0	0.0	193.2								1759	53320000509161851C
1760	无锡市太湖禁毒基金会	2013	2150000.0	2150000.0	0.0	2150000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		102116.83	81500.0	12000.0	8616.83								1760	5332000050915925X3
1761	无锡市文化遗产保护基金会	2013	890000.0	890000.0	0.0	890000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1604196.5	1585030.5	7800.0	11366.0								1761	53320000509158564G
1762	无锡市滨湖区慈善基金会	2013	34312841.22	34312841.22	34312841.22	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		24158505.66	23306608.8	292087.0	559809.86								1762	53320000509158994A
1763	无锡市见义勇为基金会	2013	400000.0	400000.0	0.0	400000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1830368.19	1699766.0	63200.0	67402.19								1763	5332000050917218XD
1764	无锡灵山慈善基金会	2013	13652008.52	13652008.52	8705305.52	4946703.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		11373603.24	10828925.31	408005.03	136672.9								1764	53320000509200881C
1765	无锡职业技术学院教育发展基金会	2013	7029763.1	7029763.1	6808779.2	220983.9	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		8074190.0	8071200.0	0.0	2990.0								1765	53320000509159946J
1766	日照职业技术学院教育基金会	2013	700000.0	700000.0	0.0	700000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		9153.6	0.0	0.0	9153.6								1766	53370000MJD675481J
1767	昆山市党员关爱暨帮扶困难群众基金会	2013	7493944.0	7493944.0	7493944.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		12209774.15	12076000.0	108000.0	18580.3								1767	533200005091616322
1770	昆山祥和帮困基金会	2013	2275686.0	2275686.0	18000.0	2257686.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1895388.0	1829500.0	0.0	65888.0								1770	53320000509160277P
1772	昆明市春蕾少年儿童基金会	2013	2409870.0	2409870.0	298000.0	2111870.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1988742.72	1844200.0	94423.52	50119.2								1772	535300006979773557
1773	昆明市社会治安基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		117772.08	103000.0	0.0	14772.08								1773	53530000518359683Y
1774	昆明市见义勇为基金会	2013	280000.0	280000.0	0.0	280000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		792452.85	683766.53	68648.22	780.0								1774	53530000518362217J
1775	晋江市侨声中学教育发展基金会	2013	1587000.0	1587000.0	405000.0	1182000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1308055.0	1307131.0	0.0	924.0								1775	533500006784581113
1776	晋江市南侨中学教育基金会	2013	916600.0	916600.0	916600.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		461070.4	446600.0	0.0	14470.4								1776	533500006990498861
