ricf_oid_2013	ba_cn	fp_dt	cf_doc	cf_soc	cf_srvc	cf_proc	cf_govc	cf_otca	cf_atci	cf_dopc	cf_stpc	cf_psc	cf_otpc	cf_atco	cf_anc	cf_inc	cf_inrc	cf_assc	cf_oc	cf_itci	cf_aspc	cf_inpc	cf_oinc	cf_tinc	cf_intc	cf_leca	cf_tfc	cf_tfic	cf_bopc	cf_inpc.1	cf_ofc	cf_tfoc	cf_nfl	cf_exch	cf_ninc	ricf_oid	ba_uscc
2406	深圳市千禧之星慈善基金会	2013	0.0	0.0	0.0	0.0	0.0	4741.42	4741.42	200000.0	0.0	0.0	3510.8	203510.8	-198769.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2406	53440300599059585B
2407	深圳市华会所生态环保基金会	2013	12271129.25	0.0	0.0	0.0	0.0	63208.63	12334337.88	2376532.56	0.0	60465.5	6838.0	2443836.06	9890501.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2407	53440300061445791G
2408	深圳市华强公益基金会	2013	10000000.0	0.0	0.0	0.0	0.0	17230.54	10017230.54	6560000.0	87607.0	15319.6	7914.8	6670841.4	3346389.14	0.0	0.0	0.0	0.0	0.0	4200.0	0.0	0.0	4200.0	-4200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2408	5344030059431652XK
2409	深圳市南方科技大学教育基金会	2013	2415000.0	0.0	0.0	0.0	0.0	3075.44	2418075.44	1537424.0	0.0	0.0	62415.6	1599839.6	818235.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2409	53440300589185166G
2410	深圳市博源经济研究基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2410	53440300585631122G
2412	深圳市同维爱心公益基金会	2013	3220971.78	0.0	0.0	0.0	0.0	204779.83	3425751.61	2790202.2	0.0	0.0	107012.51	2897214.71	528536.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2412	534403000515099907
2415	深圳市奔达康慈善基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2415	534403005977756178
2416	深圳市妈妈食堂关爱基金会	2013	1497794.2	0.0	0.0	0.0	0.0	0.0	1497794.2	0.0	1458567.86	0.0	29985.02	1488552.88	9241.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2416	53440300564249995B
2418	深圳市归侨侨眷福利基金会	2013	720639.0	0.0	0.0	0.0	0.0	596357.18	1316996.18	971015.84	148020.0	0.0	232797.5	1351833.34	-34837.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2418	53440000502681600Q
2419	深圳市徐森慈善基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1081441.77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-560000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2419	53440300057885161P
2421	深圳市心源慈善基金会	2013	0.0	0.0	0.0	0.0	0.0	11347.92	11347.92	100000.0	0.0	0.0	3501.0	103501.0	-92153.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2421	53440300055138576F
2422	深圳市志愿服务基金会	2013	2411352.44	0.0	0.0	0.0	0.0	55818.19	2467170.63	3929831.92	161368.64	16611.9	51011.79	4158824.25	-1691653.62	0.0	0.0	0.0	0.0	0.0	16608.0	0.0	0.0	16608.0	-16608.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2422	53440300058998352B
2423	深圳市慈盼慈善基金会	2013	0.0	0.0	0.0	0.0	0.0	5582.23	5582.23	180000.0	0.0	0.0	5604.0	185604.0	-180021.77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2423	53440300058995354U
2424	深圳市捷顺乐善扶贫基金会	2013	921126.2	0.0	0.0	0.0	0.0	20743.0	941869.2	369000.0	0.0	0.0	1526.2	370526.2	571343.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2424	5344030005153546XU
2425	深圳市新浩爱心基金会	2013	4748440.0	0.0	0.0	0.0	0.0	290815.25	5039255.25	1943180.0	39436.77	0.0	65698.04	2048314.81	2990940.44	0.0	0.0	0.0	0.0	0.0	2410.0	0.0	0.0	2410.0	-2410.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2425	53440000781193377Y
2426	深圳市春天文学基金会	2013	0.0	0.0	0.0	0.0	0.0	7978.37	7978.37	0.0	0.0	0.0	21420.0	21420.0	-13441.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2426	53440000502676748P
2427	深圳市景安精神关爱基金会	2013	1200000.0	0.0	0.0	0.0	0.0	0.0	1200000.0	1000000.0	0.0	3972.0	0.0	1003972.0	196028.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2427	53440300584098709H
2430	深圳市朱树豪纪念慈善基金会	2013	4851094.8	0.0	0.0	0.0	0.0	1603309.37	6454404.17	4388000.0	0.0	0.0	1318.74	4389318.74	2065085.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2430	53440300051534993K
2432	深圳市松禾成长关爱基金会	2013	4400093.29	0.0	0.0	0.0	150000.0	16791.83	4566885.12	2078732.0	64568.0	1227631.0	791384.73	4162315.73	404569.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2432	53440300550321386R
2433	深圳市桃源社区发展基金会	2013	7047756.5	0.0	0.0	0.0	0.0	29292283.11	36340039.61	839504.48	54758.88	0.0	29054036.77	29948300.13	6391739.48	358450.0	0.0	0.0	6000000.0	6358450.0	0.0	15000000.0	0.0	15000000.0	-8641550.0	0.0	4000000.0	4000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2433	
2434	深圳市梵融教育基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	179000.0	0.0	0.0	3665.0	182665.0	-182665.0	77182.25	0.0	0.0	0.0	77182.25	0.0	0.0	340.09	340.09	76842.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-340.09	0.0	0	2434	53440300562778148J
2435	深圳市欣旺达慈善基金会	2013	0.0	0.0	0.0	0.0	0.0	4579.36	4579.36	200000.0	0.0	0.0	54624.0	254624.0	-250044.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2435	5344030005510259X6
2437	深圳市爱阅公益基金会	2013	5761131.13	0.0	0.0	0.0	0.0	30573.17	5791704.3	2213234.61	187294.03	9719.8	125395.75	2535644.19	3256060.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2437	53440300565720363J
2438	深圳市环卫职工基金会	2013	0.0	0.0	0.0	0.0	0.0	8130.36	8130.36	0.0	0.0	0.0	14080.0	14080.0	-5949.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2438	53440000724796980P
2440	深圳市百年行知慈善基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2440	53440300052781419X
2441	深圳市神州通慈善基金会	2013	1683336.48	0.0	0.0	0.0	0.0	6198.0	1689534.48	1460000.0	0.0	0.0	4726.15	1464726.15	224808.33	8383.56	0.0	0.0	0.0	8383.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2441	53440300567084508W
2442	深圳市禁毒基金会	2013	150000.0	0.0	0.0	0.0	0.0	2573490.07	2723490.07	700000.0	143346.56	0.0	2875190.44	3718537.0	-995046.93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2442	53440000502695850X
2443	深圳市福州商会公益事业基金会	2013	530700.0	0.0	0.0	0.0	0.0	2799.52	533499.52	550000.0	0.0	7160.0	0.0	557160.0	-23660.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2443	53440300573147050F
2444	深圳市红树林湿地保护基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	2999549.86	447500.0	469952.89	0.0	1145265.18	2062718.07	936831.79	0.0	0.0	0.0	0.0	0.0	212120.2	0.0	0.0	212120.2	-212120.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2444	53440300050469413H
2446	深圳市综研软科学发展基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2446	53440000663385327J
2447	深圳市绿色低碳发展基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2447	534403000627264133
2448	深圳市绿色基金会	2013	3915770.0	0.0	0.0	0.0	0.0	86471.17	4002241.17	0.0	663425.38	21674451.4	179863.29	22517740.07	-18515498.9	3428019.24	0.0	0.0	0.0	3428019.24	189479.0	0.0	0.0	189479.0	3238540.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2448	53440000502677011E
2449	深圳市老龄事业发展基金会	2013	0.0	0.0	0.0	0.0	0.0	112149.69	112149.69	0.0	139903.56	0.0	53952.1	193855.66	-81705.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2449	53440000502676449R
2450	深圳市职工解困济难基金会	2013	1674088.1	0.0	0.0	0.0	1550000.0	79044.32	3303132.42	3350244.7	212074.27	0.0	26347.0	3588665.97	-285533.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2450	5344000072479693XC
2452	深圳市花样盛年慈善基金会	2013	1823119.3	0.0	0.0	0.0	0.0	4688.74	1827808.04	1265773.1	0.0	0.0	0.0	1265773.1	562034.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2452	5344030059189149X9
2453	深圳市荣格爱的力量公益基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2453	53440300071781035T
2455	深圳市见义勇为基金会	2013	178300.0	0.0	0.0	0.0	1511800.0	202263.95	1892363.95	2543800.0	211732.31	473685.06	0.0	3229217.37	-1336853.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2455	53440000502676633H
2456	深圳市警察基金会	2013	15945750.0	0.0	0.0	0.0	0.0	19170.21	15964920.21	15373700.0	468018.0	496408.48	400844.01	16738970.49	-774050.28	152035293.8	15189072.12	0.0	0.0	167224365.92	4878.0	164000000.0	0.0	164004878.0	3219487.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2456	534400005026767135
2457	深圳市越海慈善基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14834.1	14834.1	-14834.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2457	534403005977865438
2458	深圳市转动热情自行车体育基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2458	53440300586737842E
2459	深圳市远见教育发展基金会	2013	332000.0	0.0	0.0	0.0	0.0	0.0	332000.0	0.0	500850.43	0.0	854603.1	1355453.53	-1023453.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2459	53440300051546644N
2460	深圳市郑卫宁慈善基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2460	53440300697106584D
2463	深圳市阳光心理健康基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	129998.6	2964525.56	129961.74	3224485.9	-3224485.9	0.0	0.0	0.0	0.0	0.0	4599.0	0.0	0.0	4599.0	-4599.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2463	534403000515455372
2465	深圳市雅图文化教育慈善基金会	2013	1700000.0	0.0	0.0	0.0	0.0	2121.97	1702121.97	419200.0	0.0	0.0	2643.0	421843.0	1280278.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2465	53440300597761119D
2466	深圳市雅昌艺术基金会	2013	530000.0	0.0	0.0	0.0	0.0	186379.83	716379.83	100000.0	0.0	264400.0	179087.57	543487.57	172892.26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2466	53440300591866593B
2467	深圳市青少年发展基金会	2013	9803444.85	0.0	0.0	0.0	0.0	374509.6	10177954.45	14321954.29	379816.79	0.0	0.0	14701771.08	-4523816.63	30000.0	189575.5	0.0	0.0	219575.5	0.0	30000.0	0.0	30000.0	189575.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2467	53440000502677679F
2469	深圳市马洪经济研究发展基金会	2013	0.0	0.0	0.0	0.0	0.0	3464.59	3464.59	0.0	113695.42	0.0	334241.9	447937.32	-444472.73	2528544.18	379602.74	0.0	0.0	2908146.92	0.0	2000000.0	0.0	2000000.0	908146.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2469	534403005879371259
2471	深圳市龙越慈善基金会	2013	5093540.4	0.0	0.0	0.0	0.0	12640.98	5106181.38	3896386.31	419659.28	0.0	1906151.6	6222197.19	-1116015.81	11309.59	0.0	0.0	0.0	11309.59	0.0	0.0	0.0	0.0	11309.59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2471	53440300586723766J
2473	清华大学教育基金会	2013	1451203964.0	0.0	0.0	0.0	0.0	31206634.06	1482410598.5	693727183.61	8729463.69	0.0	102692522.22	805149169.52	677261428.98	817973397.09	181448908.16	0.0	0.0	999422305.25	707973.0	1358169242.01	0.0	1358877215.01	-359454909.76	0.0	0.0	0.0	0.0	0.0	18961756.8	18961756.8	-18961756.8	0.0	0	2473	53100000500006919C
2474	清远市农商银行公益基金会	2013	203742.3	0.0	0.0	0.0	0.0	8164.04	211906.34	531536.9	0.0	0.0	23241.6	554778.5	-342872.16	0.0	0.0	0.0	0.0	0.0	7779.0	6000000.0	0.0	6007779.0	0.0	0.0	10000000.0	10000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2474	53441800079590428W
2475	清远市见义勇为基金会	2013	3020000.0	0.0	0.0	0.0	698546.0	457476.9	4176022.9	743550.0	290022.17	0.0	817788.75	1851360.92	2324661.98	550000.0	143535.02	50000.0	0.0	743535.02	242536.0	0.0	0.0	242536.0	500999.02	0.0	0.0	0.0	0.0	0.0	153030.0	153030.0	-153030.0	0.0	0	2475	53440000762910860P
2476	温岭市人民教育基金会	2013	1411000.0	0.0	0.0	0.0	0.0	5093299.76	6504299.76	10597900.0	0.0	0.0	53668.24	10651568.24	-4147268.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2476	53330000786449239U
2477	温州中学教育发展基金会	2013	4890000.0	0.0	0.0	0.0	0.0	11501.98	4901501.98	4104958.5	16100.0	22956.3	0.0	4144014.8	757487.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2477	53330000501884123H
2478	温州医科大学教育发展基金会	2013	1437960.0	0.0	0.0	0.0	0.0	7095.98	1445055.98	0.0	0.0	0.0	3978.2	3978.2	1441077.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2478	53330000A93376551N
2480	温州大学教育发展基金会	2013	7251488.67	0.0	0.0	0.0	0.0	366968.75	7618457.42	0.0	0.0	0.0	753265.0	753265.0	6865192.42	0.0	0.0	0.0	0.0	0.0	75255.0	0.0	0.0	75255.0	-75255.0	0.0	14369544.0	14369544.0	0.0	0.0	0.0	0.0	14369544.0	0.0	0	2480	53330000A93376156F
2481	温州市人民教育基金会	2013	5064926.0	0.0	0.0	0.0	64500.0	3206461.34	8335887.34	13033121.1	230270.15	176254.63	267.28	13439913.16	-5104025.82	0.0	0.0	450.0	0.0	450.0	403860.0	0.0	0.0	403860.0	-403410.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2481	53330000501876705E
2482	温州市优秀历史文化保护发展基金会	2013	0.0	0.0	0.0	0.0	600000.0	35000.0	635000.0	0.0	97852.0	18298.91	1435000.0	1551150.91	-916150.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	308365.56	308365.56	0.0	0.0	0.0	0.0	308365.56	0.0	0	2482	53330000501883817D
2483	温州市农业技术推广基金会	2013	0.0	0.0	0.0	0.0	1650000.0	9465.63	1659465.63	1801000.0	46200.0	237963.98	0.0	2085163.98	-425698.35	0.0	0.0	0.0	0.0	0.0	6300.0	0.0	0.0	6300.0	-6300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2483	53330000A93376252Q
2484	温州市叶康松慈善基金会	2013	200000.0	0.0	0.0	0.0	0.0	509.28	200509.28	634950.0	103670.0	0.0	37110.3	775730.3	-575221.02	2438010.0	279204.77	0.0	0.0	2717214.77	3100.0	2000000.0	0.0	2003100.0	714114.77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2484	53330000763936202U
2486	温州市实验小学教育发展基金会	2013	0.0	0.0	0.0	0.0	0.0	8862421.4	8862421.4	2027297.0	17600.0	0.0	13449115.0	15494012.0	-6631590.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2486	53330000501884553B
2487	温州市永乐科技奖励医疗救助基金会	2013	405500.0	0.0	0.0	0.0	0.0	69351.96	474851.96	582621.66	29900.0	11525.92	0.0	624047.58	-149195.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2487	533300005018768445
2488	温州市温商慈善基金会	2013	710200.0	0.0	0.0	0.0	0.0	751358.98	1461558.98	704598.0	6900.0	15411.0	19065.5	745974.5	715584.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2488	53330000A93376498T
2489	温州市瓯海区人民教育基金会	2013	12337696.0	0.0	0.0	0.0	0.0	0.0	12337696.0	11710058.0	10000.0	1548.0	2115721.0	13837327.0	-1499631.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2489	53330000782905065F
2492	温州市警察基金会	2013	13142036.08	0.0	0.0	0.0	0.0	324242.21	13466278.29	0.0	0.0	66885.91	4574100.0	4640985.91	8825292.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2492	53330000A93376092H
2495	温州市鹿城区人民教育基金会	2013	0.0	0.0	0.0	0.0	200000.0	6066176.45	6266176.45	5264142.0	0.0	0.0	6384.0	5270526.0	995650.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2495	533300007804756713
2497	温州市龙湾区人民教育基金会	2013	0.0	0.0	0.0	0.0	152000.0	204014.91	356014.91	444000.0	0.0	0.0	4309.0	448309.0	-92294.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2497	53330000501883753F
2500	温州百润教育基金会	2013	0.0	0.0	0.0	0.0	0.0	782.32	782.32	0.0	0.0	0.0	542531.25	542531.25	-541748.93	5000000.0	791666.67	0.0	0.0	5791666.67	0.0	5000000.0	0.0	5000000.0	791666.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2500	53330000501884465W
2502	温州金州永强慈善基金会	2013	1173616.0	0.0	0.0	0.0	0.0	190179.56	1363795.56	1226800.0	0.0	0.0	82041.61	1308841.61	54953.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2502	53330000501884406R
2503	湖北博昊济学基金会	2013	3358180.0	0.0	0.0	0.0	0.0	3398.36	3361578.36	3348443.4	0.0	0.0	3507.12	3351950.52	9627.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2503	53420000503590081X
2504	湖北大学教育发展基金会	2013	3579773.6	0.0	0.0	0.0	0.0	51062.14	3630835.74	2443108.16	0.0	53271.7	30000.0	2526379.86	1104455.88	0.0	120526.48	0.0	0.0	120526.48	0.0	3000000.0	0.0	3000000.0	-2879473.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2504	5342000050358954X6
2505	湖北工业大学教育发展基金会	2013	4096880.0	0.0	0.0	0.0	0.0	152694.98	4249574.98	823433.0	20000.0	132907.0	148209.5	1124549.5	3125025.48	20000000.0	249665.78	0.0	30450.0	20280115.78	0.0	26500000.0	2620.0	26502620.0	-6222504.22	0.0	0.0	0.0	0.0	0.0	24673.3	24673.3	-24673.3	0.0	0	2505	53420000503589486D
2506	湖北工程学院教育发展基金会	2013	11183898.5	0.0	0.0	0.0	0.0	12106.44	11196004.94	3600.0	0.0	2441774.6	0.0	2445374.6	8750630.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2506	53420000503589814N
2507	湖北文理学院教育发展基金会	2013	5270000.0	0.0	0.0	0.0	0.0	212910.61	5482910.61	18587988.6	0.0	3546.7	1000.0	18592535.3	-13109624.69	7000000.0	0.0	0.0	0.0	7000000.0	0.0	0.0	0.0	0.0	7000000.0	0.0	0.0	0.0	0.0	-1929.65	0.0	-1929.65	0.0	0.0	0	2507	53420000667666409C
2508	湖北汽车工业学院教育发展基金会	2013	1135856.0	0.0	0.0	0.0	0.0	8418.51	1144274.51	79000.0	0.0	0.0	90.5	79090.5	1065184.01	0.0	0.0	0.0	0.0	0.0	39018.0	0.0	0.0	39018.0	-39018.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2508	5342030050358946X2
2509	湖北省仙桃见义勇为基金会	2013	3989710.0	0.0	0.0	0.0	50000.0	22150.18	4061860.18	244000.0	0.0	0.0	55136.6	299136.6	3762723.58	0.0	0.0	0.0	6743.8	6743.8	3500.0	7400000.0	481.0	7403981.0	-7397237.2	222636.6	0.0	222636.6	0.0	0.0	222636.6	0.0	-3411877.02	0.0	0	2509	
2510	湖北省体育基金会	2013	0.0	0.0	0.0	0.0	0.0	1028914.4	1028914.4	335000.0	0.0	137861.22	388945.96	861807.18	167107.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2510	51420000503580975T
2511	湖北省信义兄弟农民工帮扶基金会	2013	773940.0	20000.0	0.0	0.0	1000000.0	3949.78	1797889.78	447383.0	30000.0	93421.4	0.0	570804.4	1227085.38	0.0	445500.0	0.0	0.0	445500.0	0.0	2250000.0	0.0	2250000.0	-1804500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2511	53420000503589830C
2512	湖北省全洲慈善公益基金会	2013	500000.0	0.0	0.0	0.0	0.0	0.0	500000.0	963000.0	112678.0	0.0	38064.69	1113742.69	-613742.69	0.0	0.0	0.0	2172.76	2172.76	0.0	0.0	0.0	0.0	2172.76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2512	534200005035898574
