机构ID	机构名称	报表时间	接受捐赠收到的现金	收取会员费收到的现金	提供服务收到的现金	销售商品收到的现金	政府补贴收到的现金	收到的与其他业务活动有关的现金	业务活动现金流入小计	提供捐赠或者资助支付的现金	支付给员工以及为员工支付的现金	购买商品接受服务支付的现金	支付的其他与业务活动有关的现金	业务活动现金流出小计	业务活动产生的现金净流量	收回投资所收到的现金	取得投资收益所收到的现金	处置固定资产和无形资产所收回的现金	收到的其他与投资有关的现金	投资活动现金流入小计	购建固定资产和无形资产所支付的现金	对外投资所支付的现金	支付的其他与投资活动有关的现金	投资活动现金流出小计	投资活动产生的现金流量净额	借款所收到的现金	收到的其他与筹资活动有关的现金	筹资活动现金流入小计	偿还借款所支付的现金	偿还利息所支付的现金	支付的其他与筹资活动有关的现金	筹资活动现金流出小计	筹措活动产生的现金流量净额	汇率变动对现金的影响	现金及现金等价物净增加额
ricf_oid	ba_cn	fp_dt	cf_doc	cf_soc	cf_srvc	cf_proc	cf_govc	cf_otca	cf_atci	cf_dopc	cf_stpc	cf_psc	cf_otpc	cf_atco	cf_anc	cf_inc	cf_inrc	cf_assc	cf_oc	cf_itci	cf_aspc	cf_inpc	cf_oinc	cf_tinc	cf_intc	cf_leca	cf_tfc	cf_tfic	cf_bopc	cf_inpc	cf_ofc	cf_tfoc	cf_nfl	cf_exch	cf_ninc
1305	山东省青年创业就业基金会	2013	0	0	0	0	0	0	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1306	山东省鲁卫预防性病艾滋病基金会	2013	0	0	0	0	0	0	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1309	山东科技大学教育发展基金会	2013	0	0	0	0	0	0	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1310	山东英才学院教育发展基金会	2013	7181981.7	0	0	0	0	1505962.26	8687943.96 	3455314.95 	0	0	1506833.94 	4962148.89 	3725795.07 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1311	山东财经大学教育基金会	2013	7020000	0	0	0	0	12616.05	7032616.05 	1558690.90 	0	46791.78	327307.86 	1932790.54 	5099825.51 	4130000.00 	1317768.87 	0	0	5447768.87 	0.00 	23130000.00 	0.00 	23130000.00 	-17682231.13 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1313	山西省东冶建成教育基金会	2013	0	0	0	0	0	386.35	386.35 	174000.00 	0	0	15484.00 	189484.00 	-189097.65 	0.00 	382725.00 	0	0	382725.00 	0.00 	150000.00 	0.00 	150000.00 	232725.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1314	山西省人民教育基金会	2013	3981000	0	0	0	0	7416431.53	11397431.53 	5150882.00 	139213.9	0	4041803.94 	9331899.84 	2065531.69 	0.00 	0.00 	0	0	0.00 	10186.00 	0.00 	0.00 	10186.00 	-10186.00 	0	826200	826200	0	0	7450.00 	7450.00 	818750.00 	0	0
1315	山西省代县雁门济困助学基金会	2013	0	0	0	0	0	10312.77	10312.77 	2861700.00 	71800	41570.86	26750.00 	3001820.86 	-2991508.09 	0.00 	1500000.00 	0	0	1500000.00 	0.00 	0.00 	0.00 	0.00 	1500000.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1317	山西省健康促进基金会	2013	7000000	0	0	0	0	36307.49	7036307.49 	12650.00 	0	28529.7	0.00 	41179.70 	6995127.79 	0.00 	157370.01 	0	0	157370.01 	0.00 	38421.58 	0.00 	38421.58 	118948.43 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1318	山西省公安民警抚恤救助基金会	2013	8365716.5	0	0	0	0	248888.56	8614605.06 	1052000.00 	52800	0	170860.79 	1275660.79 	7338944.27 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1319	山西省关心下一代事业发展基金会	2013	0	0	0	0	0	7535.96	7535.96 	195971.00 	0	15650	824.00 	212445.00 	-204909.04 	0.00 	370000.00 	0	0	370000.00 	6850.00 	0.00 	0.00 	6850.00 	363150.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1320	山西省出生缺陷干预救助基金会	2013	300000	0	0	0	65526.62	365526.62	1500000.00 	76955.00 	0	97732.43	1674687.43 	-1309160.81 	0.00 	0.00 	0.00 	0	0	0.00 	12330.00 	0.00 	0.00 	12330.00 	-12330.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1322	山西省华宇慈善基金会	2013	160980	0	0	0	0	6791600	6952580.00 	160980.00 	0	0	6793669.17 	6954649.17 	-2069.17 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1323	山西省华安扶贫基金会	2013	0	0	0	0	0	10670000	10670000.00 	4955428.00 	250000	0	5220843.51 	10426271.51 	243728.49 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1324	山西省合创爱心助困基金会	2013	142000	0	0	0	0	117924.51	259924.51 	178600.00 	0	4124.4	531.00 	183255.40 	76669.11 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1325	山西省吕梁东江教育基金会	2013	3500000	0	0	0	0	5748.42	3505748.42 	444000.00 	15000	0	5058.00 	464058.00 	3041690.42 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1326	山西省和顺县扶贫基金会	2013	3580000	0	0	0	0	6860.19	3586860.19 	1802559.00 	43200	132407.47	0.00 	1978166.47 	1608693.72 	0.00 	621000.00 	0	0	621000.00 	0.00 	2000000.00 	0.00 	2000000.00 	-1379000.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1327	山西省大同市扶贫基金会	2013	100000	0	0	0	0	6439471.35	6539471.35 	6810830.00 	60120	0	85229.70 	6956179.70 	-416708.35 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1329	山西省妇女儿童发展基金会	2013	10850000	0	0	0	0	0	10850000.00 	200000.00 	0	0	0.00 	200000.00 	10650000.00 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	4576.69	4576.69	0	0	67.10 	67.10 	4509.59 	0	0
1330	山西省姚奠中国学教育基金会	2013	0	3242450	0	0	0	7208.91	3249658.91 	1727770.75 	71900	0	116105.83 	1915776.58 	1333882.33 	0.00 	0.00 	0	0	0.00 	9586.00 	0.00 	0.00 	9586.00 	-9586.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1331	山西省孝义市扶贫基金会	2013	822000	0	0	0	975000	1812669.86	3609669.86 	2176300.00 	89000	133148.25	2500000.00 	4898448.25 	-1288778.39 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1332	山西省岚县民觉教育基金会	2013	1000000	0	0	0	0	14672.12	1014672.12 	1286400.00 	0	0	66887.00 	1353287.00 	-338614.88 	0.00 	800000.00 	0	0	800000.00 	0.00 	0.00 	0.00 	0.00 	800000.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1333	山西省平顺县申纪兰扶贫助教基金会	2013	35000	0	0	0	0	6406.18	41406.18 	34000.00 	0	0	48285.00 	82285.00 	-40878.82 	0.00 	180000.00 	0	0	180000.00 	0.00 	2300000.00 	0.00 	2300000.00 	-2120000.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1334	山西省德盛昌慈善基金会	2013	1115105	0	0	0	0	36.03	1115141.03 	1109790.00 	111171	0	42989.00 	1263950.00 	-148808.97 	100000.00 	49000.00 	0	0	149000.00 	13680.00 	0.00 	0.00 	13680.00 	135320.00 	0	0	0	0	0	43.00 	43.00 	-43.00 	0	0
1335	山西省恒富助学奖学基金会	2013	0	0	0	0	0	0	0.00 	817800.00 	0	0	1600.00 	819400.00 	-819400.00 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	3261.83 	3261.83 	0	3261.83	3261.83	0	0	0.00 	0.00 	3261.83 	0	0
1337	山西省振兴京剧基金会	2013	0	0	0	0	0	0	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1339	山西省文化发展基金会	2013	1797500	0	0	0	0	64039.82	1861539.82 	2304382.00 	356692	0	491226.27 	3152300.27 	-1290760.45 	2000000.00 	289638.33 	0	0	2289638.33 	24005.00 	0.00 	0.00 	24005.00 	2265633.33 	0	1500000	1500000	0	0	84291.50 	84291.50 	1415708.50 	0	0
1341	山西省晋中市扶贫基金会	2013	210000	0	734820	0	50000	972315.85	1967135.85 	703492.26 	15000	0	1800000.00 	2518492.26 	-551356.41 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1342	山西省晋商文化基金会	2013	3000000	0	0	0	0	0	3000000.00 	175500.00 	85500	3137.6	678735.30 	942872.90 	2057127.10 	0.00 	4218082.19 	0	0	4218082.19 	0.00 	20000000.00 	0.00 	20000000.00 	-15781917.81 	0	13611	13611	0	0	878.90 	878.90 	12732.10 	0	0
1343	山西省晋城市创业就业基金会	2013	3100000	0	0	0	0	0	3100000.00 	2850000.00 	67520	0	141651.40 	3059171.40 	40828.60 	0.00 	392222.07 	0	0	392222.07 	0.00 	0.00 	2000000.00 	2000000.00 	-1607777.93 	0	22004.1	22004.1	0	0	885.08 	885.08 	21119.02 	0	0
1346	山西省残疾人福利基金会	2013	0	0	0	0	0	0	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1347	山西省汇丰兴业集团公益基金会	2013	0	0	0	0	0	0	0.00 	650000.00 	0	0	551630.00 	1201630.00 	-1201630.00 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	5461.19	5461.19	0	793.5	0.00 	793.50 	4667.69 	0	0
1348	山西省汇邦慈善基金会	2013	3711180	0	0	0	0	96062.51	3807242.51 	1278780.00 	0	0	574.58 	1279354.58 	2527887.93 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1349	山西省汾酒集团公益基金会	2013	6195372.1	0	0	0	0	34878.1	6230250.20 	8565994.50 	42000	0	369626.84 	8977621.34 	-2747371.14 	0.00 	0.00 	0	0	0.00 	5599.00 	0.00 	0.00 	5599.00 	-5599.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1350	山西省潞安扶贫助学基金会	2013	1720000	0	0	0	0	461620.54	2181620.54 	2231250.00 	0	18670.04	62412.30 	2312332.34 	-130711.80 	10000000.00 	830000.00 	0	0	10830000.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1351	山西省煤炭职业技术教育发展基金会	2013	0	0	0	0	0	0	0.00 	1307100.00 	102733.7	61921.26	0.00 	1471754.96 	-1471754.96 	0.00 	2052316.33 	0	0	2052316.33 	0.00 	0.00 	0.00 	2052316.33 	0.00 	0	0	0	0	0	542066.92 	542066.92 	-542066.92 	0	0
1352	山西省社会救助基金会	2013	0	0	0	0	0	130411.52	130411.52 	100000.00 	6000	47501.44	0.00 	153501.44 	-23089.92 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1354	山西省程海庆教育基金会	2013	0	0	0	0	0	9916.36	9916.36 	558640.00 	0	43241	1154.50 	603035.50 	-593119.14 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1355	山西省葵花公益基金会	2013	2112708.3	0	0	0	475000	0	2587708.30 	2122059.87 	0	0	14437.57 	2136497.44 	451210.86 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1356	山西省西山慈善基金会	2013	2323909	0	0	0	0	31415.45	2355324.45 	4140000.00 	0	0	22567.00 	4162567.00 	-1807242.55 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1357	山西省通力达司法救济基金会	2013	2589718	0	0	0	0	3968.19	2593686.19 	367358.50 	9000	15462	2141168.38 	2532988.88 	60697.31 	0.00 	0.00 	0	0	0.00 	30530.00 	0.00 	0.00 	30530.00 	-30530.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1358	山西省阳光教育基金会	2013	0	0	0	0	0	1945.84	1945.84 	30000.00 	17000	8290.8	219.00 	55509.80 	-53563.96 	0.00 	450000.00 	0	0	450000.00 	0.00 	0.00 	0.00 	0.00 	450000.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1359	山西省阳泉市矿区特困帮扶基金会	2013	0	0	0	0	4130000	11826.63	4141826.63 	1236717.72 	0	0	2415555.70 	3652273.42 	489553.21 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1360	山西省青少年发展基金会	2013	11608522.84	0	0	0	0	288232.29	11896755.13 	12313228.17 	36048	0	244297.79 	12593573.96 	-696818.83 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1362	山西省龙城卫士伤残救助基金会	2013	10000	0	0	0	0	318156.15	328156.15 	256000.00 	0	0	5748.00 	261748.00 	66408.15 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1363	山西财经大学教育发展基金会	2013	1000000	0	0	0	0	6402.44	1006402.44 	0.00 	0	0	0.00 	0.00 	1006402.44 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	2000000	2000000	0	0	0.00 	0.00 	2000000.00 	0	0
1364	岱山县人民教育基金会	2013	5613227.76	0	0	0	0	0	5613227.76 	2229902.72 	0	0	0.00 	2229902.72 	3383325.04 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1365	岳阳市岳阳楼区教师奖励基金会	2013	953042	0	0	0	579797	0	1532839.00 	776259.00 	17100	0	19490.00 	812849.00 	719990.00 	0.00 	600000.00 	0	0	600000.00 	0.00 	1000000.00 	0.00 	1000000.00 	-400000.00 	0	14329.34	14329.34	0	0	70.00 	70.00 	14259.34 	0	0
1366	岳阳市教师奖励基金会	2013	940869	0	0	0	500000	899000	2339869.00 	2717516.82 	0	0	117408.92 	2834925.74 	-495056.74 	0.00 	1482500.00 	0	0	1482500.00 	0.00 	1500000.00 	0.00 	1500000.00 	-17500.00 	0	0	0	0	0	4958.00 	4958.00 	-4958.00 	0	0
1367	岳阳市特困家庭大病医疗慈善救助基金会	2013	29952069	0	0	0	0	527448	30479517.00 	4635000.00 	0	0	563.50 	4635563.50 	25843953.50 	0.00 	0.00 	0	0	0.00 	0.00 	21000000.00 	0.00 	21000000.00 	-21000000.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1368	峨眉山行愿慈善事业基金会	2013	3082770.8	0	0	0	0	3644.22	3086415.02 	0.00 	0	0	270.00 	270.00 	3086145.02 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1369	崇州市绍生助学基金会	2013	1103000	0	0	0	0	50350.33	1153350.33 	100418.00 	0	0	63613.50 	1064031.50 	89318.83 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	1992.51 	1992.51 	-1992.51 	0	0
1373	常宁市教育基金会	2013	661243	0	0	0	220000	274888.4	1156131.40 	143000.00 	0	0	746367.00 	889367.00 	266764.40 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	1000000.00 	1000000.00 	-1000000.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1375	常州信息职业技术学院教育发展基金会	2013	0	0	0	0	0	4929.88	4929.88 	0.00 	0	0	3621.00 	3621.00 	1308.88 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1376	常州公安大病特困救助基金会	2013	6310000	35400	0	0	0	0	6345400.00 	1686200.00 	24000	5903	0.00 	1716103.00 	4629297.00 	10000000.00 	350583.33 	0	0	10350583.33 	2706.00 	17000000.00 	0.00 	17002706.00 	-6652122.67 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1377	常州君合慈善基金会	2013	3000632.4	0	0	0	0	2981.23	3003613.63 	29000.00 	0	87520	538.00 	117058.00 	2886555.63 	0.00 	0.00 	0	0	0.00 	0.00 	2000000.00 	0.00 	2000000.00 	-2000000.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1378	常州大学教育发展基金会	2013	32745868	0	0	0	0	54756.94	32800624.94 	800500.00 	0	11761.4	0.00 	812261.40 	31988363.54 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	17502.00 	17502.00 	-17502.00 	0	0
1379	常州宝林慈善基金会	2013	0	0	0	0	0	5718.53	5718.53 	80000.00 	0	0	125.50 	80125.50 	-74406.97 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	3000000	3000000	0	0	0.00 	0.00 	3000000.00 	0	0
1380	常州工程职业技术学院教育发展基金会	2013	1393007.41	0	0	0	0	57483.21	1450490.62 	3459000.00 	0	8660.5	0.00 	3467660.50 	-2017169.88 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1381	常州市体育发展基金会	2013	0	1800000	0	0	0	571331.81	2371331.81 	0.00 	0	0	2601119.95 	2601119.95 	-229788.14 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1383	常州市戚墅堰区见义勇为基金会	2013	15000	0	0	0	0	801.77	15801.77 	31100.00 	57600	246168	0.00 	334868.00 	-319066.23 	0.00 	500000.00 	0	0	500000.00 	4100.00 	0.00 	0.00 	4100.00 	495900.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1384	常州市教育发展基金会	2013	5401794.5	0	0	0	0	172439.97	5574234.47 	3800498.00 	32000	0	35288.70 	3867786.70 	1706447.77 	0.00 	0.00 	0	0	0.00 	960.00 	0.00 	0.00 	960.00 	-960.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1386	常州市新北区西夏墅慈善基金会	2013	1487600	0	0	0	0	0	1487600.00 	1111370.00 	0	0	0.00 	1111370.00 	376230.00 	0.00 	551.53 	0	0	551.53 	0.00 	0.00 	0.00 	0.00 	551.53 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1388	常州市武进区树人教育发展基金会	2013	3550000	0	0	0	0	8512.16	3558512.16 	0.00 	0	0	300192.50 	300192.50 	3258319.66 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	3000000	0	3000000	3000000	0	0.00 	3000000.00 	0.00 	0	0
1389	常州市武进区见义勇为基金会	2013	0	0	0	0	0	1921.74	1921.74 	2062157.70 	21600	0	19710.71 	2103468.41 	-2103468.41 	0.00 	1843200.00 	0	0	1843200.00 	17900.00 	0.00 	0.00 	17900.00 	1825300.00 	500000	0	500000	200000	0	0.00 	200000.00 	300000.00 	0	0
1390	常州市美德基金会	2013	190000	0	0	0	4002002.78	0	4192002.78 	0.00 	0	0	0.00 	0.00 	4192002.78 	0.00 	0.00 	0	38.91	38.91 	0.00 	0.00 	0.00 	0.00 	38.91 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1391	常州市见义勇为基金会	2013	61771860	0	0	0	0	404296	62176156.00 	7849680.00 	192880	1937322.13	0.00 	9979882.13 	52196273.87 	80000000.00 	6344034.73 	0	0	86344034.73 	94828.00 	108000000.00 	0.00 	108094828.00 	-21750793.27 	0	2000	2000	0	0	0.00 	0.00 	2000.00 	0	0
1394	常州轻工职业技术学院教育发展基金会	2013	1645000	0	0	0	0	3568.25	1648568.25 	1087592.00 	12000	0	637.60 	1100229.60 	548338.65 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1396	常德市教师奖励基金会	2013	2482977	0	0	0	5080000	0	7562977.00 	959922.60 	0	0	0.00 	959922.60 	6603054.40 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	438505.00 	438505.00 	-438505.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1397	常德市鼎城区教育基金会	2013	5830129	0	0	0	2250000	17333.71	8097462.71 	1245465.00 	0	0	10127657.00 	11373122.00 	-3275659.29 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1398	常熟市党员关爱暨帮扶困难群众基金会	2013	2618062.6	0	0	0	0	4006565.6	6624628.20 	6893960.00 	12800	0	227622.50 	7134382.50 	-509754.30 	0.00 	0.00 	0	0	0.00 	12201.00 	0.00 	0.00 	12201.00 	-12201.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1400	常熟市残疾人福利基金会	2013	0	0	0	0	0	0	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1401	常熟市见义勇为基金会	2013	0	0	0	0	519700	4674.78	524374.78 	802815.00 	0	0	36585.50 	839400.50 	-315025.72 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1402	常熟振华孝心基金会	2013	42000	0	0	0	0	250009.77	292009.77 	264500.00 	28908.99	0	360.00 	293768.99 	-1759.22 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1403	常熟理工学院教育发展基金会	2013	20769801	0	0	0	0	318336.95	21088137.95 	25671230.20 	0	0	24177.00 	25695407.20 	-4607269.25 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1404	平湖市农业技术推广基金会	2013	174000	0	0	0	2915000	468394.16	3557394.16 	975696.33 	53576.37	0	63949.20 	1093221.90 	2464172.26 	0.00 	0.00 	0	0	0.00 	0.00 	2300000.00 	0.00 	2300000.00 	-2300000.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1405	平潭县林光炜教育基金会	2013	0	0	0	0	0	129.06	129.06 	162552.00 	0	3170	0.00 	165722.00 	-165592.94 	160000.00 	0.00 	0	0	160000.00 	0.00 	0.00 	0.00 	0.00 	160000.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1406	平阳县人民教育基金会	2013	4766	0	0	0	0	1828500	1833266.00 	0.00 	0	0	113048.00 	113048.00 	1720218.00 	0.00 	184863.81 	0	19935.34	204799.15 	0.00 	0.00 	0.00 	0.00 	204799.15 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1409	平顶山市人民教育基金会	2013	1050505.89	0	0	0	0	931792.42	1982298.31 	1463045.77 	0	0	166670.00 	1629715.77 	352582.54 	0.00 	0.00 	0	0	0.00 	66787.00 	0.00 	0.00 	66787.00 	-66787.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1410	广东省一心公益基金会	2013	7161342.35	0	0	0	0	0	7161342.35 	457000.00 	0	0	0.00 	457000.00 	6704342.35 	31343000.00 	48590.68 	0	0	31391590.68 	0.00 	31343000.00 	0.00 	31343000.00 	48590.68 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1411	广东省与人公益基金会	2013	0	0	0	0	0	3175.68	3175.68 	1591619.46 	81988.74	0	56836.10 	1730444.30 	-1727268.62 	0.00 	168727.37 	0	0	168727.37 	15277.10 	0.00 	0.00 	15277.10 	153450.27 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1412	广东省东方历史研究基金会	2013	2000000	0	0	0	0	4195.84	2004195.84 	0.00 	0	0	0.00 	0.00 	2004195.84 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1415	广东省中山大学教育发展基金会	2013	59720209.68	0	0	0	0	974373.19	60694582.87 	58590995.44 	307066.4	0	3126146.17 	62024208.01 	-1329625.14 	68029361.98 	5725298.24 	0	0	73754660.22 	34885.00 	38815834.17 	0.00 	38850719.17 	34903941.05 	0	0	0	0	0	0.00 	0.00 	0.00 	174.07	0
1417	广东省中泰慈善基金会	2013	0	0	0	0	0	4.87	4.87 	80000.00 	91525.9	900	50583.60 	223009.50 	-223004.63 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1418	广东省中艺文化发展基金会	2013	1050000	0	0	0	150000	6349.24	1206349.24 	650000.00 	57556.35	0	369733.38 	1077289.73 	129059.51 	0.00 	0.00 	0	0	0.00 	405.00 	0.00 	0.00 	405.00 	-405.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
1420	广东省亮睛工程慈善基金会	2013	2000000	0	0	0	0	0	2000000.00 	32224.62 	0	945	13583.52 	46753.14 	1953246.86 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	49041	7258.49	56299.49	0	0	0.00 	0.00 	56299.49 	0	0
1422	广东省人口基金会	2013	7694878.1	0	0	0	0	18054.76	7712932.86 	7610600.00 	0	2656871.7	100486.21 	10367957.91 	-2655025.05 	15100000.00 	311381.39 	0	0	15411381.39 	9900.00 	21000000.00 	0.00 	21009900.00 	-5598518.61 	0	0	0	0	0	2875.00 	2875.00 	-2875.00 	0	0
1424	广东省优秀科技专著出版基金会	2013	0	0	0	0	0	183245.7	183245.70 	494104.71 	42000	6258.41	8242.65 	550605.77 	-367360.07 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
