ricf_oid_2013	ba_cn	fp_dt	fa_dine	fa_asine	fa_sine	fa_gse	fa_pine	fa_gine	fa_inine	fa_otine	fa_intoe	fa_accoe	fa_adexe	fa_fuexe	fa_otexe	fa_cotoe	fa_etoue	fa_chase	fa_neche	fa_dinu	fa_asinu	fa_sinu	fa_gsu	fa_pinu	fa_ginu	fa_ininu	fa_otinu	fa_intou	fa_accou	fa_adexu	fa_fuexu	fa_otexu	fa_cotou	fa_etouu	fa_chasu	fa_nechu	ricf_oid	ba_uscc
75	上海市慈善基金会	2013	643449537.29	0	0.0		0	12920000.0	7398788.77	0.0	663768326.06	478499644.39	24302.0	7255671.2	0.0	485779617.59	13465022.79		164523685.7	100221846.63	0.0	0.0		0.0	12485680.0	42497361.27	24426274.64	179631162.54	104605004.0	20393111.56	9229752.54	71755.23	134299623.28	-13465022.79		58796562.05	75.0	53310000501775488W
76	上海市拥军优属基金会	2013	3260000.0	0	0.0		0	15812680.0	0.0	0.0	19072680.0	13473795.29	0.0	0.0	0.0	13473795.29	2412000.0		3186884.71	79323996.32	0.0	0.0		0.0	29646671.52	11335084.83	1561182.3	121866934.97	15418848.99	1137825.14	16992.5	4004785.5	20578452.13	-2412000.0		103700482.84	76.0	53310000501776042N
77	上海市教育发展基金会	2013	17425387.63	0	0.0		0	0.0	0.0	0.0	17425387.63	9419283.6	0.0	0.0	0.0	9419283.6	0.0		8006104.03	791656.0	0.0	7244748.16		0.0	0.0	16659740.18	86678.23	24782822.57	19723489.61	0.0	0.0	0.0	19723489.61	0.0		2112796.49	77.0	53310000501775269J
78	上海市普陀区教育奖励基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	2000000.0	0.0	0.0		0.0	0.0	0.0	23698.86	2023698.86	454370.0	46201.0	0.0	0.0	500571.0	0.0		1523127.86	78.0	53310000501773335A
79	上海市杨浦区教育奖励基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	300000.0	0.0	108128.69	408128.69	301137.81	30000.0	0.0	0.0	331137.81	0.0		76990.88	79.0	53310000501772527K
80	上海市残疾人福利基金会	2013	5404037.0	0	0.0		0	0.0	0.0	0.0	5404037.0	0.0	0.0	0.0	0.0	0.0	2278999.26		3125037.74	8271453.56	0.0	0.0		0.0	0.0	0.0	241163.67	8512617.23	11006714.09	757490.7	0.0	0.0	11764204.79	-2278999.26		-972588.3	80.0	53310000501773837W
81	上海市民帮困互助基金会	2013	0.0	0	0.0		0	475000.0	0.0	0.0	475000.0	475000.0	0.0	0.0	0.0	475000.0	0.0		0.0	48329214.01	0.0	0.0		0.0	0.0	2922391.61	1628074.61	52879680.23	45590462.3	947806.0	66000.0	0.0	46604268.3	0.0		6275411.93	81.0	53310000501778865X
82	上海市浦东新区教育发展基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	200000.0	0.0	0.0		0.0	0.0	0.0	526143.55	726143.55	778579.5	80608.11	0.0	0.0	859187.61	0.0		-133044.06	82.0	533100005017727383
83	上海市爱心帮教基金会	2013	1363405.97	0	0.0		0	0.0	0.0	0.0	1363405.97	0.0	0.0	0.0	0.0	0.0	1528950.0		-165544.03	425033.95	0.0	0.0		0.0	0.0	0.0	7883.55	432917.5	1691480.0	60378.37	0.0	4124.6	1755982.97	-1528950.0		205884.53	83.0	533100005017754615
84	上海市甬协公益基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	642400.0	0.0	0.0		0.0	0.0	0.0	0.0	642400.0	653484.0	63833.2	-1575.92	0.0	715741.28	0.0		-73341.28	84.0	53310000501779964P
85	上海市科普基金会	2013	100000.0	0	0.0		0	0.0	0.0	0.0	100000.0	0.0	0.0	0.0	0.0	0.0	0.0		100000.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	392748.63	31407.0	-69729.77	0.0	354425.86	0.0		-354425.86	85.0	53310000501779454A
86	上海市老年基金会	2013	23532065.0	0	0.0		0	7300000.0	0.0	0.0	30832065.0	17626183.4	0.0	0.0	0.0	17626183.4	0.0		13205881.6	36088088.62	0.0	0.0		0.0	39163355.5	10649819.17	3859200.86	89760464.15	78422600.34	3799104.32	114178.89	72658.2	82408541.75	0.0		7351922.4	86.0	5331000050177344XB
87	上海市职工帮困基金会	2013	3000000.0	0	0.0		0	2000000.0	0.0	0.0	5000000.0	0.0	0.0	0.0	0.0	0.0	5351854.0		-351854.0	403997.18	0.0	0.0		0.0	26020000.0	0.0	2252078.98	28676076.16	32045354.0	131327.28	0.0	0.0	32176681.28	-5351854.0		1851248.88	87.0	5331000050177299XM
88	上海市自然与健康基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	24129.0	0.0	0.0		0.0	0.0	45911.07	20612.78	90652.85	872270.0	98922.1	0.0	1082.5	972274.6	0.0		-881621.75	88.0	53310000501779139N
89	上海市虹口区教育基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	55608.0	154364.73	209972.73	236017.0	5559.2	0.0	0.0	241576.2	0.0		-31603.47	89.0	533100005017724208
90	上海市长宁区教育基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	2777533.58	0.0	0.0		0.0	0.0	0.0	5265735.11	8043268.69	3189124.8	211288.83	0.0	0.0	3400413.63	0.0		4642855.06	90.0	53310000501772623W
91	上海市闵行区中小幼教师奖励基金会	2013	1100000.0	0	0.0		0	0.0	0.0	0.0	1100000.0	750897.0	0.0	0.0	0.0	750897.0	0.0		349103.0	40000.0	0.0	0.0		0.0	0.0	836267.0	8751.66	885018.66	727345.0	112271.2	0.0	1176.0	840792.2	0.0		44226.46	91.0	533100005017734666
92	上海市闸北区教育基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	376698.51	376698.51	428565.0	71737.0	0.0	0.0	500302.0	0.0		-123603.49	92.0	533100005017763099
93	上海市防癌抗癌事业发展基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	171000.0	0.0	0.0		0.0	0.0	0.0	0.0	171000.0	474458.0	30459.1	-109603.21	0.0	395313.89	0.0		-224313.89	93.0	533100005017802017
94	上海市青少年发展基金会	2013	143443702.0	0	0.0		0	0.0	0.0	0.0	143443702.0	18272222.42	0.0	0.0	0.0	18272222.42	0.0		125171479.6	0.0	0.0	0.0		0.0	0.0	1468279.8	988585.7	2456865.5	0.0	766062.62	0.0	0.0	766062.62	0.0		1690802.88	94.0	53310000501773095F
95	上海市青年创业就业基金会	2013	440802.5	0	0.0		0	0.0	0.0	0.0	440802.5	0.0	0.0	0.0	0.0	0.0	52730.0		388072.5	1210229.3	0.0	0.0		621.7	0.0	506279.44	62718.59	1779849.03	714727.7	69907.01	0.0	0.0	784634.71	-52730.0		1047944.32	95.0	53310000501781175C
96	上海市青浦区教育基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	2373000.0	0.0	5207165.0		0.0	0.0	0.0	1124258.66	8704423.66	6479786.77	308746.8	0.0	0.0	6788533.57	0.0		1915890.09	96.0	533100005017803248
97	上海市静安区教育基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	607709.24	607709.24	550004.78	24862.4	0.0	0.0	574867.18	0.0		32842.06	97.0	533100005017725514
98	上海市黄浦区教育基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	291136.0	0.0	0.0	0.0	291136.0	-43610.0		-247526.0	0.0	0.0	0.0		0.0	0.0	3221548.69	310032.91	3531581.6	6045180.4	339537.72	0.0	0.0	6384718.12	43610.0		-2896746.52	98.0	53310000501772631P
99	上海师范大学教育发展基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	6472751.17	0.0	53190.6		0.0	0.0	0.0	0.0	6525941.77	3006318.28	62339.1	-392202.53	0.0	2676454.85	0.0		3849486.92	99.0	533100005017808180
100	上海应用技术学院教育发展基金会	2013	2100000.0	0	0.0		0	0.0	0.0	84368.43	2184368.43	30000.0	0.0	0.0	0.0	30000.0	0.0		2154368.43	15000.0	0.0	0.0		0.0	0.0	0.0	21275.19	36275.19	0.0	5292.5	718.0	0.0	6010.5	0.0		30264.69	100.0	5331000050178224XG
101	上海志成公益基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	2000000.0	0.0	0.0		0.0	0.0	0.0	5480.85	2005480.85	100000.0	0.0	0.0	210.0	100210.0	0.0		1905270.85	101.0	53310000501782477T
102	上海思麦公益基金会	2013	1159060.31	0	0.0		0	0.0	0.0	0.0	1159060.31	796996.9	0.0	0.0	0.0	796996.9	0.0		362063.41	300000.0	0.0	0.0		0.0	0.0	0.0	111440.61	411440.61	180000.0	66641.49	2234.98	0.0	248876.47	0.0		162564.14	102.0	53310000501781888E
103	上海恩德公益基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	4001000.0	0.0	0.0		0.0	0.0	0.0	0.0	4001000.0	1064239.0	33024.0	-15950.52	0.0	1081312.48	0.0		2919687.52	103.0	53310000501781386U
104	上海慈慧公益基金会	2013	6592483.15	0	0.0		0	0.0	0.0	0.0	6592483.15	4008012.72	0.0	0.0	0.0	4008012.72	0.0		2584470.43	1143967.47	0.0	0.0		0.0	0.0	248981.91	2001.69	1394951.07	457166.96	412158.29	36777.39	0.0	906102.64	0.0		488848.43	104.0	53310000501781589G
105	上海慈源爱心基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	160000.0	0.0	0.0		0.0	0.0	0.0	9.08	160009.08	160000.0	3180.0	0.0	0.0	163180.0	0.0		-3170.92	105.0	5331000050178048XH
106	上海文化发展基金会	2013	23884005.0	0	0.0		0	65673750.0	0.0	8239706.89	97797461.89	91323286.4	1789.5	0.0	0.0	91325075.9	0.0		6472385.99	0.0	0.0	0.0		0.0	8680000.0	0.0	150602.53	8830602.53	6955687.96	5141820.59	0.0	41106.43	12138614.98	0.0		-3308012.45	106.0	533100005017731160
107	上海文学发展基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	789000.0	0.0	0.0		0.0	0.0	762137.06	1050.22	1552187.28	913353.38	94189.78	0.0	3000.0	1010543.16	0.0		541644.12	107.0	533100005017675762
109	上海新建桥老龄事业发展基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	11433.2	0.0	1065240.0		0.0	0.0	0.0	0.0	1076673.2	352653.0	9515.0	0.0	-6480.55	355687.45	0.0		720985.75	109.0	533100005017805860
110	上海新泰高新技术研究与发展基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	1300000.0	47948.14	-374307.58	0.0	973640.56	0.0		-973640.56	110.0	53310000501777854J
111	上海明德公益基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	57313.7	0.0	0.0		0.0	0.0	0.0	0.0	57313.7	206029.46	18791.0	-34173.03	0.0	190647.43	0.0		-133333.73	111.0	53310000586835071J
112	上海曙光中医药研究发展基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	2182500.0	0.0	0.0		0.0	0.0	0.0	0.0	2182500.0	962020.86	46239.4	0.0	0.0	1008260.26	0.0		1174239.74	112.0	53310000501780906E
114	上海木兰教育基金会	2013	4008.0	0	0.0		0	0.0	0.0	323298.11	327306.11	252000.0	28062.0	0.0	0.0	280062.0	0.0		47244.11	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	114.0	53310000501780180N
115	上海民建扶帮公益基金会	2013	6595331.0	0	0.0		0	0.0	0.0	0.0	6595331.0	6228974.7	0.0	0.0	0.0	6228974.7	0.0		366356.3	7182191.0	0.0	0.0		0.0	0.0	108269.94	83851.85	7374312.79	3562300.0	42479.16	-35199.94	0.0	3569579.22	0.0		3804733.57	115.0	53310000501781036M
116	上海民生公益基金会	2013	245572.1	0	0.0		0	0.0	0.0	0.0	245572.1	269730.5	0.0	0.0	0.0	269730.5	0.0		-24158.4	2815153.15	0.0	0.0		0.0	0.0	-150506.87	60000.0	2724646.28	2367259.29	106838.68	-812957.33	5429.89	1666570.53	0.0		1058075.75	116.0	53310000501781204P
117	上海民生艺术基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	452000000.0	0.0	0.0		0.0	0.0	0.0	0.0	452000000.0	37680000.0	137183.0	807.02	0.0	37817990.02	0.0		414182009.98	117.0	533100005017814232
118	上海水资源保护基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	4011520.54	0.0	0.0		0.0	0.0	0.0	0.0	4011520.54	1639633.5	676726.37	-6730.45	0.0	2309629.42	0.0		1701891.12	118.0	533100005017804554
119	上海汇添富公益基金会	2013	4334926.86	0	0.0		0	0.0	319444.46	0.0	4654371.32	968166.75	0.0	0.0	0.0	968166.75	0.0		3686204.57	72250.0	0.0	0.0		0.0	0.0	707437.46	918186.34	1697873.8	1613937.55	132614.6	0.0	0.0	1746552.15	0.0		-48678.35	119.0	533100005017811912
121	上海汤臣慈善基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	2700000.0	0.0	0.0		0.0	0.0	0.0	4126.38	2704126.38	475000.0	7025.9	0.0	555.5	482581.4	0.0		2221544.98	121.0	53310000501782143A
122	上海汽车工业教育基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	1840300.0	11171.44	1851471.44	1686675.74	171017.19	0.0	0.0	1857692.93	0.0		-6221.49	122.0	533100005017738885
123	上海汽车工业科技发展基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	3494385.25	43742.34	3538127.59	3100000.0	105477.2	0.0	-162903.81	3042573.39	0.0		495554.2	123.0	53310000501776472G
124	上海沪利历史建筑和都市改造基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	35530.7	47139.0	-1000.82	0.0	81668.88	0.0		-81668.88	124.0	53310000501780770P
125	上海浦东新区社会发展基金会	2013	14783524.6	0	0.0		0	0.0	0.0	0.0	14783524.6	14783524.6	0.0	0.0	0.0	14783524.6	0.0		0.0	647150.0	0.0	0.0		0.0	0.0	2119070.91	2501768.26	5267989.17	533125.1	1002473.38	62094.7	14305.8	1611998.98	0.0		3655990.19	125.0	5331000050177539X9
126	上海浦发公益基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	1179000.0	0.0	0.0		0.0	0.0	1683834.31	0.0	2862834.31	2402361.5	101081.18	-96108.21	446744.48	2854078.95	0.0		8755.36	126.0	5331000050178064XQ
127	上海海事大学教育发展基金会	2013	2489769.12	0	0.0		0	0.0	0.0	35050.48	2524819.6	550000.0	4421.5	0.0	0.0	554421.5	0.0		1970398.1	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	127.0	53310000501782194J
128	上海海洋大学教育发展基金会	2013	2731168.7	0	0.0		0	0.0	0.0	0.0	2731168.7	990000.0	0.0	0.0	0.0	990000.0	0.0		1741168.7	870300.0	0.0	0.0		0.0	0.0	0.0	0.0	870300.0	0.0	7094.0	-20564.19	0.0	-13470.19	0.0		883770.19	128.0	53310000501781941A
129	上海淑德公益基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	600000.0	0.0	0.0		0.0	0.0	0.0	30701.69	630701.69	50467.0	20617.0	0.0	361.6	71445.6	0.0		559256.09	129.0	533100005017822078
130	上海特殊关爱基金会	2013	1696513.96	0	0.0		0	0.0	0.0	0.0	1696513.96	1958049.46	0.0	0.0	0.0	1958049.46	0.0		-261535.5	3800.0	0.0	0.0		0.0	0.0	2000000.0	21127.1	2024927.1	198044.0	188300.5	1710.3	0.0	388054.8	0.0		1636872.3	130.0	53310000501780703R
131	上海现代服务业发展研究基金会	2013	8586339.3	0	0.0		0	0.0	0.0	651.34	8586990.64	4200172.19	19658.0	0.0	1020000.0	5239830.19	0.0		3347160.45	293400.0	0.0	540000.0		0.0	0.0	1224533.33	9828.24	2067761.57	751970.0	7714.0	0.0	0.0	759684.0	0.0		1308077.57	131.0	53310000501781853U
132	上海理工大学教育发展基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	3091848.2	0.0	0.0		0.0	0.0	476413.65	0.0	3568261.85	1871616.6	16560.0	-82555.12	5177.39	1810798.87	0.0		1757462.98	132.0	53310000501780009L
133	上海电力学院教育发展基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	1132507.76	0.0	0.0		0.0	0.0	0.0	0.0	1132507.76	1182126.0	27350.0	-170137.89	33.0	1039371.11	0.0		93136.65	133.0	53310000501781239A
134	上海百马慈善基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	500000.0	0.0	0.0		0.0	0.0	0.0	0.0	500000.0	236200.0	53408.6	484.93	0.0	290093.53	0.0		209906.47	134.0	53310000501780834M
135	上海盛立公益基金会	2013	136779.5	0	0.0		0	0.0	0.0	0.0	136779.5	50000.0	0.0	0.0	0.0	50000.0	0.0		86779.5	414968.0	13500.0	207705.9		0.0	0.0	0.0	0.0	636173.9	227969.1	20299.46	-1399.76	0.0	246868.8	0.0		389305.1	135.0	53310000501781933F
136	上海真爱梦想公益基金会	2013	51822454.46	0	0.0		0	455000.0	0.0	0.0	52277454.46	0.0	0.0	0.0	0.0	0.0	43804298.17		8473156.29	5702177.48	0.0	0.0		0.0	0.0	2352572.58	-6201.6	8048548.46	33905324.59	1601094.27	819238.69	23649.88	36349307.43	-43804298.17		15503539.2	136.0	53310000501780738C
137	上海科技发展基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	636000.0	0.0	9835000.0		0.0	0.0	22993475.0	42416.76	33506891.76	25409101.5	1528023.33	47411.61	0.0	26984536.44	0.0		6522355.32	137.0	53310000501772180D
138	上海科普教育发展基金会	2013	419002.0	0	0.0		0	0.0	0.0	0.0	419002.0	461603.0	0.0	0.0	0.0	461603.0	2012571.94		-2055172.94	172183.9	0.0	0.0		0.0	0.0	0.0	11079264.74	11251448.64	7096870.05	292680.71	-38612.9	0.0	7350937.86	-2012571.94		7743416.62	138.0	533100005017780990
139	上海立信会计学院潘序伦教育发展基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	256200.0	0.0	0.0		0.0	0.0	0.0	4910.29	261110.29	200025.0	2051.0	0.0	0.0	202076.0	0.0		59034.29	139.0	53310000501782135F
140	上海第一财经公益基金会	2013	34794.0	0	0.0		0	0.0	0.0	0.0	34794.0	0.0	0.0	0.0	0.0	0.0	0.0		34794.0	2000000.0	0.0	0.0		0.0	0.0	0.0	7156.52	2007156.52	0.0	0.0	0.0	30.0	30.0	0.0		2007126.52	140.0	53310000501782549K
141	上海美丽心灵社区公益基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	641646.8	0.0	0.0		0.0	0.0	0.0	37271.33	678918.13	872251.82	52961.71	0.0	0.0	925213.53	0.0		-246295.4	141.0	53310000501782127L
142	上海联劝公益基金会	2013	22191671.54	0	20268.5		0	355671.9	0.0	0.0	22567611.94	0.0	0.0	0.0	0.0	0.0	19571301.11		2996310.83	842985.72	0.0	65731.5		0.0	0.0	0.0	375128.91	1283846.13	19290783.63	1900856.2	58922.36	0.0	21250562.19	-19571301.11		-395414.95	142.0	53310000501781108E
143	上海联和新泰战略研究与发展基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	100000000.0	0.0	0.0		0.0	0.0	0.0	0.0	100000000.0	610000.0	41877.52	-335086.3	0.0	316791.22	0.0		99683208.78	143.0	53310000501777846P
144	上海能近公益基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	1625394.0	0.0	0.0		0.0	0.0	0.0	0.0	1625394.0	761458.5	34465.76	-44904.58	0.0	751019.68	0.0		874374.32	144.0	533100005017802797
145	上海视觉艺术学院教育发展基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	80099063.93	0.0	0.0		0.0	0.0	0.0	54434.5	80153498.43	1438000.0	24708.4	1675.0	0.0	1464383.4	0.0		78689115.03	145.0	53310000501782223X
147	上海郑桓公文化研究基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	350000.0	44859.0	0.0	693.43	395552.43	0.0		-395552.43	147.0	53310000501781407C
148	上海金山卫镇为民大病重病帮扶基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	400000.0	321.69	400321.69	380000.0	32863.5	0.0	0.0	412863.5	0.0		-12541.81	148.0	53310000501781212J
149	上海钟笑炉集邮基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		255583.0	0.0	0.0	7626.0	263209.0	81435.0	45224.0	0.0	0.0	126659.0	0.0		136550.0	149.0	53310000501772463M
150	上海长江出版交流基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	980000.0	0.0	0.0		0.0	0.0	10849.32	0.0	990849.32	1150000.0	5500.0	-98009.83	0.0	1057490.17	0.0		-66640.85	150.0	53310000501780113Q
151	上海阎宝航社会公益基金会	2013	81540.51	0	0.0		0	4000000.0	0.0	0.0	4081540.51	5580495.02	0.0	0.0	0.0	5580495.02	0.0		-1498954.51	96381.0	0.0	0.0		0.0	0.0	0.0	0.0	96381.0	0.0	27559.96	2384.93	0.0	29944.89	0.0		66436.11	151.0	533100005017679201
152	上海阮仪三城市遗产保护基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	1017527.3	21540.0	0.0		0.0	0.0	0.0	27113.89	1066181.19	609594.0	90936.66	0.0	868.5	701399.16	0.0		364782.03	152.0	53310000501779999A
153	上海阳光公益基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	17357.76	-38378.18	0.0	-21020.42	0.0		21020.42	153.0	53310000501782303H
154	上海韩哲一教育扶贫基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	1526960.0	0.0	0.0		0.0	0.0	0.0	107312.04	1634272.04	1428960.0	156775.74	0.0	0.0	1585735.74	0.0		48536.3	154.0	533100005017812550
155	上海颜德馨中医药基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	600000.0	0.0	0.0		0.0	0.0	-15084.99	0.0	584915.01	492617.33	40800.0	-124973.75	0.0	408443.58	0.0		176471.43	155.0	53310000501779550K
158	东北师大附中教育发展基金会	2013	5120000.0	0	0.0		0	0.0	0.0	0.0	5120000.0	178600.0	0.0	0.0	0.0	178600.0	0.0		4941400.0	4480000.0	0.0	0.0		0.0	0.0	0.0	32779.93	4512779.93	1985624.0	12478.1	0.0	0.0	1998102.1	0.0		2514677.83	158.0	53220000555286591G
159	东北师范大学教育基金会	2013	4096011.95	0	0.0		0	0.0	0.0	0.0	4096011.95	2318775.24	0.0	0.0	0.0	2318775.24	0.0		1777236.71	10000.0	0.0	0.0		0.0	0.0	0.0	23905.35	33905.35	115600.0	24706.0	0.0	0.0	140306.0	0.0		-106400.65	159.0	532200005552531832
160	东南大学成贤学院教育发展基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	9019800.0	0.0	0.0		0.0	0.0	0.0	15693.94	9035493.94	5531028.63	8413.7	0.0	0.0	5539442.33	0.0		3496051.61	160.0	533200005091584094
161	东南大学教育基金会	2013	21958374.81	0	0.0		0	0.0	0.0	0.0	21958374.81	16235267.04	0.0	0.0	0.0	16235267.04	0.0		5723107.77	10727002.12	0.0	0.0		0.0	0.0	0.0	10488566.5	21215568.62	21010000.0	733753.65	773532.99	0.0	22517286.64	0.0		-1301718.02	161.0	53320000509158062X
162	东台市慈善基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	5921881.56	0.0	0.0		0.0	0.0	0.0	135498.66	6057380.22	3494876.2	17322.08	0.0	0.0	3512198.28	0.0		2545181.94	162.0	533200005091590739
163	东台市见义勇为基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	1000000.0	0.0	56100.0	1056100.0	0.0	8980.0	0.0	34800.0	43780.0	0.0		1012320.0	163.0	533200005091613259
164	东台市阳光助残基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	1595600.0	0.0	0.0		0.0	50000.0	0.0	386.14	1645986.14	1276160.0	98193.5	28409.92	7075.2	1409838.62	0.0		236147.52	164.0	53320000509161595U
165	东安县教育基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	1817883.7	0.0	0.0		0.0	0.0	20250.0	7941.33	1846075.03	615918.8	58126.0	0.0	10135.0	684179.8	0.0		1161895.23	165.0	534300005932943062
