机构ID	机构名称	数据年度	货币资金	短期投资	应收款项	预付账款	存货	待摊费用	一年内到期的长期债权投资	其他流动资产	流动资产合计	长期股权投资	长期债权投资	其他长期投资	长期投资合计	固定资产原价	累计折旧	固定资产净值	在建工程	文物文化资产	固定资产清理	固定资产合计	无形资产	受托代理资产	资产合计	短期借款	应付款项	应付工资	应交税金	预收帐款 	预提费用	预计负债	一年内到期的长期负债	其他流动负债	流动负债合计	长期借款	长期应付款	其他长期负债	长期负债合计	受托代理负债	负债合计	非限定性净资产	限定性净资产	净资产合计	负债和净资产合计
ricf_id	ba_cn 	fp_yr	fp_csh 	fp_sti 	fp_rec 	fp_prp 	fp_rm 	fp_deex 	fp_onin 	fp_tofl 	fp_tofl 	fp_lost 	fp_lode 	fp_loin 	fp_loto 	fp_fior 	fp_fide 	fp_fias 	fp_inbu 	fp_clas 	fp_fifx 	fp_fito 	fp_noas 	fp_agas 	fp_asto 	fp_shbo 	fp_shpa 	fp_shsa 	fp_shta 	fp_fra 	fp_prex 	fp_prde 	fp_ode 	fp_otde	fp_flde 	fp_lobo 	fp_lopa 	fp_otld 	fp_ldto 	fp_agd 	fp_det 	fp_unls	fp_lims 	fp_ntt 	fp_tt
2015	江西财经大学教育发展基金会	2014	14512417.14	0	0	0		0	0	0	14512417.14	0	2000000	0	2000000	0	0	0	0	0	0	0	0	0	16512417.14	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	14512417.14	2000000	16512417.14	16512417.14
2019	江门市五邑侨乡文化基金会	2014	7476967.24	0	0	0		0	0	0	7476967.24	0	0	0	0	1129756	231599.92	898156.08	0	0	0	898156.08	0	0	8375123.32	0	0	0	0		0	0	0	292500	292500	0	0	0	0	0	292500	8082623.32	0	8082623.32	8375123.32
2022	江阴伟成师生教育基金会	2014	48609.36	12000000	0	0		0	0	0	12048609.36	0	0	0	0	0	0	0	0	0	0	0	0	0	12048609.36	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	12048609.36	0	12048609.36	12048609.36
2023	江阴北缪家爱心基金会	2014	1140328	0	8040000	0		0	0	0	9180328	0	0	0	0	8000	1200	6800	0	0	0	6800	0	0	9187128	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	5187128	4000000	9187128	9187128
2024	江阴市新沟村慈爱基金会	2014	40465.94	0	3000000	0		0	0	0	3040465.94	0	0	0	0	0	0	0	0	0	0	0	0	0	3040465.94	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	3040465.94	0	3040465.94	3040465.94
2025	江阴市朱蒋巷帮扶基金会	2014	205814.75	0	9966000	0		0	0	0	10171814.75	0	0	0	0	5800	4317	1483	0	0	0	1483	0	0	10173297.75	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	7173297.75	3000000	10173297.75	10173297.75
2026	江阴市见义勇为基金会	2014	8073081.96	0	14000000	0		0	0	0	22073081.96	0	0	0	0	240891	0	240891	0	0	0	240891	0	0	22313972.96	0	1003.01	0	0		0	0	0	0	1003.01	0	0	0	0	0	1003.01	22312969.95	0	22312969.95	22313972.96
2027	江阴市陆丰村关爱帮扶基金会	2014	73842.12	0	6000000	0		0	0	0	6073842.12	0	0	0	0	0	0	0	0	0	0	0	0	0	6073842.12	0	47000	0	0		0	0	0	0	47000	0	0	0	0	0	47000	6026842.12	0	6026842.12	6073842.12
2028	江阴市陆桥社区关爱帮扶基金会	2014	126251.18	0	3836508.2	0		0	0	0	3962759.38	0	0	0	0	0	0	0	0	0	0	0	0	0	3962759.38	0	796015.25	0	0		0	0	0	0	796015.25	0	0	0	0	0	796015.25	3166744.13	0	3166744.13	3962759.38
2029	江阴长龄助学扶贫基金会	2014	30421.29	1311805.54	3000000	0		0	0	0	4342226.83	0	0	0	0	0	0	0	0	0	0	0	0	0	4342226.83	0	7000	24000	0		0	0	0	0	31000	0	0	0	0	0	31000	4311226.83	0	4311226.83	4342226.83
2030	汨罗市教师奖励基金会	2014	530716.73	5995000	3196083.44	0		0	0	0	9721800.17	0	0	0	0	8424.4	0	8424.4	0	0	0	8424.4	0	0	9730224.57	155900	41040	0	0		0	0	0	0	196940	0	0	0	0	0	196940	6583084.57	2950200	9533284.57	9730224.57
2031	沈阳市公安民警英烈救助基金会	2014	13725667.38	0	40000	0	0.00	0	0	0	13765667.38	0	0	0	0	0	0	0	0	0	0	0	0	0	13765667.38	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	186061.43	13579605.95	13765667.38	13765667.38
2032	沈阳市教育基金会	2014	8198194.57	0	350	0	1,000.00	0	6228024.88	0	14426569.45	0	0	0	0	8504361.17	1016356.9	7488004.27	0	0	0	7488004.27	0	0	21914573.72	0	2772375	0	0		0	0	0	0	2772375	0	0	0	0	0	2772375	19143198.72	0	19143198.72	21915573.72
2033	沈阳市残疾人福利基金会	2014	5101832.04	0	202809	0	1,896,015.96	0	0	0	7200657	0	0	0	0	16920	0	16920	0	0	0	16920	0	0	7217577	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	867016.16	6350560.84	7217577	7217577
2034	沈阳市职工爱心慈善基金会	2014	35488314.64	0	0	0	0.00	0	0	0	35488314.64	0	0	0	0	35538	26647.26	8890.74	0	0	0	8890.74	0	0	35497205.38	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	3528976.31	31968229.07	35497205.38	35497205.38
2035	沈阳市见义勇为基金会	2014	3513519.64	0	20000	0	0.00	0	0	0	3533519.64	0	0	0	0	0	0	0	0	0	0	0	0	0	3533519.64	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	-556480.36	4090000	3533519.64	3533519.64
2036	沛县好人文化基金会	2014	3848153.1	0	51000	0		0	0	0	3899153.1	0	0	0	0	0	0	0	0	0	0	0	0	0	3899153.1	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	3848153.1	63580	3911733.1	3911733.1
2037	沛县见义勇为基金会	2014	15106237.93	0	2000	0		0	0	0	15108237.93	0	0	0	0	178450	6967	171483	0	0	0	171483	0	0	15279720.93	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	10279720.93	5000000	15279720.93	15279720.93
2038	沭阳县见义勇为基金会	2014	8611538.74	0	0	0		0	0	0	8611538.74	0	0	0	0	0	0	0	0	0	0	0	0	0	8611538.74	0	0	0	0		0	8643200	0	0	8643200	0	0	0	0	0	8643200	-31661.26	0	-31661.26	8611538.74
2039	河仁慈善基金会	2014	20342456.63	92550000	883791.45	305213.01	0.00	0	0	0	114081461.09	3430700000	0	0	3430700000	390779.8	206087.26	184692.54	0	0	0	184692.54	0	0	3544966153.63	0	0	78760.16	755712836.47		0	0	0	0	755791596.63	0	0	0	0	0	755791596.63	2789174557	0	2789174557	3544966153.63
2040	河北华耐同心公益基金会	2014	2075679.64	2800000	0	0		0	0	0	4875679.64	0	0	0	0	0	0	0	0	0	0	0	0	0	4875679.64	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	4875679.64	0	4875679.64	4875679.64
2041	河北慈善联合基金会	2014	4086144.92	0	80	188312.5		0	0	0	4353511.3	0	0	0	0	83150	27507.31	55642.69	0	0	0	55642.69	0	0	4409153.99	0	83994.23	0	0.01		0	0	0	0	83994.24	0	0	0	0	0	83994.24	4268180.55	56979.2	4325159.75	4409153.99
2042	河北慈氏基金会	2014	2900103.04	0	0	0		0	0	0	2960103.04	0	0	0	0	0	0	0	0	0	0	0	0	0	2960103.04	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2960103.04	0	2960103.04	2960103.04
2043	河北斯特龙慈善基金会	2014	2114002.19	0	0	0		0	0	0	2202033.93	0	0	0	0	2380	705.43	1674.57	0	0	0	1674.57	0	0	2203708.5	0	1444504	0	0		0	0	0	0	1444504	0	0	0	0	0	1444504	759204.5	0	759204.5	2203708.5
2044	河北润腾慈善公益基金会	2014	1432381.65	0	0	0		0	0	0	1432381.65	0	0	0	0	0	0	0	0	0	0	0	0	0	1432381.65	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	1432381.65	0	1432381.65	1432381.65
2045	河北省东海爱心助学基金会	2014	2028401.13	0	0	0		0	0	0	2028401.13	0	0	0	0	0	0	0	0	0	0	0	0	0	2028401.13	0	550	0	0		0	0	0	0	550	0	0	0	0	0	550	2027851.13	0	2027851.13	2028401.13
2046	河北省京海明珠慈善基金会	2014	19564122.01	0	0	0		0	0	0	19564122.01	0	0	0	0	16670	10780.89	5889.11	0	0	0	5889.11	0	0	19570011.12	0	109780	0	0		0	0	0	0	109780	0	0	0	0	0	109780	19460231.12	0	19460231.12	19570011.12
2047	河北省佛教慈善基金会	2014	7927305.34	0	1048174.73	12000		358687.15	0	170521.49	9516688.71	0	0	0	0	665266.1	171025.85	494240.25	0	0	0	494240.25	153885.84	0	10164814.8	0	2148118.17	0	0		0	0	0	-416.5	2147701.67	0	0	0	0	0	2147701.67	6849940.43	1167172.7	8017113.13	10164814.8
2048	河北省公安民警英烈基金会	2014	11505283.88	0	0	0		0	0	0	11505283.88	0	0	0	0	425055	72148.97	352906.03	0	0	0	352906.03	3802.6	0	11861992.51	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	11861992.51	0	11861992.51	11861992.51
2049	河北省关心下一代基金会	2014	4158857.12	0	0	0		0	0	0	4158857.12	0	0	0	0	11000	4614.89	6385.11	0	0	0	6385.11	0	0	4165242.23	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	4165242.23	0	4165242.23	4165242.23
2050	河北省卓达养老基金会	2014	33091.92	0	0	0		0	0	3453900	3486991.92	0	0	0	0	0	0	0	0	0	0	0	0	0	3486991.92	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	3486991.92	0	3486991.92	3486991.92
2053	河北省德仁慈善基金会	2014	2310772.69	0	0	0		0	0	0	2310772.69	0	0	0	0	0	0	0	0	0	0	0	0	0	2310772.69	0	100000	0	0		0	0	0	0	100000	0	0	0	0	0	100000	2210772.69	0	2210772.69	2310772.69
2054	河北省志愿服务基金会	2014	5107368.35	0	3000	0		0	0	0	5110368.35	0	0	0	0	84350	4879.83	79470.17	0	0	0	79470.17	0	0	5189838.52	0	24486	0	0		0	0	0	0	24486	0	0	0	0	0	24486	4910867.36	254485.16	5165352.52	5189838.52
2055	河北省扶贫基金会	2014	5617627.6	3809986.72	0	0		0	0	0	9427614.32	0	0	0	0	196130	36229.55	159900.45	0	0	0	159900.45	0	0	9587514.77	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	7999519.8	1587995	9587514.8	9587514.8
2056	河北省撒可富教育基金会	2014	5940548.15	0	11500000	0		0	0	0	17440548.15	0	0	0	0	3960	3762	198	0	0	0	198	0	0	17440746.15	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	17440746.15	0	17440746.15	17440746.15
2057	河北省教育基金会	2014	2480808.98	0	0	0		0	0	0	2480808.98	0	0	0	0	0	0	0	0	0	0	0	0	0	2480808.98	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	941857.76	1538951.22	2480808.98	2480808.98
2058	河北省文化艺术发展基金会	2014	1713936.39	3000000	150000	0		0	0	0	4863936.39	0	0	0	0	833916.52	0	833916.52	0	200000	0	1033916.52	0	0	5897852.91	0	493278.62	0	0		270000	0	0	0	763278.62	0	0	0	0	0	763278.62	4134574.29	1000000	5134574.29	5897852.91
2059	河北省新联合公益基金会	2014	1331794.15	2000000	49200	0		0	0	0	3380994.15	0	0	0	0	11240	5755.52	5484.48	0	0	0	5484.48	0	0	3386478.63	0	2500	0	1804.89		0	0	0	0	4304.89	0	0	0	0	0	4304.89	3382173.74	0	3382173.74	3386478.63
2060	河北省残疾人创业基金会	2014	22519.19	0	0	0		0	0	0	2081169.19	0	0	0	0	0	0	0	0	0	0	0	0	0	2081169.19	0	66567	0	0		0	0	0	0	66567	0	0	0	0	0	66567	2014602.19	0	2014602.19	2081169.19
2061	河北省残疾人福利基金会	2014	15481776.13	0	0	49771		0	0	0	18741302.13	0	0	0	0	435010	309646.89	125363.11	0	0	0	125363.11	0	0	18866665.24	0	170	0	0		0	0	0	0	170	0	0	0	0	0	170	9890487.63	8976007.61	18866495.24	18866665.24
2062	河北省海外同胞教育基金会	2014	5645247.08	0	0	0		0	0	0	5645247.08	0	5012239.73	0	5012239.73	0	0	0	0	0	0	0	0	0	10657486.81	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	9667.81	10647819	10657486.81	10657486.81
2063	河北省海外教育发展基金会	2014	1944281.67	0	0	0		0	0	0	1944281.67	0	0	0	0	0	0	0	0	0	0	0	0	0	1944281.67	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	1944281.67	0	1944281.67	1944281.67
2064	河北省清河县教育基金会	2014	21658203.64	0	0	0		0	0	0	21658203.64	0	0	0	0	213992	42798.4	171193.6	0	0	0	171193.6	0	0	21829397.24	0	203000	0	0		0	0	0	0	203000	0	0	0	0	0	203000	917697.24	20708700	21626397.24	21829397.24
2065	河北省燕山大学教育基金会	2014	3855710.97	0	0	0		0	0	0	3855710.97	0	0	0	0	0	0	0	0	0	0	0	0	0	3855710.97	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	3696210.97	159500	3855710.97	3855710.97
2066	河北师范大学教育基金会	2014	22288.76	5770000	0	0		0	0	0	5793824.76	1000000	500000	0	1500000	5080	882.32	4197.68	0	0	0	4197.68	0	0	7298022.44	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2595512.44	4702510	7298022.44	7298022.44
2067	河北省秋华教育基金会	2014	1914177.06	0	0	0		0	0	0	1914177.06	0	0	0	0	0	0	0	0	0	0	0	0	0	1914177.06	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	1914177.06	0	1914177.06	1914177.06
2068	河北省红十字基金会	2014	13516132.56	0	536305.2	500000		0	0	0	14552437.76	0	0	0	0	848135	395603.03	452531.97	17237963	0	0	17690494.97	0	0	32242932.73	0	17731995	0	0		0	0	0	0	17731995	0	0	0	0	0	17731995	14510937.73	0	14510937.73	32242932.73
2069	河北省老年事业发展基金会	2014	4319900.17	0	0	0		0	0	0	4380415.27	4200000	0	0	4200000	78966.27	19511.04	59455.23	0	0	0	59455.23	0	0	8639870.5	0	4097000	0	0		0	0	0	0	4097000	0	0	0	0	0	4097000	4542870.5	0	4542870.5	8639870.5
2070	河北省职工互助基金会	2014	963799.39	0	7314153	0		0	0	0	8277952.39	0	0	0	0	7750	2037.58	5712.42	0	0	0	5712.42	1093.12	0	8284757.93	0	88604	0	0		0	0	0	0	88604	0	0	0	0	0	88604	8075418.99	120735	8196153.99	8284757.99
2071	河北省见义勇为基金会	2014	32955616.33	0	0	0		0	0	0	32956416.33	0	0	0	0	972987	700037.44	272949.56	0	0	0	272949.56	0	0	33229365.89	0	18976258.38	0	0		0	0	0	0	18976258.38	0	0	0	0	0	18976258.38	11271397.09	2981710.42	14253107.51	33229365.89
2073	河北省邢钢慈善基金会	2014	2002133.73	0	51000	0		0	0	0	2053133.73	0	0	0	0	0	0	0	0	0	0	0	0	0	2053133.73	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2053133.73	0	2053133.73	2053133.73
2074	河北省隆基泰和慈善基金会	2014	2073248.68	0	0	0		0	0	0	2073248.68	0	0	0	0	0	0	0	0	0	0	0	0	0	2073248.68	0	0	0	0		0	0	0	1110	1110	0	0	0	0	0	1110	2072138.68	0	2072138.68	2073248.68
2075	河北省青少年发展基金会	2014	45608681.3	2007871.26	0	0		0	0	0	47616552.56	0	0	0	0	1218366.04	798516.21	419849.83	0	0	0	419849.83	0	0	48036402.39	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	19876507.13	28159895.26	48036402.39	48036402.39
2076	河北省青年就业创业基金会	2014	6740155.99	0	0	0		0	0	0	6740155.99	0	0	0	0	0	0	0	0	0	0	0	0	0	6740155.99	0	1000	0	0		0	0	0	0	1000	0	0	0	0	0	1000	6649155.99	90000	6739155.99	6740155.99
2077	河北省静远教育基金会	2014	39222.17	9510000	0	0		0	0	502648	10051870.17	0	0	0	0	0	0	0	0	0	0	0	0	0	10051870.17	0	0	0	0		0	0	0	8002288.66	8002288.66	0	0	0	0	0	8002288.66	49581.51	2000000	2049581.51	10051870.17
2078	河北石家庄二中教育发展基金会	2014	4313331.93	0	0	0		0	0	0	4313331.93	0	0	0	0	0	0	0	0	0	0	0	0	0	4313331.93	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	4313331.93	0	4313331.93	4313331.93
2079	河北精英教育基金会	2014	2205246.46	0	0	0		0	0	0	2205246.46	0	0	0	0	7450	1651.44	5798.56	0	0	0	5798.56	0	0	2211045.02	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2211045.02	0	2211045.02	2211045.02
2080	河北进德公益基金会	2014	9646755.06	0	293275.88	1629439.8		0	0	0	11583562.74	0	0	0	0	456602.13	408975.84	47626.29	0	0	0	47626.29	0	0	11631189.03	0	245107.71	0	0		0	0	0	0	465259.48	0	0	0	0	0	465259.48	2789844.74	8376084.81	11165929.55	11631189.03
2081	河北阳光慈善基金会	2014	8321.01	1323000	300000	10360		0	0	0	1641681.01	0	0	0	0	0	0	0	0	0	0	0	0	0	1641681.01	0	60063	3000	0		0	0	0	0	63063	0	0	0	0	0	63063	1651546.01	-72928	1578618.01	1641681.01
2082	河南中原大佛基金会	2014	2967856.12	0	235647	3172000	3,679,828.46	0	0	0	10055331.58	0	0	0	0	355200	337440	17760	0	0	0	17760	0	0	10073091.58	0	286000	0	0		0	0	0	0	286000	0	0	0	0	0	286000	5787091.58	4000000	9787091.58	10073091.58
2083	河南交通职业技术学院教育发展基金会	2014	5086190.76	0	0	0	0.00	0	0	0	5086190.76	0	0	0	0	0	0	0	0	0	0	0	0	0	5086190.76	0	0	0	0		0	0	0	0	26000	0	0	0	0	0	26000	5060190.76	0	5060190.76	5086190.76
2085	河南大学教育发展基金会	2014	38297557.15	0	2000	0	0.00	0	0	0	38299557.15	0	0	0	0	2799	0	2799	0	0	0	2799	0	0	38302356.15	0	9453	0	0		0	0	0	0	9453	0	0	0	0	0	9453	30544529.31	7748373.84	38292903.15	38302356.15
2086	河南大相国寺慈善基金会	2014	117635.33	0	3800000	0	0.00	0	0	0	3917635.33	0	0	0	0	0	0	0	0	0	0	0	0	0	3917635.33	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	3917635.33	0	3917635.33	3917635.33
2087	河南牧野文化基金会	2014	2045191.87	0	1000000	0	0.00	0	0	0	3045191.87	0	0	0	0	0	0	0	0	0	0	0	0	0	3045191.87	0	1000000	0	0		0	0	0	0	1000000	0	0	0	0	0	1000000	2045191.87	0	2045191.87	3045191.87
2088	河南理工大学教育发展基金会	2014	4580003.9	0	38216	0	0.00	0	0	0	4618219.9	0	0	0	0	0	0	0	0	0	0	0	0	0	4618219.9	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2975537.4	1642682.5	4618219.9	4618219.9
2089	河南省上上公益基金会	2014	2006772.8	0	0	0	0.00	0	0	0	2006772.8	0	0	0	0	0	0	0	0	0	0	0	0	0	2006772.8	0	10000	0	0		0	0	0	0	10000	0	0	0	0	0	10000	-3227.2	2000000	1996772.8	2006772.8
2090	河南省东方文化艺术基金会	2014	2,532,225.35	0.00	0.00	0.00	0.00	0.00	0	0	2532121.75	0	0	0	0	0	0	0	0	0	0	0	0	0	2532121.75	0.00	270,000.00	0.00	0.00		0.00	0	0	0	270000	0	0	0	0	0	270000	2262121.75	0	2262121.75	2532121.75
2091	河南省中原发展研究基金会	2014	77484.02	19800000	0	0	0.00	0	0	0	19877484.02	0	0	0	0	445779	274897.05	170881.95	0	0	0	170881.95	0	0	20048365.97	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	20048365.97	0	20048365.97	20048365.97
2092	河南省中原文化建设发展基金会	2014	4,007,497.14	0.00	0.00	0.00	0.00	18,000.00	0	0	4007497.14	0	0	0	0	0	0	0	0	0	0	0	0	0	4007497.14	0.00	15,000.00	0.00	0.00		0.00	0	0	0	15000	0	0	0	0	0	15000	-7502.86	4000000	3992497.14	4007497.14
2093	河南省中原文物保护基金会	2014	2295873.29	0	0	0	0.00	0	0	0	2295873.29	0	0	0	0	0	0	0	0	0	0	0	0	0	2295873.29	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2295873.29	0	2295873.29	2295873.29
2094	河南省中原老龄产业发展基金会	2014	2295939.93	0	0	0	0.00	797	0	0	2296736.93	0	0	0	0	0	0	0	0	0	0	0	0	0	2296736.93	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2296736.93	0	2296736.93	2296736.93
2095	河南省丹阳助老基金会	2014	1998424.15	0	0	0	0.00	0	0	0	1998424.15	0	0	0	0	24860	17056.78	7803.22	0	0	0	7803.22	0	0	2006227.37	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2006227.37	0	2006227.37	2006227.37
2097	河南省体育发展基金会	2014	2347073.93	4000000	0	0	0.00	0	0	0	6347073.93	0	0	0	0	0	0	0	0	0	0	0	0	0	6347073.93	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	5536073.93	811000	6347073.93	6347073.93
2098	河南省儿童希望救助基金会	2014	6870165.09	0	2171121.82	0	0.00	0	0	0	9041286.91	0	0	0	0	3050	1948.56	1101.44	0	0	0	1101.44	0	0	9042388.35	0	3195789.4	0	0		0	0	0	0	3195789.4	0	0	0	0	0	3195789.4	5793040.04	53558.91	5846598.95	9042388.35
2099	河南省光彩事业基金会	2014	50377682.69	0	0	0	0.00	0	0	0	50377682.69	0	0	0	0	16740	15903	837	0	0	0	837	0	0	50378519.69	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	50378519.69	0	50378519.69	50378519.69
2100	河南省公安民警英烈基金会	2014	41607585.35	1334504.34	20000	0	0.00	0	0	0	42962089.69	0	0	0	0	32150	10020.34	22129.66	0	0	0	22129.66	0	0	42984219.35	0	30000	0	0		0	0	0	0	30000	0	0	0	0	0	30000	30608385.88	12345833.47	42954219.35	42984219.35
2101	河南省关心下一代基金会	2014	2883909.09	0	0	0	0.00	52963.5	0	0	2936872.59	0	4000000	0	4000000	200374.03	95562.72	104811.31	0	0	0	104811.31	0	0	7041683.9	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	1241921.09	5799762.81	7041683.9	7041683.9
2102	河南省兴达爱心基金会	2014	2002787.33	0	0	0	0.00	0	0	0	2002787.33	0	0	0	0	15500	4908.36	10591.64	0	0	0	10591.64	0	0	2013378.97	0	2025	0	0		0	0	0	0	2025	0	0	0	0	0	2025	2011353.97	0	2011353.97	2013378.97
2103	河南省华夏历史文明传承创新基金会	2014	6088284.28	0	0	0	0.00	0	0	0	6088284.28	0	0	0	0	0	0	0	0	0	0	0	0	0	6088284.28	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	6088284.28	0	6088284.28	6088284.28
2104	河南省华夏文化发展基金会	2014	103,352.02	0.00	1,849,000.00	0.00	0.00	0.00	0	0	1952451.75	0	0	0	0	0	0	0	0	0	0	0	0	0	1952451.75	0.00	1,602.00	0.00	0.00		0.00	0	0	0	0	0	0	0	0	0	0	1952451.75	0	1952451.75	1952451.75
2105	河南省华康爱心教育基金会	2014	3281792.74	0	0	0	0.00	0	0	0	3281792.74	0	0	0	0	0	0	0	0	0	0	0	0	0	3281792.74	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	13478.76	3268313.98	3281792.74	3281792.74
2106	河南省南阳张仲景基金会	2014	12550289.11	8000000	136888	0	0.00	0	0	0	20687177.11	0	0	0	0	254994.66	109291.39	145703.27	0	0	0	145703.27	0	0	20832880.38	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	20832880.38	0	20832880.38	20832880.38
2107	河南省博研助学基金会	2014	1255743	0	0	0	0.00	0	0	0	1255743	0	0	0	0	0	0	0	0	0	0	0	0	0	1255743	0	8057	0	0		0	0	0	0	8057	0	0	0	0	0	8057	1247686	0	1247686	1255743
2108	河南省原动力公益基金会	2014	2088437.99	0	0	0	0.00	0	0	0	2088437.99	0	0	0	0	8600	3220	5380	0	0	0	5380	0	0	2093817.99	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2093817.99	0	2093817.99	2093817.99
2109	河南省司马光教育基金会	2014	2054599.91	0	0	0	0.00	0	0	0	2054599.91	0	0	0	0	0	0	0	0	0	0	0	0	0	2054599.91	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2054599.91	0	2054599.91	2054599.91
2110	河南省善爱公益基金会	2014	25430.65	0	2452600	0	100,000.00	0	0	0	2578030.65	0	0	0	0	0	0	0	0	0	0	0	0	0	2578030.65	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2578030.65	0	2578030.65	2578030.65
2111	河南省善福缘老龄基金会	2014	29691.02	0	0	0	3,700.00	0	0	0	33391.02	0	0	0	0	12610	0	12610	0	0	0	12610	119800	0	165801.02	0	13143	12000	0		0	0	0	0	25143	0	0	0	0	0	25143	121098.32	19559.7	140658.02	165801.02
2113	河南省大爱文化艺术发展基金会	2014	2,330,414.75	0.00	0.00	0.00	49,350.00	0.00	0	0	2179764.75	0	0	0	0	12087.8	3758.64	8329.16	0	0	0	8329.16	0	0	2188093.91	0.00	300,000.00	0.00	0.00		0.00	0	0	0	300000	0	0	0	0	0	300000	1885093.91	3000	1888093.91	2188093.91
2114	河南省天慈公益基金会	2014	2016539.41	0	63272.08	6400	11,178.00	68375.9	0	0	2165765.39	0	0	0	0	29540	29540	0	0	0	0	0	0	0	2165765.39	0	81808.08	0	45		0	0	0	0	81853.08	0	0	0	0	0	81853.08	2083912.31	0	2083912.31	2165765.39
2115	河南省宋庆龄基金会	2014	582046.66	0	24456490.29	0	92,160.00	0	0	0	25130696.95	0	0	0	0	237833.86	204543.5	33290.36	0	0	0	33290.36	0	0	25163987.31	0	192707.72	0	0		0	0	0	0	192707.72	0	0	0	0	0	192707.72	8509268.59	16462011	24971279.59	25163987.31
2116	河南省宋河老子国学教育基金会	2014	25706532.4	2300000	96107.45	0	-2,134,552.49	370243.56	0	0	26338330.92	0	0	0	0	392990.07	46752.64	346237.43	0	0	0	346237.43	0	0	26684568.35	0	500000	0	0		0	0	0	0	500000	0	0	0	0	0	500000	23461113.35	2723455	26184568.35	26684568.35
2117	河南省宝桥助学基金会	2014	2628388.44	768007.01	0	0	0.00	0	0	0	3396395.45	0	0	0	0	12900	10416.75	2483.25	0	0	0	2483.25	0	0	3398878.7	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	3398878.7	0	3398878.7	3398878.7
2118	河南省崇文教育基金会	2014	2015993.9	0	0	0	0.00	0	0	0	2015993.9	0	0	0	0	1580	438.9	1141.1	0	0	0	1141.1	0	0	2017135	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2017135	0	2017135	2017135
2119	河南省嵩岳爱心基金会	2014	2711195.65	0	8999.6	0	0.00	0	0	0	2720195.25	0	0	0	0	0	0	0	0	0	0	0	0	0	2720195.25	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2720195.25	0	2720195.25	2720195.25
2121	河南省平煤医疗风险救助基金会	2014	2175310.77	0	93644.18	0	0.00	0	0	0	2268954.95	0	0	0	0	0	0	0	0	0	0	0	0	0	2268954.95	0	0	0	0		0	0	0	0	277	0	0	0	0	0	277	2268677.95	0	2268677.95	2268954.95
2122	河南省康泰扶贫助困基金会	2014	2,694,616.89	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00		0.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0
